ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-11-23,11,24.210,IND,,JAX,W 23-3,,,,,,,,,,,0.0%,,,,,,,,,,
2,2014,2014-11-30,12,24.217,IND,,WAS,W 49-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
3,2014,2014-12-07,13,24.224,IND,@,CLE,W 25-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
4,2014,2014-12-14,14,24.231,IND,,HOU,W 17-10,,,,,,,,,,,0.0%,,,,,,,,,,
5,2014,2014-12-21,15,24.238,IND,@,DAL,L 7-42,,1,-3,-3.00,0,4,4,23,5.75,1,100.0%,5.75,0,0,,0,1,6,0.0,0,0
6,2014,2014-12-28,16,24.245,IND,@,TEN,W 27-10,,9,21,2.33,0,2,2,45,22.50,0,100.0%,22.50,0,0,,0,0,0,0.0,0,0
7,2015,2015-10-04,4,25.160,IND,,JAX,W 16-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
8,2015,2015-10-08,5,25.164,IND,@,HOU,W 27-20,,2,9,4.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
9,2015,2015-10-18,6,25.174,IND,,NWE,L 27-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
10,2015,2015-10-25,7,25.181,IND,,NOR,L 21-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2015,2015-11-02,8,25.189,IND,@,CAR,L 26-29,,0,0,,0,0,0,0,,0,0.0%,,1,23,23.00,0,0,0,0.0,0,0
12,2015,2015-11-08,9,25.195,IND,,DEN,W 27-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
13,2015,2015-11-22,10,25.209,IND,@,ATL,W 24-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2015,2015-12-06,12,25.223,IND,@,PIT,L 10-45,,1,0,0.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
15,2015,2015-12-13,13,25.230,IND,@,JAX,L 16-51,,1,7,7.00,0,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,0.0,0,0
16,2015,2015-12-20,14,25.237,IND,,HOU,L 10-16,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
