ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,22.167,PHI,,SEA,W 31-7,6,37,6.17,0,,0,0,,0,,,0,0,,0,0,0
2,1989,1989-09-17,2,22.174,PHI,@,WAS,W 42-37,3,11,3.67,0,,1,15,15.00,0,,,4,76,19.00,0,0,0
3,1989,1989-09-24,3,22.181,PHI,,SFO,L 28-38,16,43,2.69,1,,4,53,13.25,0,,,0,0,,0,1,6
4,1989,1989-10-08,5,22.195,PHI,,NYG,W 21-19,0,0,,0,,0,0,,0,,,3,68,22.67,0,0,0
5,1989,1989-10-15,6,22.202,PHI,@,PHO,W 17-5,1,0,0.00,0,,0,0,,0,,,1,21,21.00,0,0,0
6,1989,1989-10-22,7,22.209,PHI,,RAI,W 10-7,0,0,,0,,0,0,,0,,,0,0,,0,0,
7,1989,1989-10-29,8,22.216,PHI,@,DEN,W 28-24,2,4,2.00,0,,2,8,4.00,0,,,3,33,11.00,0,0,0
8,1989,1989-11-05,9,22.223,PHI,@,SDG,L 17-20,0,0,,0,,0,0,,0,,,0,0,,0,0,
9,1989,1989-11-12,10,22.230,PHI,,WAS,L 3-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
10,1989,1989-11-19,11,22.237,PHI,,MIN,W 10-9,0,0,,0,,0,0,,0,,,1,17,17.00,0,0,0
11,1989,1989-11-23,12,22.241,PHI,@,DAL,W 27-0,3,16,5.33,0,,1,9,9.00,0,,,0,0,,0,0,0
12,1989,1989-12-03,13,22.251,PHI,@,NYG,W 24-17,0,0,,0,,0,0,,0,,,0,0,,0,0,
13,1989,1989-12-10,14,22.258,PHI,,DAL,W 20-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
14,1989,1989-12-18,15,22.266,PHI,@,NOR,L 20-30,0,0,,0,,0,0,,0,,,0,0,,0,0,
15,1989,1989-12-24,16,22.272,PHI,,PHO,W 31-14,9,66,7.33,1,,0,0,,0,,,1,7,7.00,0,1,6
