ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1978,1978-10-15,7,23.189,KAN,@,OAK,L 6-28,,,,
2,1978,1978-10-22,8,23.196,KAN,,CLE,W 17-3,,,,
3,1978,1978-10-29,9,23.203,KAN,@,PIT,L 24-27,,,,
4,1978,1978-11-05,10,23.210,KAN,,OAK,L 10-20,,,,
5,1979,1979-09-16,3,24.160,PHI,@,NOR,W 26-14,,,,
6,1979,1979-10-07,6,24.181,PHI,,WAS,W 28-17,,,,
7,1979,1979-11-25,13,24.230,PHI,@,GNB,W 21-10,,,,
8,1979,1979-12-02,14,24.237,PHI,,DET,W 44-7,1,-2,-2.00,0
9,1979,1979-12-16,16,24.251,PHI,@,HOU,W 26-20,,,,
