ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-12-01,13,24.106,WAS,@,RAM,W 27-6,,,,,,,,,,,,,,
2,1991,1991-12-08,14,24.113,WAS,@,PHO,W 20-14,,,,,,,,,,,,,,
3,1991,1991-12-15,15,24.120,WAS,,NYG,W 34-17,,,,,,,,,,,,,,
4,1991,1991-12-22,16,24.127,WAS,@,PHI,L 22-24,,,,,,,,,,,,,,
5,1992,1992-11-29,12,25.104,WAS,,PHO,W 41-3,,,,,,,0.0%,,,,,,,
6,1992,1992-12-06,13,25.111,WAS,@,NYG,W 28-10,,,,,,,0.0%,,,,,,,
7,1992,1992-12-13,14,25.118,WAS,,DAL,W 20-17,,,,,,,0.0%,,,,,,,
8,1992,1992-12-20,15,25.125,WAS,@,PHI,L 13-17,,,,,,,0.0%,,,,,,,
9,1992,1992-12-26,16,25.131,WAS,,RAI,L 20-21,,,,,,,0.0%,,,,,,,
10,1993,1993-09-06,1,26.020,WAS,,DAL,W 35-16,,,,,,,0.0%,,,,,,,
11,1993,1993-09-12,2,26.026,WAS,,PHO,L 10-17,,,,,,,0.0%,,,,,,,
12,1993,1993-09-19,3,26.033,WAS,@,PHI,L 31-34,,,,,,,0.0%,,,,,,,
13,1993,1993-10-04,4,26.048,WAS,@,MIA,L 10-17,,,,,,,0.0%,,,,,,,
14,1993,1993-10-10,5,26.054,WAS,,NYG,L 7-41,,,,,,,0.0%,,,,,,,
15,1993,1993-10-17,6,26.061,WAS,@,PHO,L 6-36,,,,,,,0.0%,,,,,,,
16,1993,1993-11-01,7,26.076,WAS,@,BUF,L 10-24,,,,,,,0.0%,,,,,,,
17,1993,1993-11-07,8,26.082,WAS,,IND,W 30-24,,,,,,,0.0%,,,,,,,
18,1993,1993-11-14,9,26.089,WAS,@,NYG,L 6-20,,,,,,,0.0%,,,,,,,
19,1993,1993-11-21,10,26.096,WAS,@,RAM,L 6-10,,,,,,,0.0%,,,,,,,
20,1993,1993-11-28,11,26.103,WAS,,PHI,L 14-17,,,,,,,0.0%,,,,,,,
21,1993,1993-12-05,12,26.110,WAS,@,TAM,W 23-17,,,,,,,0.0%,,,,,,,
22,1993,1993-12-11,13,26.116,WAS,,NYJ,L 0-3,,,,,,,0.0%,,,,,,,
23,1993,1993-12-19,14,26.124,WAS,,ATL,W 30-17,,,,,,,0.0%,,,,,,,
24,1993,1993-12-26,15,26.131,WAS,@,DAL,L 3-38,,,,,,,0.0%,,,,,,,
25,1994,1994-09-04,1,27.018,WAS,,SEA,L 7-28,,,0,0,,0,0.0%,,0,0,,0,,
26,1994,1994-09-11,2,27.025,WAS,@,NOR,W 38-24,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
27,1994,1994-09-18,3,27.032,WAS,@,NYG,L 23-31,,,0,0,,0,0.0%,,0,0,,0,,
28,1994,1994-09-25,4,27.039,WAS,,ATL,L 20-27,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
29,1994,1994-10-02,5,27.046,WAS,,DAL,L 7-34,,0,0,0,,0,0.0%,,0,0,,0,,
30,1994,1994-10-09,6,27.053,WAS,@,PHI,L 17-21,,,0,0,,0,0.0%,,0,0,,0,,
31,1994,1994-10-16,7,27.060,WAS,,ARI,L 16-19,,0,0,0,,0,0.0%,,0,0,,0,,
32,1994,1994-10-23,8,27.067,WAS,@,IND,W 41-27,,2,2,6,3.00,2,100.0%,3.00,0,0,,0,2,12
33,1994,1994-10-30,9,27.074,WAS,,PHI,L 29-31,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
34,1994,1994-11-06,10,27.081,WAS,,SFO,L 22-37,,1,0,0,,0,0.0%,0.00,0,0,,0,,
35,1994,1994-11-20,11,27.095,WAS,@,DAL,L 7-31,,,0,0,,0,0.0%,,0,0,,0,,
36,1994,1994-11-27,12,27.102,WAS,,NYG,L 19-21,,,0,0,,0,0.0%,,0,0,,0,,
37,1994,1994-12-04,13,27.109,WAS,@,TAM,L 21-26,,0,0,0,,0,0.0%,,0,0,,0,,
38,1994,1994-12-11,14,27.116,WAS,@,ARI,L 15-17,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
39,1994,1994-12-18,15,27.123,WAS,,TAM,L 14-17,,0,0,0,,0,0.0%,,0,0,,0,,
40,1994,1994-12-24,16,27.129,WAS,@,RAM,W 24-21,,2,1,1,1.00,1,50.0%,0.50,1,4,4.00,0,1,6
41,1995,1995-09-03,1,28.017,WAS,,ARI,W 27-7,,,0,0,,0,0.0%,,0,0,,0,,
42,1995,1995-09-10,2,28.024,WAS,,OAK,L 8-20,,,0,0,,0,0.0%,,0,0,,0,,
43,1995,1995-09-17,3,28.031,WAS,@,DEN,L 31-38,,,0,0,,0,0.0%,,0,0,,0,,
44,1995,1995-09-24,4,28.038,WAS,@,TAM,L 6-14,,0,0,0,,0,0.0%,,0,0,,0,,
