ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-07,1,23.135,DAL,,WAS,W 23-10,,,,,,,
2,1992,1992-09-13,2,23.141,DAL,@,NYG,W 34-28,,,,,,,
3,1992,1992-09-20,3,23.148,DAL,,PHO,W 31-20,,,,,,,
4,1992,1992-10-05,4,23.163,DAL,@,PHI,L 7-31,,,,,,,
5,1992,1992-10-11,5,23.169,DAL,,SEA,W 27-0,,,,,,,
6,1992,1992-10-18,6,23.176,DAL,,KAN,W 17-10,,,,,,,
7,1992,1992-10-25,7,23.183,DAL,@,RAI,W 28-13,,,,,,,
8,1992,1992-11-01,8,23.190,DAL,,PHI,W 20-10,,,,,,,
9,1992,1992-11-08,9,23.197,DAL,@,DET,W 37-3,,,,,,,
10,1992,1992-11-15,10,23.204,DAL,,RAM,L 23-27,,,,,,,
11,1992,1992-11-22,11,23.211,DAL,@,PHO,W 16-10,,,,,,,
12,1992,1992-11-26,12,23.215,DAL,,NYG,W 30-3,,,,,,,
13,1992,1992-12-06,13,23.225,DAL,@,DEN,W 31-27,,,,,,,
14,1992,1992-12-13,14,23.232,DAL,@,WAS,L 17-20,,,,,,,
15,1992,1992-12-21,15,23.240,DAL,@,ATL,W 41-17,,,,,,,
16,1992,1992-12-27,16,23.246,DAL,,CHI,W 27-14,,0,0,1.0,0,0,0
17,1993,1993-09-06,1,24.134,DAL,@,WAS,L 16-35,,,,,,,
18,1993,1993-09-12,2,24.140,DAL,,BUF,L 10-13,,,,,,,
19,1993,1993-09-19,3,24.147,DAL,@,PHO,W 17-10,,,,,,,
20,1993,1993-10-03,4,24.161,DAL,,GNB,W 36-14,,,,,,,
21,1993,1993-10-10,5,24.168,DAL,@,IND,W 27-3,,,,,,,
22,1993,1993-10-17,6,24.175,DAL,,SFO,W 26-17,,,,,,,
23,1993,1993-10-31,7,24.189,DAL,@,PHI,W 23-10,,,,,,,
24,1993,1993-11-07,8,24.196,DAL,,NYG,W 31-9,,,,,,,
