ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2000,2000-09-03,1,23.247,DET,@,NOR,W 14-10,,,,,
2,2000,2000-09-10,2,23.254,DET,,WAS,W 15-10,,,,,
3,2000,2000-09-17,3,23.261,DET,,TAM,L 10-31,,,,,
4,2000,2000-09-24,4,23.268,DET,@,CHI,W 21-14,,,,,
5,2000,2000-10-01,5,23.275,DET,,MIN,L 24-31,,,,,
6,2000,2000-10-08,6,23.282,DET,,GNB,W 31-24,,,,,
7,2001,2001-09-09,1,24.252,DET,@,GNB,L 6-28,,,,,
8,2001,2001-09-23,2,24.266,DET,@,CLE,L 14-24,,,,,
9,2001,2001-10-08,3,24.281,DET,,STL,L 0-35,,,,,
10,2001,2001-10-14,4,24.287,DET,@,MIN,L 26-31,,,,,
11,2001,2001-10-21,5,24.294,DET,,TEN,L 24-27,,,,,
12,2001,2001-10-28,6,24.301,DET,,CIN,L 27-31,,,,,
13,2001,2001-11-04,7,24.308,DET,@,SFO,L 13-21,,,,,
14,2001,2001-11-11,8,24.315,DET,,TAM,L 17-20,,,,,
15,2001,2001-11-18,9,24.322,DET,@,ARI,L 38-45,,,,,
16,2001,2001-11-22,10,24.326,DET,,GNB,L 27-29,,,,,
17,2001,2001-12-02,11,24.336,DET,@,CHI,L 10-13,,,,,
18,2001,2001-12-09,12,24.343,DET,@,TAM,L 12-15,,,,,
19,2001,2001-12-16,13,24.350,DET,,MIN,W 27-24,,,,,
20,2001,2001-12-23,14,24.357,DET,@,PIT,L 14-47,,,,,
21,2001,2001-12-30,15,24.364,DET,,CHI,L 0-24,,,,,
22,2001,2002-01-06,16,25.006,DET,,DAL,W 15-10,,,,,
23,2002,2002-09-08,1,25.251,DET,@,MIA,L 21-49,,,,,
24,2002,2002-09-15,2,25.258,DET,@,CAR,L 7-31,,,,,
25,2002,2002-09-29,4,25.272,DET,,NOR,W 26-21,,,,,
26,2002,2002-10-13,5,25.286,DET,@,MIN,L 24-31,*,,,,
27,2002,2002-10-20,6,25.293,DET,,CHI,W 23-20,,,,,
28,2002,2002-10-27,7,25.300,DET,@,BUF,L 17-24,,,,,
29,2002,2002-11-03,8,25.307,DET,,DAL,W 9-7,,,,,
30,2002,2002-11-10,9,25.314,DET,@,GNB,L 14-40,,,,,
31,2002,2002-11-17,10,25.321,DET,,NYJ,L 14-31,,,,,
32,2002,2002-11-24,11,25.328,DET,@,CHI,L 17-20,,,,,
33,2002,2002-11-28,12,25.332,DET,,NWE,L 12-20,,,,,
34,2002,2002-12-08,13,25.342,DET,@,ARI,L 20-23,,,,,
35,2002,2002-12-15,14,25.349,DET,,TAM,L 20-23,,,,,
36,2002,2002-12-22,15,25.356,DET,@,ATL,L 15-36,,,,,
37,2002,2002-12-29,16,25.363,DET,,MIN,L 36-38,,,,,
38,2003,2003-09-07,1,26.250,DET,,ARI,W 42-24,*,,,,
39,2003,2003-09-14,2,26.257,DET,@,GNB,L 6-31,,,,,
40,2003,2003-09-21,3,26.264,DET,,MIN,L 13-23,,,,,
41,2003,2003-09-28,4,26.271,DET,@,DEN,L 16-20,,,,,
42,2003,2003-10-05,5,26.278,DET,@,SFO,L 17-24,,,,,
43,2003,2003-10-19,6,26.292,DET,,DAL,L 7-38,,,,,
44,2003,2003-10-26,7,26.299,DET,@,CHI,L 16-24,,,,,
45,2003,2003-12-07,13,26.341,MIA,@,NWE,L 0-12,,,,,
46,2003,2003-12-15,14,26.349,MIA,,PHI,L 27-34,,,,,
47,2003,2003-12-21,15,26.355,MIA,@,BUF,W 20-3,,,,,
48,2003,2003-12-28,16,26.362,MIA,,NYJ,W 23-21,,,,,
49,2004,2004-09-19,2,27.263,MIA,@,CIN,L 13-16,,,,,
50,2004,2004-09-26,3,27.270,MIA,,PIT,L 3-13,,,,,
51,2004,2004-10-03,4,27.277,MIA,,NYJ,L 9-17,,,,,
52,2004,2004-10-10,5,27.284,MIA,@,NWE,L 10-24,,,,,
53,2004,2004-10-17,6,27.291,MIA,@,BUF,L 13-20,,,,,
54,2004,2004-10-24,7,27.298,MIA,,STL,W 31-14,,,,,
55,2004,2004-11-01,8,27.306,MIA,@,NYJ,L 14-41,,,,,
56,2004,2004-11-07,9,27.312,MIA,,ARI,L 23-24,,,,,
57,2004,2004-11-21,10,27.326,MIA,@,SEA,L 17-24,,,,,
58,2004,2004-11-28,11,27.333,MIA,@,SFO,W 24-17,,,,,
59,2004,2004-12-05,12,27.340,MIA,,BUF,L 32-42,,1,58,58.00,0
60,2004,2004-12-12,13,27.347,MIA,@,DEN,L 17-20,,,,,
61,2004,2004-12-20,14,27.355,MIA,,NWE,W 29-28,,,,,
62,2004,2005-01-02,16,28.002,MIA,@,BAL,L 23-30,,,,,
