ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,21.182,BUF,@,KAN,W 41-7,*,0.0,2,0
2,2011,2011-09-18,2,21.189,BUF,,OAK,W 38-35,*,0.0,4,0
3,2011,2011-09-25,3,21.196,BUF,,NWE,W 34-31,*,0.0,0,1
4,2011,2011-10-02,4,21.203,BUF,@,CIN,L 20-23,*,1.0,2,2
5,2011,2011-10-09,5,21.210,BUF,,PHI,W 31-24,*,0.0,0,0
6,2011,2011-10-16,6,21.217,BUF,@,NYG,L 24-27,*,0.0,3,1
7,2011,2011-10-30,7,21.231,BUF,,WAS,W 23-0,*,2.5,2,2
8,2011,2011-11-06,8,21.238,BUF,,NYJ,L 11-27,*,0.0,4,1
9,2011,2011-11-13,9,21.245,BUF,@,DAL,L 7-44,*,0.0,2,0
10,2011,2011-11-20,10,21.252,BUF,@,MIA,L 8-35,*,0.0,2,0
11,2011,2011-11-27,11,21.259,BUF,@,NYJ,L 24-28,,0.0,1,0
12,2011,2011-12-04,12,21.266,BUF,,TEN,L 17-23,*,0.0,0,1
13,2011,2011-12-11,13,21.273,BUF,@,SDG,L 10-37,*,1.0,3,2
14,2011,2011-12-18,14,21.280,BUF,,MIA,L 23-30,*,1.0,3,0
15,2011,2011-12-24,15,21.286,BUF,,DEN,W 40-14,*,0.0,3,1
16,2011,2012-01-01,16,21.294,BUF,@,NWE,L 21-49,*,0.0,1,0
17,2012,2012-09-09,1,22.180,BUF,@,NYJ,L 28-48,*,0.0,1,0
18,2012,2012-09-16,2,22.187,BUF,,KAN,W 35-17,*,1.0,2,0
19,2012,2012-09-23,3,22.194,BUF,@,CLE,W 24-14,*,0.5,0,1
20,2012,2012-09-30,4,22.201,BUF,,NWE,L 28-52,*,0.5,0,3
21,2012,2012-10-07,5,22.208,BUF,@,SFO,L 3-45,*,0.0,2,0
22,2012,2012-10-14,6,22.215,BUF,@,ARI,W 19-16,*,0.0,1,2
23,2012,2012-10-21,7,22.222,BUF,,TEN,L 34-35,*,0.0,1,0
24,2012,2012-11-04,8,22.236,BUF,@,HOU,L 9-21,*,0.0,1,2
25,2012,2012-11-11,9,22.243,BUF,@,NWE,L 31-37,*,0.5,4,1
26,2012,2012-11-15,10,22.247,BUF,,MIA,W 19-14,*,0.0,2,2
27,2012,2012-11-25,11,22.257,BUF,@,IND,L 13-20,*,1.0,5,0
28,2012,2012-12-02,12,22.264,BUF,,JAX,W 34-18,*,0.0,0,0
29,2012,2012-12-09,13,22.271,BUF,,STL,L 12-15,*,0.0,1,1
30,2012,2012-12-16,14,22.278,BUF,,SEA,L 17-50,*,0.0,2,0
31,2012,2012-12-23,15,22.285,BUF,@,MIA,L 10-24,*,2.0,4,0
32,2012,2012-12-30,16,22.292,BUF,,NYJ,W 28-9,*,0.0,0,1
33,2013,2013-09-08,1,23.179,BUF,,NWE,L 21-23,*,0.5,4,2
34,2013,2013-09-15,2,23.186,BUF,,CAR,W 24-23,*,0.5,0,4
35,2013,2013-09-22,3,23.193,BUF,@,NYJ,L 20-27,*,0.0,2,0
36,2013,2013-09-29,4,23.200,BUF,,BAL,W 23-20,*,2.0,5,2
37,2013,2013-10-03,5,23.204,BUF,@,CLE,L 24-37,*,0.0,1,4
38,2013,2013-10-13,6,23.214,BUF,,CIN,L 24-27,*,1.0,4,0
39,2013,2013-10-20,7,23.221,BUF,@,MIA,W 23-21,*,0.0,4,2
40,2013,2013-10-27,8,23.228,BUF,@,NOR,L 17-35,*,0.0,4,0
41,2013,2013-11-03,9,23.235,BUF,,KAN,L 13-23,*,0.0,4,1
42,2013,2013-11-10,10,23.242,BUF,@,PIT,L 10-23,*,1.0,3,1
43,2013,2013-11-17,11,23.249,BUF,,NYJ,W 37-14,*,0.0,2,1
44,2013,2013-12-01,12,23.263,BUF,,ATL,L 31-34,*,1.0,4,4
45,2013,2013-12-08,13,23.270,BUF,@,TAM,L 6-27,*,1.0,2,1
46,2013,2013-12-15,14,23.277,BUF,@,JAX,W 27-20,*,0.5,2,1
47,2013,2013-12-22,15,23.284,BUF,,MIA,W 19-0,,0.0,3,0
48,2013,2013-12-29,16,23.291,BUF,@,NWE,L 20-34,,0.0,1,3
49,2014,2014-09-07,1,24.178,BUF,@,CHI,W 23-20,*,0.0,2,2
50,2014,2014-09-14,2,24.185,BUF,,MIA,W 29-10,*,0.0,2,0
51,2014,2014-09-21,3,24.192,BUF,,SDG,L 10-22,*,1.0,3,2
52,2014,2014-09-28,4,24.199,BUF,@,HOU,L 17-23,*,1.0,4,0
53,2014,2014-10-05,5,24.206,BUF,@,DET,W 17-14,*,3.0,5,0
