ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1980,1980-09-07,1,22.302,STL,,NYG,L 35-41,
2,1980,1980-10-12,6,22.337,STL,,RAM,L 13-21,
3,1980,1980-10-19,7,22.344,STL,@,WAS,L 0-23,
4,1980,1980-10-26,8,22.351,STL,@,BAL,W 17-10,
5,1980,1980-11-02,9,22.358,STL,,DAL,L 24-27,
6,1980,1980-11-09,10,22.365,STL,,ATL,L 27-33,
7,1980,1980-11-16,11,23.006,STL,@,DAL,L 21-31,
8,1980,1980-11-23,12,23.013,STL,,KAN,L 13-21,
9,1980,1980-11-30,13,23.020,STL,@,NYG,W 23-7,
10,1980,1980-12-07,14,23.027,STL,,DET,W 24-23,
11,1980,1980-12-14,15,23.034,STL,@,PHI,L 3-17,
12,1981,1981-09-06,1,23.300,STL,,MIA,L 7-20,
13,1981,1981-09-13,2,23.307,STL,@,DAL,L 17-30,
14,1981,1981-09-20,3,23.314,STL,,WAS,W 40-30,
15,1981,1981-09-27,4,23.321,STL,@,TAM,L 10-20,
16,1981,1981-10-04,5,23.328,STL,,DAL,W 20-17,
17,1981,1981-10-11,6,23.335,STL,@,NYG,L 14-34,
18,1981,1981-10-18,7,23.342,STL,@,ATL,L 20-41,
19,1981,1981-10-25,8,23.349,STL,,MIN,W 30-17,
20,1981,1981-11-01,9,23.356,STL,@,WAS,L 21-42,
21,1981,1981-11-08,10,23.363,STL,,PHI,L 10-52,
22,1981,1981-11-15,11,24.005,STL,,BUF,W 24-0,
23,1981,1981-11-22,12,24.012,STL,@,BAL,W 35-24,
24,1981,1981-11-29,13,24.019,STL,@,NWE,W 27-20,
25,1981,1981-12-06,14,24.026,STL,,NOR,W 30-3,
26,1981,1981-12-13,15,24.033,STL,,NYG,L 10-20,
27,1981,1981-12-20,16,24.040,STL,@,PHI,L 0-38,
28,1982,1982-09-12,1,24.306,STL,@,NOR,W 21-7,1.0
29,1982,1982-09-19,2,24.313,STL,,DAL,L 7-24,
30,1982,1982-11-21,3,25.011,STL,,SFO,L 20-31,2.0
31,1982,1982-11-28,4,25.018,STL,@,ATL,W 23-20,
32,1982,1982-12-05,5,25.025,STL,@,PHI,W 23-20,2.0
33,1982,1982-12-12,6,25.032,STL,,WAS,L 7-12,1.0
34,1982,1982-12-19,7,25.039,STL,@,CHI,W 10-7,
35,1982,1982-12-26,8,25.046,STL,,NYG,W 24-21,1.0
36,1982,1983-01-02,9,25.053,STL,@,WAS,L 0-28,0.5
37,1983,1983-09-04,1,25.298,STL,@,NOR,L 17-28,
38,1983,1983-09-11,2,25.305,STL,,DAL,L 17-34,3.0
39,1983,1983-09-18,3,25.312,STL,,SFO,L 27-42,1.0
40,1983,1983-09-25,4,25.319,STL,@,PHI,W 14-11,1.5
41,1983,1983-10-02,5,25.326,STL,@,KAN,L 14-38,1.0
42,1983,1983-10-09,6,25.333,STL,,WAS,L 14-38,
43,1983,1983-10-16,7,25.340,STL,@,TAM,W 34-27,
44,1983,1983-10-24,8,25.348,STL,,NYG,T 20-20,0.5
45,1983,1983-10-30,9,25.354,STL,,MIN,W 41-31,2.0
46,1983,1983-11-06,10,25.361,STL,@,WAS,L 7-45,
47,1983,1983-11-13,11,26.003,STL,,SEA,W 33-28,0.5
