ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
44,1986,1986-10-20,7,27.102,NYJ,,DEN,W 22-10,1,8,8.00,0,0,0,,0,0,0
45,1986,1986-10-26,8,27.108,NYJ,,NOR,W 28-23,0,0,,0,,,,,,
46,1986,1986-11-02,9,27.115,NYJ,@,SEA,W 38-7,2,15,7.50,0,0,0,,0,0,0
47,1986,1986-11-09,10,27.122,NYJ,@,ATL,W 28-14,0,0,,0,,,,,,
48,1986,1986-11-16,11,27.129,NYJ,,IND,W 31-16,0,0,,0,,,,,,
49,1986,1986-11-24,12,27.137,NYJ,@,MIA,L 3-45,0,0,,0,,,,,,
50,1986,1986-11-30,13,27.143,NYJ,,RAM,L 3-17,1,11,11.00,0,0,0,,0,0,0
51,1986,1986-12-07,14,27.150,NYJ,@,SFO,L 10-24,1,14,14.00,0,0,0,,0,0,0
52,1986,1986-12-13,15,27.156,NYJ,,PIT,L 24-45,0,0,,0,,,,,,
53,1986,1986-12-21,16,27.164,NYJ,@,CIN,L 21-52,0,0,,0,,,,,,
54,1987,1987-09-13,1,28.065,NYJ,@,BUF,W 31-28,0,0,,0,0,0,,0,,
55,1987,1987-09-21,2,28.073,NYJ,,NWE,W 43-24,0,0,,0,0,0,,0,,
56,1987,1987-10-25,6,28.107,NYJ,@,WAS,L 16-17,1,12,12.00,0,0,0,,0,0,0
57,1987,1987-11-01,7,28.114,NYJ,,IND,L 14-19,1,22,22.00,0,0,0,,0,0,0
58,1987,1987-11-09,8,28.122,NYJ,,SEA,W 30-14,4,26,6.50,0,0,0,,0,0,0
59,1987,1987-11-15,9,28.128,NYJ,@,KAN,W 16-9,3,17,5.67,0,0,0,,0,0,0
60,1987,1987-11-22,10,28.135,NYJ,,BUF,L 14-17,1,11,11.00,0,0,0,,0,0,0
61,1987,1987-11-29,11,28.142,NYJ,,CIN,W 27-20,1,30,30.00,0,0,0,,0,0,0
62,1987,1987-12-07,12,28.150,NYJ,@,MIA,L 28-37,1,12,12.00,0,1,11,11.00,0,0,0
63,1987,1987-12-13,13,28.156,NYJ,@,NWE,L 20-42,1,17,17.00,0,1,4,4.00,0,0,0
64,1987,1987-12-20,14,28.163,NYJ,,PHI,L 27-38,0,0,,0,2,53,26.50,0,0,0
65,1987,1987-12-27,15,28.170,NYJ,@,NYG,L 7-20,1,5,5.00,0,1,17,17.00,0,0,0
