ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
27,2004,2004-12-26,15,26.073,CAR,@,TAM,W 37-20,*,0,0,,0,1,6,0.0,,,1,17,1
28,2004,2005-01-02,16,26.080,CAR,,NOR,L 18-21,*,,,,,,,,,,,,
29,2005,2005-09-18,2,26.339,CAR,,NWE,W 27-17,,,,,,,,,,,,,
30,2005,2005-09-25,3,26.346,CAR,@,MIA,L 24-27,,,,,,,,,,,,,
31,2005,2005-10-03,4,26.354,CAR,,GNB,W 32-29,,,,,,,,,,,,,
32,2005,2005-10-09,5,26.360,CAR,@,ARI,W 24-20,,,,,,,,,,,,,
33,2005,2005-10-16,6,27.002,CAR,@,DET,W 21-20,,,,,,,,,,,,,
34,2005,2005-10-30,7,27.016,CAR,,MIN,W 38-13,,0,0,,0,0,0,1.0,,,0,0,0
35,2005,2005-11-06,8,27.023,CAR,@,TAM,W 34-14,,,,,,,,,,,,,
36,2005,2005-11-13,9,27.030,CAR,,NYJ,W 30-3,,0,0,,0,0,0,1.0,,,0,0,0
37,2005,2005-11-20,10,27.037,CAR,@,CHI,L 3-13,,,,,,,,,,,,,
38,2005,2005-11-27,11,27.044,CAR,@,BUF,W 13-9,,,,,,,,,,,,,
39,2005,2005-12-04,12,27.051,CAR,,ATL,W 24-6,,,,,,,,,,,,,
40,2005,2005-12-11,13,27.058,CAR,,TAM,L 10-20,,0,0,,0,0,0,1.0,,,0,0,0
41,2005,2005-12-18,14,27.065,CAR,@,NOR,W 27-10,,,,,,,,,,,,,
42,2005,2005-12-24,15,27.071,CAR,,DAL,L 20-24,,,,,,,,,,,,,
43,2005,2006-01-01,16,27.079,CAR,@,ATL,W 44-11,,0,0,,0,0,0,2.0,,,0,0,0
44,2006,2006-09-10,1,27.331,CAR,,ATL,L 6-20,,,,,,,,,,,,,
45,2006,2006-09-17,2,27.338,CAR,@,MIN,L 13-16,,,,,,,,,,,,,
46,2006,2006-09-24,3,27.345,CAR,@,TAM,W 26-24,,,,,,,,,,,,,
47,2006,2006-10-01,4,27.352,CAR,,NOR,W 21-18,,,,,,,,,,,,,
48,2006,2006-10-08,5,27.359,CAR,,CLE,W 20-12,,,,,,,,,,,,,
49,2006,2006-10-15,6,28.001,CAR,@,BAL,W 23-21,,,,,,,,,,,,,
50,2006,2006-10-22,7,28.008,CAR,@,CIN,L 14-17,,,,,,,,,,,,,
51,2006,2006-10-29,8,28.015,CAR,,DAL,L 14-35,,,,,,,,,,,,,
52,2006,2006-11-13,9,28.030,CAR,,TAM,W 24-10,,,,,,,,,,,,,
53,2006,2006-11-19,10,28.036,CAR,,STL,W 15-0,,0,0,,0,0,0,0.5,,,0,0,0
54,2006,2006-11-26,11,28.043,CAR,@,WAS,L 13-17,,,,,,,,,,,,,
55,2006,2006-12-04,12,28.051,CAR,@,PHI,L 24-27,,,,,,,,,,,,,
56,2006,2006-12-10,13,28.057,CAR,,NYG,L 13-27,,,,,,,,,,,,,
57,2006,2006-12-17,14,28.064,CAR,,PIT,L 3-37,,,,,,,,,,,,,
58,2006,2006-12-24,15,28.071,CAR,@,ATL,W 10-3,,,,,,,,,,,,,
59,2006,2006-12-31,16,28.078,CAR,@,NOR,W 31-21,,,,,,,,,,,,,
60,2007,2007-09-09,1,28.330,CAR,@,STL,W 27-13,,0,0,,0,0,0,1.0,,,0,0,0
61,2007,2007-09-16,2,28.337,CAR,,HOU,L 21-34,,,,,,,,,,,,,
62,2007,2007-09-23,3,28.344,CAR,@,ATL,W 27-20,,,,,,,,,,,,,
63,2007,2007-09-30,4,28.351,CAR,,TAM,L 7-20,,,,,,,,,,,,,
64,2007,2007-10-07,5,28.358,CAR,@,NOR,W 16-13,,,,,,,,,,,,,
65,2007,2007-10-14,6,29.000,CAR,@,ARI,W 25-10,,,,,,,,,,,,,
66,2007,2007-10-28,7,29.014,CAR,,IND,L 7-31,,,,,,,,,,,,,
67,2007,2007-11-04,8,29.021,CAR,@,TEN,L 7-20,,,,,,,,,,,,,
68,2007,2007-11-11,9,29.028,CAR,,ATL,L 13-20,,,,,,,,,,,,,
69,2007,2007-11-18,10,29.035,CAR,@,GNB,L 17-31,*,,,,,,,,,,,,
70,2007,2007-11-25,11,29.042,CAR,,NOR,L 6-31,,2,32,16.00,0,0,0,0.0,,,0,0,0
71,2007,2007-12-02,12,29.049,CAR,,SFO,W 31-14,,,,,,,,,,,,,
72,2007,2007-12-09,13,29.056,CAR,@,JAX,L 6-37,,,,,,,,,,,,,
73,2007,2007-12-16,14,29.063,CAR,,SEA,W 13-10,,,,,,,,,,,,,
74,2007,2007-12-22,15,29.069,CAR,,DAL,L 13-20,,,,,,,,,,,,,
75,2007,2007-12-30,16,29.077,CAR,@,TAM,W 31-23,,2,14,7.00,0,0,0,1.0,,,0,0,0
76,2008,2008-09-07,1,29.329,ATL,,DET,W 34-21,,0,0,,0,0,0,0.0,1,0,0,0,0
77,2008,2008-09-14,2,29.336,ATL,@,TAM,L 9-24,,,,,,,,,,,,,
78,2008,2008-09-21,3,29.343,ATL,,KAN,W 38-14,,,,,,,,,,,,,
79,2008,2008-09-28,4,29.350,ATL,@,CAR,L 9-24,,0,0,,0,0,0,0.0,1,0,0,0,0
80,2008,2008-10-05,5,29.357,ATL,@,GNB,W 27-24,,0,0,,0,0,0,0.0,0,0,0,0,0
81,2008,2008-10-12,6,29.364,ATL,,CHI,W 22-20,,0,0,,0,0,0,0.0,3,0,0,0,0
82,2008,2008-10-26,7,30.012,ATL,@,PHI,L 14-27,,0,0,,0,0,0,0.0,2,1,0,0,0
83,2008,2008-11-02,8,30.019,ATL,@,OAK,W 24-0,,0,0,,0,0,0,0.0,1,0,0,0,0
84,2008,2008-11-09,9,30.026,ATL,,NOR,W 34-20,,0,0,,0,0,0,0.0,1,0,0,0,0
85,2008,2008-11-30,12,30.047,ATL,@,SDG,W 22-16,,0,0,,0,0,0,0.0,2,0,0,0,0
86,2008,2008-12-07,13,30.054,ATL,@,NOR,L 25-29,*,,,,,,,,,,,,
87,2008,2008-12-14,14,30.061,ATL,,TAM,W 13-10,,0,0,,0,0,0,0.0,1,0,0,0,0
88,2008,2008-12-21,15,30.068,ATL,@,MIN,W 24-17,,0,0,,0,0,0,1.0,2,3,0,0,0
89,2008,2008-12-28,16,30.075,ATL,,STL,W 31-27,,,,,,,,,,,,,
