ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
46,1991,1991-12-08,14,24.276,GNB,@,CHI,L 13-27,,0,0,,0,,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
47,1991,1991-12-15,15,24.283,GNB,,DET,L 17-21,,0,0,,0,,,0,0,,0,0,0,,0,2,7,3.50,0,0,0
48,1991,1991-12-21,16,24.289,GNB,@,MIN,W 27-7,,0,0,,0,,,0,0,,0,0,0,,0,3,37,12.33,0,0,0
49,1992,1992-10-11,5,25.218,CIN,,HOU,L 24-38,1,0,0,,0,0.0%,0.00,0,0,,0,1,13,13.00,0,0,0,,0,0,0
50,1992,1992-10-19,6,25.226,CIN,@,PIT,L 0-20,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
51,1992,1992-10-25,7,25.232,CIN,@,HOU,L 10-26,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
52,1992,1992-11-01,8,25.239,CIN,,CLE,W 30-10,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
53,1992,1992-11-08,9,25.246,CIN,@,CHI,W 31-28,3,1,11,11.00,0,33.3%,3.67,1,1,1.00,0,0,0,,0,0,0,,0,0,0
54,1992,1992-11-15,10,25.253,CIN,@,NYJ,L 14-17,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,0,0,,0,0,0
55,1992,1992-11-22,11,25.260,CIN,,DET,L 13-19,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
56,1992,1992-11-29,12,25.267,CIN,,PIT,L 9-21,11,5,49,9.80,0,45.5%,4.45,0,0,,0,0,0,,0,0,0,,0,0,0
57,1992,1992-12-06,13,25.274,CIN,@,CLE,L 21-37,9,6,85,14.17,2,66.7%,9.44,0,0,,0,0,0,,0,0,0,,0,2,12
58,1992,1992-12-13,14,25.281,CIN,@,SDG,L 10-27,1,1,83,83.00,1,100.0%,83.00,0,0,,0,0,0,,0,0,0,,0,1,6
59,1993,1993-09-05,1,26.182,CIN,@,CLE,L 14-27,4,3,80,26.67,0,75.0%,20.00,0,0,,0,0,0,,0,0,0,,0,0,0
60,1993,1993-09-12,2,26.189,CIN,,IND,L 6-9,7,4,44,11.00,0,57.1%,6.29,0,0,,0,0,0,,0,0,0,,0,0,0
61,1993,1993-09-19,3,26.196,CIN,@,PIT,L 7-34,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
62,1993,1993-09-26,4,26.203,CIN,,SEA,L 10-19,12,6,59,9.83,0,50.0%,4.92,0,0,,0,0,0,,0,0,0,,0,0,0
63,1993,1993-10-10,5,26.217,CIN,@,KAN,L 15-17,7,3,69,23.00,0,42.9%,9.86,0,0,,0,0,0,,0,0,0,,0,0,0
64,1993,1993-10-17,6,26.224,CIN,,CLE,L 17-28,9,4,32,8.00,1,44.4%,3.56,0,0,,0,0,0,,0,0,0,,0,1,6
65,1993,1993-10-24,7,26.231,CIN,@,HOU,L 12-28,10,5,45,9.00,1,50.0%,4.50,1,5,5.00,0,0,0,,0,0,0,,0,1,6
66,1993,1993-11-07,8,26.245,CIN,,PIT,L 16-24,9,6,48,8.00,1,66.7%,5.33,1,8,8.00,0,0,0,,0,0,0,,0,1,6
67,1993,1993-11-14,9,26.252,CIN,,HOU,L 3-38,8,2,30,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0
68,1993,1993-11-21,10,26.259,CIN,@,NYJ,L 12-17,6,6,44,7.33,1,100.0%,7.33,0,0,,0,0,0,,0,0,0,,0,1,6
69,1993,1993-11-28,11,26.266,CIN,,RAI,W 16-10,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0
70,1993,1993-12-05,12,26.273,CIN,@,SFO,L 8-21,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
71,1993,1993-12-12,13,26.280,CIN,@,NWE,L 2-7,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,,0,0,0
72,1993,1993-12-19,14,26.287,CIN,,RAM,W 15-3,12,5,74,14.80,0,41.7%,6.17,0,0,,0,0,0,,0,0,0,,0,0,0
73,1993,1993-12-26,15,26.294,CIN,,ATL,W 21-17,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0
74,1993,1994-01-02,16,26.301,CIN,@,NOR,L 13-20,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,,0,0,0
75,1994,1994-09-04,1,27.181,CIN,,CLE,L 20-28,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
76,1994,1994-09-11,2,27.188,CIN,@,SDG,L 10-27,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
77,1994,1994-09-18,3,27.195,CIN,,NWE,L 28-31,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
78,1994,1994-09-25,4,27.202,CIN,@,HOU,L 13-20,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
79,1994,1994-10-02,5,27.209,CIN,,MIA,L 7-23,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
80,1994,1994-10-16,6,27.223,CIN,@,PIT,L 10-14,,0,0,,0,0.0%,,,,,,,,,,,,,,,
81,1994,1994-10-23,7,27.230,CIN,@,CLE,L 13-37,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,0,0,0,,0,0,0
82,1994,1994-10-30,8,27.237,CIN,,DAL,L 20-23,,0,0,,0,0.0%,,,,,,,,,,,,,,,
83,1994,1994-12-11,14,27.279,CIN,@,NYG,L 20-27,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
84,1994,1994-12-18,15,27.286,CIN,@,ARI,L 7-28,,0,0,,0,0.0%,,,,,,,,,,,,,,,
85,1995,1995-09-17,3,28.194,CIN,@,SEA,L 21-24,,,,,,0.0%,,,,,,,,,,0,0,,0,,
86,1995,1995-11-26,12,28.264,WAS,,PHI,L 7-14,,,,,,0.0%,,,,,,,,,,,,,,,
