ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-10-19,7,23.340,CHI,,MIN,W 48-41,,0,0,,0,1,6,0.0,1,1,1,0,0
2,2009,2009-09-13,1,24.303,CHI,@,GNB,L 15-21,,0,0,,0,0,0,0.0,0,0,0,0,0
3,2009,2009-09-20,2,24.310,CHI,,PIT,W 17-14,*,0,0,,0,0,0,0.0,4,2,0,0,0
4,2009,2009-09-27,3,24.317,CHI,@,SEA,W 25-19,*,0,0,,0,0,0,0.0,8,0,0,0,0
5,2009,2009-10-04,4,24.324,CHI,,DET,W 48-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
6,2009,2009-10-18,5,24.338,CHI,@,ATL,L 14-21,*,0,0,,0,0,0,0.0,3,0,1,-16,0
7,2009,2009-10-25,6,24.345,CHI,@,CIN,L 10-45,*,0,0,,0,0,0,0.0,2,0,0,0,0
8,2009,2009-11-01,7,24.352,CHI,,CLE,W 30-6,*,0,0,,0,0,0,0.0,2,0,0,0,0
9,2009,2009-11-08,8,24.359,CHI,,ARI,L 21-41,*,0,0,,0,0,0,0.0,4,0,1,39,0
10,2009,2009-11-12,9,24.363,CHI,@,SFO,L 6-10,*,0,0,,0,0,0,0.0,1,0,1,0,0
11,2009,2009-11-22,10,25.008,CHI,,PHI,L 20-24,*,0,0,,0,0,0,0.0,5,1,1,0,0
12,2009,2009-11-29,11,25.015,CHI,@,MIN,L 10-36,*,0,0,,0,0,0,0.0,6,1,0,0,0
13,2009,2009-12-06,12,25.022,CHI,,STL,W 17-9,,0,0,,0,0,0,0.0,2,1,0,0,0
14,2009,2009-12-13,13,25.029,CHI,,GNB,L 14-21,,0,0,,0,0,0,0.0,2,0,0,0,0
15,2009,2009-12-20,14,25.036,CHI,@,BAL,L 7-31,,0,0,,0,0,0,0.0,3,0,1,20,0
16,2009,2009-12-28,15,25.044,CHI,,MIN,W 36-30,*,0,0,,0,0,0,0.0,4,2,0,0,0
17,2009,2010-01-03,16,25.050,CHI,@,DET,W 37-23,*,0,0,,0,0,0,0.0,5,0,1,24,0
18,2010,2010-09-12,1,25.302,CHI,,DET,W 19-14,*,0,0,,0,0,0,0.0,5,1,0,0,0
19,2010,2010-09-19,2,25.309,CHI,@,DAL,W 27-20,*,0,0,,0,0,0,0.0,8,2,0,0,0
20,2010,2010-09-27,3,25.317,CHI,,GNB,W 20-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
21,2010,2010-10-03,4,25.323,CHI,@,NYG,L 3-17,,0,0,,0,0,0,0.0,3,0,0,0,0
22,2010,2010-10-10,5,25.330,CHI,@,CAR,W 23-6,,0,0,,0,0,0,0.0,1,0,0,0,0
23,2010,2010-10-17,6,25.337,CHI,,SEA,L 20-23,,0,0,,0,0,0,0.0,2,0,0,0,0
24,2010,2010-11-18,10,26.004,CHI,@,MIA,W 16-0,,0,0,,0,0,0,0.0,0,0,0,0,0
25,2010,2010-11-28,11,26.014,CHI,,PHI,W 31-26,,,,,,,,,,,,,
26,2010,2010-12-05,12,26.021,CHI,@,DET,W 24-20,,0,0,,0,0,0,0.0,0,0,0,0,0
27,2010,2010-12-12,13,26.028,CHI,,NWE,L 7-36,,0,0,,0,0,0,0.0,1,0,0,0,0
28,2010,2010-12-20,14,26.036,CHI,@,MIN,W 40-14,,0,0,,0,0,0,0.0,0,1,0,0,0
29,2010,2010-12-26,15,26.042,CHI,,NYJ,W 38-34,,0,0,,0,0,0,0.0,3,0,0,0,0
30,2010,2011-01-02,16,26.049,CHI,@,GNB,L 3-10,,0,0,,0,0,0,0.0,0,0,0,0,0
31,2011,2011-09-11,1,26.301,CHI,,ATL,W 30-12,,,,,,,,,,,,,
32,2011,2011-09-18,2,26.308,CHI,@,NOR,L 13-30,,0,0,,0,0,0,0.0,1,0,0,0,0
33,2011,2011-09-25,3,26.315,CHI,,GNB,L 17-27,,,,,,,,,,,,,
34,2011,2011-10-02,4,26.322,CHI,,CAR,W 34-29,,,,,,,,,,,,,
35,2011,2011-10-10,5,26.330,CHI,@,DET,L 13-24,,,,,,,,,,,,,
36,2011,2011-10-16,6,26.336,CHI,,MIN,W 39-10,,0,0,,0,0,0,0.0,0,0,0,0,0
37,2011,2011-10-23,7,26.343,CHI,@,TAM,W 24-18,,,,,,,,,,,,,
38,2011,2011-11-07,8,26.358,CHI,@,PHI,W 30-24,,0,0,,0,0,0,0.0,0,0,0,0,0
39,2011,2011-11-13,9,26.364,CHI,,DET,W 37-13,,0,0,,0,0,0,0.0,0,0,0,0,0
40,2011,2011-11-20,10,27.006,CHI,,SDG,W 31-20,,,,,,,,,,,,,
41,2011,2011-11-27,11,27.013,CHI,@,OAK,L 20-25,,0,0,,0,0,0,0.0,0,0,0,0,0
