ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.049,KAN,@,CIN,W 24-23,3,5,1.67,0,0,0,,0,0,0,,0,0,0
2,1978,1978-09-10,2,23.056,KAN,,HOU,L 17-20,3,16,5.33,0,0,0,,0,0,0,,0,0,0
3,1978,1978-09-17,3,23.063,KAN,@,NYG,L 10-26,0,0,,0,1,5,5.00,0,0,0,,0,0,0
4,1978,1978-09-24,4,23.070,KAN,,DEN,L 17-23,1,2,2.00,0,0,0,,0,0,0,,0,0,0
5,1978,1978-10-01,5,23.077,KAN,@,BUF,L 13-28,0,0,,0,1,12,12.00,0,0,0,,0,0,0
6,1978,1978-10-08,6,23.084,KAN,,TAM,L 13-30,3,6,2.00,0,4,15,3.75,0,0,0,,0,0,0
7,1978,1978-10-15,7,23.091,KAN,@,OAK,L 6-28,5,25,5.00,0,3,29,9.67,0,1,24,24.00,0,0,0
8,1978,1978-10-22,8,23.098,KAN,,CLE,W 17-3,2,3,1.50,0,1,22,22.00,0,0,0,,0,0,0
9,1978,1978-10-29,9,23.105,KAN,@,PIT,L 24-27,2,1,0.50,0,1,5,5.00,0,1,31,31.00,0,0,0
10,1978,1978-11-05,10,23.112,KAN,,OAK,L 10-20,2,11,5.50,0,0,0,,0,1,24,24.00,0,0,0
11,1978,1978-11-12,11,23.119,KAN,@,SDG,L 23-29,2,8,4.00,0,0,0,,0,1,0,0.00,0,0,0
12,1978,1978-11-19,12,23.126,KAN,,SEA,L 10-13,0,0,,0,0,0,,0,2,61,30.50,0,0,0
13,1978,1978-11-26,13,23.133,KAN,,SDG,W 23-0,1,2,2.00,0,0,0,,0,1,25,25.00,0,0,0
14,1978,1978-12-03,14,23.140,KAN,,BUF,W 14-10,,,,,,,,,,,,,,
