ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2004,2004-09-12,1,23.020,JAX,@,BUF,W 13-10,,,,,,,0.0%,,,
2,2004,2004-09-19,2,23.027,JAX,,DEN,W 7-6,,,,,,,0.0%,,,
3,2004,2004-09-26,3,23.034,JAX,@,TEN,W 15-12,,,,,,,0.0%,,,
4,2004,2004-10-03,4,23.041,JAX,,IND,L 17-24,,3,1,17,17.00,0,33.3%,5.67,0,0
5,2004,2004-10-10,5,23.048,JAX,@,SDG,L 21-34,,2,1,10,10.00,0,50.0%,5.00,0,0
6,2004,2004-10-17,6,23.055,JAX,,KAN,W 22-16,,1,,,,,0.0%,,,
7,2004,2004-10-24,7,23.062,JAX,@,IND,W 27-24,,2,,,,,0.0%,,,
8,2004,2004-10-31,8,23.069,JAX,@,HOU,L 6-20,,1,1,18,18.00,0,100.0%,18.00,0,0
9,2004,2004-11-14,9,23.083,JAX,,DET,W 23-17,,0,,,,,0.0%,,,
10,2004,2004-11-21,10,23.090,JAX,,TEN,L 15-18,,0,,,,,0.0%,,,
11,2004,2004-11-28,11,23.097,JAX,@,MIN,L 16-27,,3,2,28,14.00,1,66.7%,9.33,1,6
12,2004,2004-12-05,12,23.104,JAX,,PIT,L 16-17,,,,,,,0.0%,,,
13,2004,2004-12-12,13,23.111,JAX,,CHI,W 22-3,,5,1,14,14.00,0,20.0%,2.80,0,0
14,2004,2004-12-19,14,23.118,JAX,@,GNB,W 28-25,,2,,,,,0.0%,,,
15,2004,2004-12-26,15,23.125,JAX,,HOU,L 0-21,,,,,,,0.0%,,,
16,2004,2005-01-02,16,23.132,JAX,@,OAK,W 13-6,,,,,,,0.0%,,,
17,2005,2005-09-11,1,24.019,JAX,,SEA,W 26-14,,,0,0,,0,0.0%,,0,0
18,2005,2005-09-18,2,24.026,JAX,@,IND,L 3-10,,1,1,41,41.00,0,100.0%,41.00,0,0
19,2005,2005-09-25,3,24.033,JAX,@,NYJ,W 26-20,,2,2,8,4.00,0,100.0%,4.00,0,0
20,2005,2005-10-02,4,24.040,JAX,,DEN,L 7-20,,0,0,0,,0,0.0%,,0,0
21,2005,2005-11-06,8,24.075,JAX,,HOU,W 21-14,,,0,0,,0,0.0%,,0,0
22,2005,2005-11-13,9,24.082,JAX,,BAL,W 30-3,,1,0,0,,0,0.0%,0.00,0,0
23,2005,2005-11-20,10,24.089,JAX,@,TEN,W 31-28,,0,0,0,,0,0.0%,,0,0
24,2005,2005-11-27,11,24.096,JAX,@,ARI,W 24-17,,,0,0,,0,0.0%,,0,0
25,2005,2005-12-04,12,24.103,JAX,@,CLE,W 20-14,,0,0,0,,0,0.0%,,0,0
26,2005,2005-12-11,13,24.110,JAX,,IND,L 18-26,,0,0,0,,0,0.0%,,0,0
27,2005,2005-12-18,14,24.117,JAX,,SFO,W 10-9,,,0,0,,0,0.0%,,0,0
28,2005,2005-12-24,15,24.123,JAX,@,HOU,W 38-20,*,1,0,0,,0,0.0%,0.00,0,0
29,2005,2006-01-01,16,24.131,JAX,,TEN,W 40-13,,1,0,0,,0,0.0%,0.00,0,0
