ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,23.178,DEN,,RAI,W 17-13,0,0,,0,,,
2,1992,1992-09-13,2,23.185,DEN,,SDG,W 21-13,1,20,20.00,0,0,0,0
3,1992,1992-09-20,3,23.192,DEN,@,PHI,L 0-30,0,0,,0,,,
4,1993,1993-09-05,1,24.177,KAN,@,TAM,W 27-3,,,,,,,
5,1993,1993-09-12,2,24.184,KAN,@,HOU,L 0-30,,,,,,,
6,1993,1993-10-10,5,24.212,GNB,,DEN,W 30-27,,,,,,,
7,1993,1993-10-24,6,24.226,GNB,@,TAM,W 37-14,,,,,,,
8,1994,1994-09-04,1,25.176,MIA,,NWE,W 39-35,,,,,,,
9,1994,1994-09-11,2,25.183,MIA,@,GNB,W 24-14,,,,,,,
10,1994,1994-09-18,3,25.190,MIA,,NYJ,W 28-14,,,,,,,
11,1994,1994-10-16,7,25.218,MIA,,RAI,W 20-17,,,,,,,
12,1994,1994-10-30,8,25.232,MIA,@,NWE,W 23-3,,,,,,,
13,1994,1994-11-06,9,25.239,MIA,,IND,W 22-21,,,,,,,
14,1994,1994-11-13,10,25.246,MIA,,CHI,L 14-17,,,,,,,
15,1994,1994-11-20,11,25.253,MIA,@,PIT,L 13-16,,,,,,,
16,1994,1994-11-27,12,25.260,MIA,@,NYJ,W 28-24,,,,,,,
17,1994,1994-12-04,13,25.267,MIA,,BUF,L 31-42,,,,,,,
18,1994,1994-12-12,14,25.275,MIA,,KAN,W 45-28,0,0,,0,1,0,0
19,1994,1994-12-18,15,25.281,MIA,@,IND,L 6-10,,,,,,,
20,1994,1994-12-25,16,25.288,MIA,,DET,W 27-20,,,,,,,
21,1995,1995-09-03,1,26.175,WAS,,ARI,W 27-7,,,,,,,
