ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-10,1,22.270,NWE,,PIT,W 28-21,*
2,2015,2015-09-20,2,22.280,NWE,@,BUF,W 40-32,
3,2015,2015-09-27,3,22.287,NWE,,JAX,W 51-17,*
4,2015,2015-10-11,4,22.301,NWE,@,DAL,W 30-6,
5,2015,2015-10-18,5,22.308,NWE,@,IND,W 34-27,
6,2015,2015-10-25,6,22.315,NWE,,NYJ,W 30-23,*
7,2015,2015-10-29,7,22.319,NWE,,MIA,W 36-7,*
8,2015,2015-11-29,11,22.350,NWE,@,DEN,L 24-30,
9,2015,2015-12-06,12,22.357,NWE,,PHI,L 28-35,*
10,2015,2015-12-13,13,22.364,NWE,@,HOU,W 27-6,*
11,2015,2015-12-20,14,23.006,NWE,,TEN,W 33-16,*
12,2015,2015-12-27,15,23.013,NWE,@,NYJ,L 20-26,*
13,2015,2016-01-03,16,23.020,NWE,@,MIA,L 10-20,*
