ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2012,2012-12-16,14,24.146,NWE,,SFO,L 34-41,,0,,,,,0.0%,,,,,,,,,,,
2,2013,2013-09-08,1,25.047,NWE,@,BUF,W 23-21,*,,,,,,0.0%,,,,,,,,,,,
3,2013,2013-09-12,2,25.051,NWE,,NYJ,W 13-10,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
4,2013,2013-09-22,3,25.061,NWE,,TAM,W 23-3,,,,,,,0.0%,,,,,,,,,,,
5,2013,2013-09-29,4,25.068,NWE,@,ATL,W 30-23,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0
6,2013,2013-10-06,5,25.075,NWE,@,CIN,L 6-13,*,,,,,,0.0%,,,,,,,,,,,
7,2013,2013-10-13,6,25.082,NWE,,NOR,W 30-27,,,,,,,0.0%,,,,,,,,,,,
8,2013,2013-10-20,7,25.089,NWE,@,NYJ,L 27-30,,,,,,,0.0%,,,,,,,,,,,
9,2013,2013-10-27,8,25.096,NWE,,MIA,W 27-17,,,,,,,0.0%,,,,,,,,,,,
10,2013,2013-11-03,9,25.103,NWE,,PIT,W 55-31,,,,,,,0.0%,,,,,,,,,,,
11,2013,2013-11-18,10,25.118,NWE,@,CAR,L 20-24,,,,,,,0.0%,,,,,,,,,,,
12,2013,2013-11-24,11,25.124,NWE,,DEN,W 34-31,,,,,,,0.0%,,,,,,,,,,,
13,2013,2013-12-01,12,25.131,NWE,@,HOU,W 34-31,,1,1,12,12.00,0,100.0%,12.00,2,4,2.00,1,0,0,,0,1,6
14,2013,2013-12-08,13,25.138,NWE,,CLE,W 27-26,,1,1,31,31.00,0,100.0%,31.00,0,0,,0,0,0,,0,0,0
15,2013,2013-12-15,14,25.145,NWE,@,MIA,L 20-24,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
16,2013,2013-12-22,15,25.152,NWE,@,BAL,W 41-7,,,,,,,0.0%,,,,,,,,,,,
17,2013,2013-12-29,16,25.159,NWE,,BUF,W 34-20,*,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,0,0
18,2014,2014-09-07,1,26.046,NWE,@,MIA,L 20-33,*,,,,,,0.0%,,,,,,,,,,,
19,2014,2014-09-14,2,26.053,NWE,@,MIN,W 30-7,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0
20,2014,2014-09-21,3,26.060,NWE,,OAK,W 16-9,*,,,,,,0.0%,,,,,,,,,,,
21,2014,2014-09-29,4,26.068,NWE,@,KAN,L 14-41,,,,,,,0.0%,,,,,,,,,,,
22,2014,2014-10-05,5,26.074,NWE,,CIN,W 43-17,*,1,1,11,11.00,0,100.0%,11.00,2,5,2.50,0,0,0,,0,0,0
23,2014,2014-10-12,6,26.081,NWE,@,BUF,W 37-22,,1,1,2,2.00,0,100.0%,2.00,1,0,0.00,0,0,0,,0,0,0
24,2014,2014-10-16,7,26.085,NWE,,NYJ,W 27-25,*,,,,,,0.0%,,,,,,,,,,,
25,2014,2014-10-26,8,26.095,NWE,,CHI,W 51-23,,,,,,,0.0%,,,,,,,,,,,
26,2014,2014-11-02,9,26.102,NWE,,DEN,W 43-21,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0
27,2014,2014-11-16,10,26.116,NWE,@,IND,W 42-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
28,2014,2014-11-23,11,26.123,NWE,,DET,W 34-9,,,,,,,0.0%,,,,,,,,,,,
29,2014,2014-11-30,12,26.130,NWE,@,GNB,L 21-26,,,,,,,0.0%,,,,,,,,,,,
30,2014,2014-12-07,13,26.137,NWE,@,SDG,W 23-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
31,2014,2014-12-14,14,26.144,NWE,,MIA,W 41-13,,,,,,,0.0%,,,,,,,,,,,
32,2014,2014-12-21,15,26.151,NWE,@,NYJ,W 17-16,,,,,,,0.0%,,,,,,,,,,,
33,2014,2014-12-28,16,26.158,NWE,,BUF,L 9-17,,,,,,,0.0%,,,,,,,,,,,
34,2016,2016-09-11,1,28.050,NWE,@,ARI,W 23-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
35,2016,2016-09-18,2,28.057,NWE,,MIA,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
36,2016,2016-09-22,3,28.061,NWE,,HOU,W 27-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
37,2016,2016-10-02,4,28.071,NWE,,BUF,L 0-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
38,2016,2016-10-09,5,28.078,NWE,@,CLE,W 33-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
39,2016,2016-10-16,6,28.085,NWE,,CIN,W 35-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
40,2016,2016-10-23,7,28.092,NWE,@,PIT,W 27-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
41,2016,2016-10-30,8,28.099,NWE,@,BUF,W 41-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
42,2016,2016-11-13,9,28.113,NWE,,SEA,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,1,6,6.00,0,0,0
43,2016,2016-11-20,10,28.120,NWE,@,SFO,W 30-17,*,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0
44,2016,2016-11-27,11,28.127,NWE,@,NYJ,W 22-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
45,2016,2016-12-04,12,28.134,NWE,,LAR,W 26-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
46,2016,2016-12-12,13,28.142,NWE,,BAL,W 30-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
47,2016,2016-12-18,14,28.148,NWE,@,DEN,W 16-3,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
48,2016,2016-12-24,15,28.154,NWE,,NYJ,W 41-3,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
49,2016,2017-01-01,16,28.162,NWE,@,MIA,W 35-14,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
50,2017,2017-09-07,1,29.046,NWE,,KAN,L 27-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
51,2017,2017-09-17,2,29.056,NWE,@,NOR,W 36-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
52,2017,2017-09-24,3,29.063,NWE,,HOU,W 36-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
53,2017,2017-10-01,4,29.070,NWE,,CAR,L 30-33,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
54,2017,2017-10-05,5,29.074,NWE,@,TAM,W 19-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
55,2017,2017-10-15,6,29.084,NWE,@,NYJ,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
56,2017,2017-10-22,7,29.091,NWE,,ATL,W 23-7,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
57,2017,2017-10-29,8,29.098,NWE,,LAC,W 21-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
58,2017,2017-11-12,9,29.112,NWE,@,DEN,W 41-16,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
59,2017,2017-11-19,10,29.119,NWE,@,OAK,W 33-8,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
60,2017,2017-11-26,11,29.126,NWE,,MIA,W 35-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
61,2017,2017-12-03,12,29.133,NWE,@,BUF,W 23-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
62,2017,2017-12-11,13,29.141,NWE,@,MIA,L 20-27,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
63,2017,2017-12-17,14,29.147,NWE,@,PIT,W 27-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
64,2017,2017-12-24,15,29.154,NWE,,BUF,W 37-16,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
65,2017,2017-12-31,16,29.161,NWE,,NYJ,W 26-6,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
66,2018,2018-09-09,1,30.048,NWE,,HOU,W 27-20,*,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0
67,2018,2018-09-16,2,30.055,NWE,@,JAX,L 20-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
68,2018,2018-09-23,3,30.062,NWE,@,DET,L 10-26,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
