ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
44,1996,1996-12-01,13,27.030,HOU,@,NYJ,W 35-10,,,,,,,,,
45,1996,1996-12-08,14,27.037,HOU,,JAX,L 17-23,,0,0,,0,1.0,0,0,0
46,1996,1996-12-15,15,27.044,HOU,,CIN,L 13-21,,,,,,,,,
47,1996,1996-12-22,16,27.051,CIN,,IND,W 31-24,,,,,,,,,
48,1997,1997-08-31,1,27.303,TEN,,OAK,W 24-21,,,,,,,,,
49,1997,1997-09-07,2,27.310,TEN,@,MIA,L 13-16,,,,,,,,,
50,1997,1997-09-21,4,27.324,BUF,,IND,W 37-35,,,,,,,,,
51,1997,1997-09-28,4,27.331,TEN,@,PIT,L 24-37,,,,,,,,,
52,1997,1997-10-05,5,27.338,TEN,@,SEA,L 13-16,,,,,,,,,
53,1997,1997-10-12,6,27.345,TEN,,CIN,W 30-7,,,,,,,,,
54,1997,1997-10-19,7,27.352,TEN,,WAS,W 28-14,,,,,,,,,
55,1997,1997-10-26,8,27.359,TEN,@,ARI,W 41-14,,,,,,,,,
56,1997,1997-11-02,9,28.001,TEN,,JAX,L 24-30,,,,,,,,,
57,1997,1997-11-09,10,28.008,TEN,,NYG,W 10-6,,,,,,,,,
58,1997,1997-11-16,11,28.015,TEN,@,JAX,L 9-17,,,,,,,,,
59,1997,1997-11-23,12,28.022,TEN,,BUF,W 31-14,,,,,,,,,
60,1997,1997-11-27,13,28.026,TEN,@,DAL,W 27-14,,,,,,,,,
61,1997,1997-12-04,14,28.033,TEN,@,CIN,L 14-41,,,,,,,,,
62,1997,1997-12-14,15,28.043,MIA,@,IND,L 0-41,,,,,,,,,
63,1997,1997-12-21,16,28.050,TEN,,PIT,W 16-6,,,,,,,,,
64,1998,1998-09-06,1,28.309,TEN,@,CIN,W 23-14,,,,,,,,,
65,1998,1998-09-13,2,28.316,TEN,,SDG,L 7-13,,,,,,,,,
66,1998,1998-09-20,3,28.323,TEN,@,NWE,L 16-27,,,,,,,,,
67,1998,1998-09-27,4,28.330,TEN,,JAX,L 22-27,,,,,,,,,
68,1998,1998-10-18,6,28.351,TEN,,CIN,W 44-14,,,,,,,,,
69,1998,1998-10-25,7,28.358,TEN,,CHI,L 20-23,,,,,,,,,
70,1998,1998-11-01,8,29.000,TEN,@,PIT,W 41-31,,,,,,,,,
71,1998,1998-11-08,9,29.007,TEN,@,TAM,W 31-22,,,,,,,,,
72,1998,1998-11-15,10,29.014,TEN,,PIT,W 23-14,,,,,,,,,
73,1998,1998-11-22,11,29.021,TEN,,NYJ,L 3-24,,,,,,,,,
74,1998,1998-11-29,12,29.028,TEN,@,SEA,L 18-20,,,,,,,,,
75,1998,1998-12-26,16,29.055,TEN,,MIN,L 16-26,,,,,,,,,
76,1999,1999-09-12,1,29.315,TEN,,CIN,W 36-35,*,0,0,,0,0.5,0,0,0
77,1999,1999-09-19,2,29.322,TEN,,CLE,W 26-9,*,,,,,,,,
78,1999,1999-09-26,3,29.329,TEN,@,JAX,W 20-19,*,,,,,,,,
79,1999,1999-10-03,4,29.336,TEN,@,SFO,L 22-24,*,,,,,,,,
80,1999,1999-10-10,5,29.343,TEN,,BAL,W 14-11,*,,,,,,,,
81,1999,1999-10-17,6,29.350,TEN,@,NOR,W 24-21,*,,,,,,,,
82,1999,1999-10-31,7,29.364,TEN,,STL,W 24-21,*,,,,,,,,
83,1999,1999-11-07,8,30.006,TEN,@,MIA,L 0-17,*,,,,,,,,
84,1999,1999-11-14,9,30.013,TEN,@,CIN,W 24-14,*,,,,,,,,
85,1999,1999-11-21,10,30.020,TEN,,PIT,W 16-10,*,,,,,,,,
86,1999,1999-11-28,11,30.027,TEN,@,CLE,W 33-21,*,,,,,,,,
87,1999,1999-12-05,12,30.034,TEN,@,BAL,L 14-41,,,,,,,,,
88,1999,1999-12-09,13,30.038,TEN,,OAK,W 21-14,*,,,,,,,,
89,1999,1999-12-19,14,30.048,TEN,,ATL,W 30-17,*,,,,,,,,
90,1999,1999-12-26,15,30.055,TEN,,JAX,W 41-14,*,,,,,,,,
91,1999,2000-01-02,16,30.062,TEN,@,PIT,W 47-36,*,,,,,,,,
92,2000,2000-09-03,1,30.307,DAL,,PHI,L 14-41,,,,,,,,,
93,2000,2000-09-10,2,30.314,DAL,@,ARI,L 31-32,,,,,,,,,
94,2000,2000-09-18,3,30.322,DAL,@,WAS,W 27-21,*,,,,,,,,
95,2000,2000-09-24,4,30.328,DAL,,SFO,L 24-41,*,,,,,,,,
96,2000,2000-10-01,5,30.335,DAL,@,CAR,W 16-13,,,,,,,,,
97,2000,2000-10-15,6,30.349,DAL,@,NYG,L 14-19,,,,,,,,,
98,2000,2000-10-22,7,30.356,DAL,,ARI,W 48-7,*,,,,,,,,
99,2000,2000-10-29,8,30.363,DAL,,JAX,L 17-23,*,,,,,,,,
100,2000,2000-11-05,9,31.004,DAL,@,PHI,L 13-16,*,0,0,,0,0.0,1,1,0
101,2000,2000-11-12,10,31.011,DAL,,CIN,W 23-6,,,,,,,,,
102,2000,2000-11-19,11,31.018,DAL,@,BAL,L 0-27,,,,,,,,,
103,2000,2000-11-23,12,31.022,DAL,,MIN,L 15-27,,,,,,,,,
104,2000,2000-12-03,13,31.032,DAL,@,TAM,L 7-27,*,,,,,,,,
105,2000,2000-12-10,14,31.039,DAL,,WAS,W 32-13,,,,,,,,,
106,2000,2000-12-17,15,31.046,DAL,,NYG,L 13-17,,,,,,,,,
107,2000,2000-12-25,16,31.054,DAL,@,TEN,L 0-31,,0,0,,0,0.0,1,0,0
