ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
30,2001,2001-10-07,4,25.164,GNB,@,TAM,L 10-14,*,,,,,,,,,,,,
31,2001,2001-10-14,5,25.171,GNB,,BAL,W 31-23,*,0,0,,0,0,0,0.0,,,1,0,0
32,2001,2001-10-21,6,25.178,GNB,@,MIN,L 13-35,*,,,,,,,,,,,,
33,2001,2001-11-04,7,25.192,GNB,,TAM,W 21-20,*,,,,,,,,,,,,
34,2001,2001-11-11,8,25.199,GNB,@,CHI,W 20-12,*,,,,,,,,,,,,
35,2001,2001-11-18,9,25.206,GNB,,ATL,L 20-23,*,,,,,,,,,,,,
36,2001,2001-11-22,10,25.210,GNB,@,DET,W 29-27,*,,,,,,,,,,,,
37,2001,2001-12-03,11,25.221,GNB,@,JAX,W 28-21,*,,,,,,,,,,,,
38,2001,2001-12-09,12,25.227,GNB,,CHI,W 17-7,*,,,,,,,,,,,,
39,2001,2001-12-16,13,25.234,GNB,@,TEN,L 20-26,*,,,,,,,,,,,,
40,2001,2001-12-23,14,25.241,GNB,,CLE,W 30-7,*,,,,,,,,,,,,
41,2001,2001-12-30,15,25.248,GNB,,MIN,W 24-13,*,0,0,,0,1,6,0.0,,,1,38,1
42,2001,2002-01-06,16,25.255,GNB,@,NYG,W 34-25,*,,,,,,,,,,,,
43,2002,2002-09-08,1,26.135,GNB,,ATL,W 37-34,*,,,,,,,,,,,,
44,2002,2002-09-15,2,26.142,GNB,@,NOR,L 20-35,*,0,0,,0,0,0,0.0,,,1,0,0
45,2002,2002-09-22,3,26.149,GNB,@,DET,W 37-31,*,0,0,,0,0,0,0.0,,,1,0,0
46,2002,2002-09-29,4,26.156,GNB,,CAR,W 17-14,*,,,,,,,,,,,,
47,2002,2002-11-04,8,26.192,GNB,,MIA,W 24-10,*,,,,,,,,,,,,
48,2002,2002-11-10,9,26.198,GNB,,DET,W 40-14,*,,,,,,,,,,,,
49,2002,2002-11-17,10,26.205,GNB,@,MIN,L 21-31,*,,,,,,,,,,,,
50,2002,2002-11-24,11,26.212,GNB,@,TAM,L 7-21,*,0,0,,0,0,0,1.0,,,0,0,0
51,2002,2002-12-01,12,26.219,GNB,,CHI,W 30-20,*,,,,,,,,,,,,
52,2002,2002-12-08,13,26.226,GNB,,MIN,W 26-22,*,,,,,,,,,,,,
53,2002,2002-12-15,14,26.233,GNB,@,SFO,W 20-14,*,,,,,,,,,,,,
54,2002,2002-12-22,15,26.240,GNB,,BUF,W 10-0,*,,,,,,,,,,,,
55,2002,2002-12-29,16,26.247,GNB,@,NYJ,L 17-42,*,,,,,,,,,,,,
56,2003,2003-09-07,1,27.134,GNB,,MIN,L 25-30,*,,,,,,,,,,,,
57,2003,2003-09-14,2,27.141,GNB,,DET,W 31-6,*,0,0,,0,0,0,0.0,,,1,0,0
58,2003,2003-09-21,3,27.148,GNB,@,ARI,L 13-20,*,,,,,,,,,,,,
59,2003,2003-09-29,4,27.156,GNB,@,CHI,W 38-23,*,,,,,,,,,,,,
60,2003,2003-10-05,5,27.162,GNB,,SEA,W 35-13,*,,,,,,,,,,,,
61,2003,2003-10-12,6,27.169,GNB,,KAN,L 34-40,*,,,,,,,,,,,,
62,2003,2003-10-19,7,27.176,GNB,@,STL,L 24-34,*,,,,,,,,,,,,
63,2003,2003-11-02,8,27.190,GNB,@,MIN,W 30-27,*,,,,,,,,,,,,
64,2003,2003-11-10,9,27.198,GNB,,PHI,L 14-17,*,,,,,,,,,,,,
65,2003,2003-11-16,10,27.204,GNB,@,TAM,W 20-13,*,,,,,,,,,,,,
66,2003,2003-11-23,11,27.211,GNB,,SFO,W 20-10,*,,,,,,,,,,,,
67,2003,2003-11-27,12,27.215,GNB,@,DET,L 14-22,*,0,0,,0,0,0,0.0,,,1,0,0
68,2003,2003-12-07,13,27.225,GNB,,CHI,W 34-21,*,0,0,,0,1,6,0.0,,,2,98,1
69,2003,2003-12-14,14,27.232,GNB,@,SDG,W 38-21,*,,,,,,,,,,,,
70,2004,2004-09-19,2,28.146,GNB,,CHI,L 10-21,,,,,,,,,,,,,
71,2004,2004-10-17,6,28.174,NOR,,MIN,L 31-38,*,,,,,,,,,,,,
72,2004,2004-10-24,7,28.181,NOR,@,OAK,W 31-26,*,,,,,,,,,,,,
73,2004,2004-11-07,8,28.195,NOR,@,SDG,L 17-43,*,,,,,,,,,,,,
74,2004,2004-11-14,9,28.202,NOR,,KAN,W 27-20,*,0,0,,0,0,0,0.0,,,1,14,0
75,2004,2004-11-28,11,28.216,NOR,@,ATL,L 21-24,*,,,,,,,,,,,,
76,2004,2004-12-05,12,28.223,NOR,,CAR,L 21-32,*,,,,,,,,,,,,
77,2004,2004-12-12,13,28.230,NOR,@,DAL,W 27-13,*,0,0,,0,0,0,0.0,,,1,5,0
78,2004,2004-12-19,14,28.237,NOR,@,TAM,W 21-17,*,0,0,,0,0,0,0.0,,,1,0,0
79,2004,2004-12-26,15,28.244,NOR,,ATL,W 26-13,*,0,0,,0,0,0,0.0,,,2,0,0
80,2004,2005-01-02,16,28.251,NOR,@,CAR,W 21-18,*,,,,,,,,,,,,
81,2005,2005-09-11,1,29.138,NOR,@,CAR,W 23-20,*,0,0,,0,0,0,0.0,,,1,11,0
82,2005,2005-09-19,2,29.146,NOR,,NYG,L 10-27,*,,,,,,,,,,,,
83,2005,2005-09-25,3,29.152,NOR,@,MIN,L 16-33,*,,,,,,,,,,,,
84,2005,2005-10-02,4,29.159,NOR,,BUF,W 19-7,*,,,,,,,,,,,,
85,2005,2005-10-09,5,29.166,NOR,@,GNB,L 3-52,*,,,,,,,,,,,,
86,2005,2005-10-16,6,29.173,NOR,,ATL,L 31-34,*,,,,,,,,,,,,
87,2005,2005-10-23,7,29.180,NOR,@,STL,L 17-28,*,,,,,,,,,,,,
88,2005,2005-10-30,8,29.187,NOR,,MIA,L 6-21,*,,,,,,,,,,,,
89,2005,2005-11-06,9,29.194,NOR,,CHI,L 17-20,*,,,,,,,,,,,,
90,2005,2005-11-20,10,29.208,NOR,@,NWE,L 17-24,*,,,,,,,,,,,,
91,2005,2005-11-27,11,29.215,NOR,@,NYJ,W 21-19,*,,,,,,,,,,,,
92,2005,2005-12-04,12,29.222,NOR,,TAM,L 3-10,*,,,,,,,,,,,,
93,2005,2005-12-12,13,29.230,NOR,@,ATL,L 17-36,*,,,,,,,,,,,,
94,2005,2005-12-18,14,29.236,NOR,,CAR,L 10-27,*,,,,,,,,,,,,
95,2005,2005-12-24,15,29.242,NOR,,DET,L 12-13,*,,,,,,,,,,,,
96,2006,2006-09-10,1,30.137,NOR,@,CLE,W 19-14,*,,,,,,,,,,,,
97,2006,2006-09-17,2,30.144,NOR,@,GNB,W 34-27,*,,,,,,,,,,,,
98,2006,2006-09-25,3,30.152,NOR,,ATL,W 23-3,*,,,,,,,,,,,,
99,2006,2006-10-01,4,30.158,NOR,@,CAR,L 18-21,*,,,,,,,,,,,,
100,2006,2006-10-08,5,30.165,NOR,,TAM,W 24-21,*,,,,,,,,,,,,
101,2006,2006-10-15,6,30.172,NOR,,PHI,W 27-24,*,,,,,,,,,,,,
102,2006,2006-10-29,7,30.186,NOR,,BAL,L 22-35,*,,,,,,,,,,,,
103,2006,2006-11-05,8,30.193,NOR,@,TAM,W 31-14,*,,,,,,,,,,,,
104,2006,2006-11-12,9,30.200,NOR,@,PIT,L 31-38,*,,,,,,,,,,,,
105,2006,2006-11-19,10,30.207,NOR,,CIN,L 16-31,*,,,,,,,,,,,,
106,2006,2006-11-26,11,30.214,NOR,@,ATL,W 31-13,*,,,,,,,,,,,,
107,2006,2006-12-03,12,30.221,NOR,,SFO,W 34-10,*,0,0,,0,0,0,0.0,,,2,54,0
108,2006,2006-12-10,13,30.228,NOR,@,DAL,W 42-17,*,,,,,,,,,,,,
109,2006,2006-12-17,14,30.235,NOR,,WAS,L 10-16,*,,,,,,,,,,,,
110,2006,2006-12-24,15,30.242,NOR,@,NYG,W 30-7,*,,,,,,,,,,,,
111,2006,2006-12-31,16,30.249,NOR,,CAR,L 21-31,*,,,,,,,,,,,,
112,2007,2007-09-06,1,31.133,NOR,@,IND,L 10-41,*,,,,,,,,,,,,
113,2007,2007-09-16,2,31.143,NOR,@,TAM,L 14-31,*,,,,,,,,,,,,
114,2007,2007-09-24,3,31.151,NOR,,TEN,L 14-31,*,,,,,,,,,,,,
115,2007,2007-10-07,4,31.164,NOR,,CAR,L 13-16,*,0,0,,0,0,0,0.0,,,1,33,0
116,2007,2007-10-14,5,31.171,NOR,@,SEA,W 28-17,*,,,,,,,,,,,,
117,2007,2007-10-21,6,31.178,NOR,,ATL,W 22-16,*,,,,,,,,,,,,
118,2007,2007-10-28,7,31.185,NOR,@,SFO,W 31-10,*,,,,,,,,,,,,
119,2007,2007-11-04,8,31.192,NOR,,JAX,W 41-24,*,0,0,,0,1,6,0.0,,,1,75,1
120,2007,2007-11-11,9,31.199,NOR,,STL,L 29-37,*,,,,,,,,,,,,
121,2007,2007-11-18,10,31.206,NOR,@,HOU,L 10-23,*,,,,,,,,,,,,
122,2007,2007-11-25,11,31.213,NOR,@,CAR,W 31-6,*,,,,,,,,,,,,
123,2007,2007-12-02,12,31.220,NOR,,TAM,L 23-27,*,0,0,,0,1,6,0.0,,,1,53,1
124,2007,2007-12-10,13,31.228,NOR,@,ATL,W 34-14,*,,,,,,,,,,,,
125,2007,2007-12-16,14,31.234,NOR,,ARI,W 31-24,*,,,,,,,,,,,,
126,2007,2007-12-23,15,31.241,NOR,,PHI,L 23-38,*,,,,,,,,,,,,
127,2008,2008-09-21,3,32.148,NOR,@,DEN,L 32-34,,0,0,,0,0,0,0.0,4,0,1,14,0
128,2008,2008-09-28,4,32.155,NOR,,SFO,W 31-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
129,2008,2008-10-06,5,32.163,NOR,,MIN,L 27-30,*,0,0,,0,0,0,0.0,6,0,0,0,0
130,2008,2008-10-12,6,32.169,NOR,,OAK,W 34-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
131,2008,2008-10-19,7,32.176,NOR,@,CAR,L 7-30,*,0,0,,0,0,0,0.0,1,0,0,0,0
132,2008,2008-10-26,8,32.183,NOR,,SDG,W 37-32,*,0,0,,0,0,0,0.0,1,0,0,0,0
133,2008,2008-11-09,9,32.197,NOR,@,ATL,L 20-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
134,2009,2009-11-30,11,33.218,NOR,,NWE,W 38-17,*,0,0,,0,0,0,0.0,3,0,1,8,0
135,2009,2009-12-06,12,33.224,NOR,@,WAS,W 33-30,*,0,0,,0,0,0,0.0,2,2,0,0,0
136,2009,2009-12-13,13,33.231,NOR,@,ATL,W 26-23,,0,0,,0,0,0,0.0,1,0,0,0,0
137,2009,2009-12-19,14,33.237,NOR,,DAL,L 17-24,,0,0,,0,0,0,0.0,1,1,0,0,0
138,2009,2009-12-27,15,33.245,NOR,,TAM,L 17-20,,0,0,,0,0,0,0.0,1,0,0,0,0
