ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
76,1996,1996-11-24,12,29.216,OAK,@,SEA,W 27-21,11,33,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1996,1996-12-01,13,29.223,OAK,,MIA,W 17-7,9,49,5.44,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1996,1996-12-09,14,29.231,OAK,,KAN,W 26-7,18,35,1.94,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1996,1996-12-15,15,29.237,OAK,@,DEN,L 19-24,3,61,20.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1996,1996-12-22,16,29.244,OAK,,SEA,L 21-28,5,7,1.40,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1997,1997-08-31,1,30.131,OAK,@,TEN,L 21-24,0,0,,0,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1997,1997-09-08,2,30.139,OAK,,KAN,L 27-28,0,0,,0,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,
83,1997,1997-09-14,3,30.145,OAK,@,ATL,W 36-31,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
84,1997,1997-09-21,4,30.152,OAK,@,NYJ,L 22-23,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1997,1997-09-28,5,30.159,OAK,,STL,W 35-17,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,
86,1997,1997-10-05,6,30.166,OAK,,SDG,L 10-25,1,0,0.00,0,6,2,31,15.50,0,33.3%,5.17,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,1997,1997-10-19,7,30.180,OAK,,DEN,W 28-25,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
88,1997,1997-10-26,8,30.187,OAK,@,SEA,L 34-45,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1997,1997-11-02,9,30.194,OAK,@,CAR,L 14-38,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,1997,1997-11-09,10,30.201,OAK,,NOR,L 10-13,2,6,3.00,1,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
91,1997,1997-11-16,11,30.208,OAK,@,SDG,W 38-13,4,7,1.75,2,8,3,59,19.67,2,37.5%,7.38,0,0,,0,0,0,,,,,,0,0,,0,4,24
92,1997,1997-11-24,12,30.216,OAK,@,DEN,L 3-31,3,21,7.00,0,7,4,10,2.50,0,57.1%,1.43,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1997,1997-11-30,13,30.222,OAK,,MIA,L 16-34,3,15,5.00,0,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1997,1997-12-07,14,30.229,OAK,@,KAN,L 0-30,3,16,5.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1998,1998-09-06,1,31.137,OAK,@,KAN,L 8-28,9,17,1.89,1,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,,0,,,0,0,,0,1,6
96,1998,1998-09-13,2,31.144,OAK,,NYG,W 20-17,4,25,6.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,0,,,0,0,,0,0,0
97,1998,1998-09-20,3,31.151,OAK,,DEN,L 17-34,3,16,5.33,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
98,1998,1998-09-27,4,31.158,OAK,@,DAL,W 13-12,7,27,3.86,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
99,1998,1998-10-04,5,31.165,OAK,@,ARI,W 23-20,13,46,3.54,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,0,,,0,0,,0,0,0
100,1998,1998-10-11,6,31.172,OAK,,SDG,W 7-6,1,-4,-4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
101,1998,1998-10-25,7,31.186,OAK,,CIN,W 27-10,14,63,4.50,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,0,,,0,0,,0,0,0
102,1998,1998-11-01,8,31.193,OAK,@,SEA,W 31-18,8,17,2.13,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
103,1998,1998-11-08,9,31.200,OAK,@,BAL,L 10-13,8,22,2.75,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
104,1998,1998-11-15,10,31.207,OAK,,SEA,W 20-17,12,79,6.58,1,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,,0,,,0,0,,0,1,6
105,1998,1998-11-22,11,31.214,OAK,@,DEN,L 14-40,9,35,3.89,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
106,1998,1998-11-29,12,31.221,OAK,,WAS,L 19-29,7,27,3.86,0,4,4,20,5.00,0,100.0%,5.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
107,1998,1998-12-06,13,31.228,OAK,,MIA,L 17-27,6,55,9.17,0,7,4,28,7.00,0,57.1%,4.00,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,0,0,,0,0,0
108,1998,1998-12-13,14,31.235,OAK,@,BUF,L 21-44,14,33,2.36,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,0,0,,0,0,0
109,1998,1998-12-20,15,31.242,OAK,@,SDG,W 17-10,8,24,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,0,,,0,0,,0,0,0
110,1998,1998-12-26,16,31.248,OAK,,KAN,L 24-31,5,14,2.80,0,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0,,,0,,,0,0,,0,0,0
