ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2004,2004-11-25,11,24.243,DAL,,CHI,W 21-7,,,,,,,0.0%,,,,,,,
2,2004,2004-12-06,12,24.254,DAL,@,SEA,W 43-39,,,,,,,0.0%,,,,,,,
3,2004,2004-12-12,13,24.260,DAL,,NOR,L 13-27,,,,,,,0.0%,,,,,,,
4,2004,2004-12-19,14,24.267,DAL,@,PHI,L 7-12,,0,,,,,0.0%,,,,,,,
5,2004,2004-12-26,15,24.274,DAL,,WAS,W 13-10,*,,,,,,0.0%,,,,,,,
6,2004,2005-01-02,16,24.281,DAL,@,NYG,L 24-28,,0,,,,,0.0%,,,,,,,
7,2005,2005-11-24,11,25.242,DAL,,DEN,L 21-24,,,0,0,,0,0.0%,,0,0,,0,0,0
8,2005,2005-12-04,12,25.252,DAL,@,NYG,L 10-17,*,,0,0,,0,0.0%,,0,0,,0,0,0
9,2005,2005-12-24,15,25.272,DAL,@,CAR,W 24-20,,,0,0,,0,0.0%,,0,0,,0,0,0
10,2006,2006-09-10,1,26.167,NYJ,@,TEN,W 23-16,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
11,2006,2006-09-17,2,26.174,NYJ,,NWE,L 17-24,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
12,2006,2006-09-24,3,26.181,NYJ,@,BUF,W 28-20,,,0,0,,0,0.0%,,0,0,,0,0,0
13,2006,2006-10-01,4,26.188,NYJ,,IND,L 28-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
14,2006,2006-10-08,5,26.195,NYJ,@,JAX,L 0-41,,,0,0,,0,0.0%,,0,0,,0,0,0
15,2006,2006-10-15,6,26.202,NYJ,,MIA,W 20-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
16,2006,2006-10-22,7,26.209,NYJ,,DET,W 31-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
17,2006,2006-10-29,8,26.216,NYJ,@,CLE,L 13-20,,,0,0,,0,0.0%,,0,0,,0,0,0
18,2006,2006-11-12,9,26.230,NYJ,@,NWE,W 17-14,,,0,0,,0,0.0%,,0,0,,0,0,0
19,2006,2006-11-19,10,26.237,NYJ,,CHI,L 0-10,*,,0,0,,0,0.0%,,0,0,,0,0,0
20,2006,2006-11-26,11,26.244,NYJ,,HOU,W 26-11,*,,0,0,,0,0.0%,,0,0,,0,0,0
21,2006,2006-12-03,12,26.251,NYJ,@,GNB,W 38-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
