ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,23.151,SFO,@,NOR,W 17-13,4,12,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1974,1974-09-22,2,23.158,SFO,@,ATL,W 16-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1974,1974-09-29,3,23.165,SFO,,CIN,L 3-21,,,,,,,,,,,,,,,,,,,,,,,,,
4,1974,1974-10-06,4,23.172,SFO,,STL,L 9-34,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1974,1974-10-14,5,23.180,SFO,@,DET,L 13-17,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1974,1974-10-27,7,23.193,SFO,,OAK,L 24-35,7,76,10.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
7,1974,1974-11-04,8,23.201,SFO,,RAM,L 13-15,,,,,,,,,,,,,,,,,,,,,,,,,
8,1974,1974-11-10,9,23.207,SFO,@,DAL,L 14-20,,,,,,,,,,,,,,,,,,,,,,,,,
9,1974,1974-11-17,10,23.214,SFO,@,CHI,W 34-0,6,36,6.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1974,1974-11-24,11,23.221,SFO,,ATL,W 27-0,7,24,3.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1974,1974-12-01,12,23.228,SFO,@,CLE,L 0-7,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1974,1974-12-08,13,23.235,SFO,,GNB,W 7-6,4,24,6.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
13,1974,1974-12-15,14,23.242,SFO,,NOR,W 35-21,4,19,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1975,1975-09-21,1,24.157,SFO,@,MIN,L 17-27,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0
15,1975,1975-09-28,2,24.164,SFO,,RAM,L 14-23,8,45,5.63,1,3,28,9.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
16,1975,1975-10-05,3,24.171,SFO,@,KAN,W 20-3,15,66,4.40,0,2,29,14.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1975,1975-10-12,4,24.178,SFO,,ATL,L 3-17,8,24,3.00,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1975,1975-10-19,5,24.185,SFO,,NOR,W 35-21,5,40,8.00,1,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
19,1975,1975-10-26,6,24.192,SFO,@,NWE,L 16-24,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1975,1975-11-02,7,24.199,SFO,,DET,L 17-28,8,72,9.00,0,2,27,13.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1975,1975-11-09,8,24.206,SFO,@,RAM,W 24-23,6,18,3.00,0,3,38,12.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
22,1975,1975-11-16,9,24.213,SFO,,CHI,W 31-3,12,106,8.83,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1975,1975-11-23,10,24.220,SFO,@,NOR,W 16-6,13,24,1.85,0,6,73,12.17,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1975,1975-11-30,11,24.227,SFO,@,PHI,L 17-27,5,39,7.80,0,6,65,10.83,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1975,1975-12-07,12,24.234,SFO,,HOU,L 13-27,9,-4,-0.44,0,5,45,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1975,1975-12-14,13,24.241,SFO,@,ATL,L 9-31,10,104,10.40,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
27,1975,1975-12-21,14,24.248,SFO,,NYG,L 23-26,11,87,7.91,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1976,1976-09-12,1,25.148,SFO,@,GNB,W 26-14,25,121,4.84,2,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
29,1976,1976-09-19,2,25.155,SFO,,CHI,L 12-19,16,25,1.56,0,4,35,8.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
30,1976,1976-09-26,3,25.162,SFO,@,SEA,W 37-21,18,87,4.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1976,1976-10-03,4,25.169,SFO,,NYJ,W 17-6,18,62,3.44,0,5,55,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1976,1976-10-11,5,25.177,SFO,@,RAM,W 16-0,17,69,4.06,0,2,23,11.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
