ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-09,1,26.235,NYJ,,IND,L 24-45,,1,,,,,0.0%,,,,,,,
2,2001,2001-09-23,2,26.249,NYJ,@,NWE,W 10-3,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0
3,2001,2001-10-01,3,26.257,NYJ,,SFO,L 17-19,,1,,,,,0.0%,,,,,,,
4,2001,2001-10-07,4,26.263,NYJ,@,BUF,W 42-36,,2,,,,,0.0%,,,,,,,
5,2001,2001-10-14,5,26.270,NYJ,,MIA,W 21-17,,1,,,,,0.0%,,,,,,,
6,2001,2001-10-21,6,26.277,NYJ,,STL,L 14-34,,1,,,,,0.0%,,,,,,,
7,2001,2001-10-28,7,26.284,NYJ,@,CAR,W 13-12,*,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0
8,2001,2001-11-04,8,26.291,NYJ,@,NOR,W 16-9,,,,,,,0.0%,,,,,,,
9,2001,2001-11-11,9,26.298,NYJ,,KAN,W 27-7,,3,,,,,0.0%,,,,,,,
10,2001,2001-12-02,11,26.319,NYJ,,NWE,L 16-17,,,,,,,0.0%,,,,,,,
11,2001,2001-12-09,12,26.326,NYJ,@,PIT,L 7-18,*,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0
12,2001,2001-12-16,13,26.333,NYJ,,CIN,W 15-14,,6,4,74,18.50,0,66.7%,12.33,0,0,,0,0,0
13,2001,2001-12-23,14,26.340,NYJ,@,IND,W 29-28,,2,,,,,0.0%,,,,,,,
14,2001,2001-12-30,15,26.347,NYJ,,BUF,L 9-14,,5,1,19,19.00,0,20.0%,3.80,0,0,,0,0,0
15,2001,2002-01-06,16,26.354,NYJ,@,OAK,W 24-22,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
16,2002,2002-09-08,1,27.234,NYJ,@,BUF,W 37-31,,,,,,,0.0%,,,,,,,
17,2002,2002-09-15,2,27.241,NYJ,,NWE,L 7-44,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0
18,2002,2002-09-22,3,27.248,NYJ,@,MIA,L 3-30,,1,,,,,0.0%,,,,,,,
19,2002,2002-09-29,4,27.255,NYJ,@,JAX,L 3-28,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0
20,2002,2002-10-06,5,27.262,NYJ,,KAN,L 25-29,,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0
21,2002,2002-10-20,6,27.276,NYJ,,MIN,W 20-7,,,,,,,0.0%,,,,,,,
22,2002,2002-10-27,7,27.283,NYJ,,CLE,L 21-24,,,,,,,0.0%,,,,,,,
23,2002,2002-11-03,8,27.290,NYJ,@,SDG,W 44-13,,,,,,,0.0%,,,,,,,
24,2002,2002-11-10,9,27.297,NYJ,,MIA,W 13-10,,,,,,,0.0%,,,,,,,
25,2002,2002-11-17,10,27.304,NYJ,@,DET,W 31-14,,,,,,,0.0%,,,,,,,
26,2002,2002-12-02,12,27.319,NYJ,@,OAK,L 20-26,,3,,,,,0.0%,,,,,,,
27,2002,2002-12-08,13,27.325,NYJ,,DEN,W 19-13,,,,,,,0.0%,,,,,,,
28,2002,2002-12-15,14,27.332,NYJ,@,CHI,L 13-20,,,,,,,0.0%,,,,,,,
29,2002,2002-12-22,15,27.339,NYJ,@,NWE,W 30-17,,1,,,,,0.0%,,,,,,,
30,2002,2002-12-29,16,27.346,NYJ,,GNB,W 42-17,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
31,2003,2003-09-04,1,28.230,NYJ,@,WAS,L 13-16,,,,,,,0.0%,,,,,,,
32,2003,2003-09-14,2,28.240,NYJ,,MIA,L 10-21,,2,,,,,0.0%,,,,,,,
33,2003,2003-09-21,3,28.247,NYJ,@,NWE,L 16-23,,1,,,,,0.0%,,,,,,,
34,2003,2003-09-28,4,28.254,NYJ,,DAL,L 6-17,,0,,,,,0.0%,,,,,,,
35,2003,2003-10-19,6,28.275,NYJ,@,HOU,W 19-14,,1,,,,,0.0%,,,,,,,
36,2003,2003-10-26,7,28.282,NYJ,@,PHI,L 17-24,,,,,,,0.0%,,,,,,,
37,2003,2003-11-02,8,28.289,NYJ,,NYG,L 28-31,,,,,,,0.0%,,,,,,,
38,2003,2003-11-09,9,28.296,NYJ,@,OAK,W 27-24,,2,,,,,0.0%,,,,,,,
39,2003,2003-11-16,10,28.303,NYJ,@,IND,L 31-38,,,,,,,0.0%,,,,,,,
40,2003,2003-11-23,11,28.310,NYJ,,JAX,W 13-10,,,,,,,0.0%,,,,,,,
41,2003,2003-12-01,12,28.318,NYJ,,TEN,W 24-17,,1,1,27,27.00,1,100.0%,27.00,0,0,,0,1,6
42,2003,2003-12-07,13,28.324,NYJ,@,BUF,L 6-17,,3,1,2,2.00,0,33.3%,0.67,2,45,22.50,0,0,0
43,2003,2003-12-14,14,28.331,NYJ,,PIT,W 6-0,,,,,,,0.0%,,,,,,,
44,2003,2003-12-20,15,28.337,NYJ,,NWE,L 16-21,,,,,,,0.0%,,,,,,,
45,2003,2003-12-28,16,28.345,NYJ,@,MIA,L 21-23,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0
