ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-09-30,2,29.042,PHI,@,DAL,W 27-25,1,12,0
2,1960,1960-10-09,3,29.051,PHI,,STL,W 31-27,2,38,0
3,1960,1960-10-16,4,29.058,PHI,,DET,W 28-10,1,13,0
4,1960,1960-11-13,7,29.086,PHI,,WAS,W 19-13,1,0,0
5,1960,1960-11-27,9,29.100,PHI,,NYG,W 31-23,2,2,0
6,1960,1960-12-04,10,29.107,PHI,@,STL,W 20-6,1,46,0
7,1960,1960-12-11,11,29.114,PHI,@,PIT,L 21-27,1,13,0
8,1961,1961-10-15,5,30.057,PHI,@,STL,W 20-7,1,23,0
9,1961,1961-10-29,7,30.071,PHI,@,WAS,W 27-24,1,14,0
10,1961,1961-11-26,11,30.099,PHI,,DAL,W 35-13,1,4,0
11,1961,1961-12-03,12,30.106,PHI,@,PIT,W 35-24,3,49,0
12,1961,1961-12-17,14,30.120,PHI,@,DET,W 27-24,1,0,0
13,1962,1962-09-23,2,31.035,PHI,,NYG,L 13-29,1,14,0
14,1962,1962-10-06,4,31.048,PHI,@,PIT,L 7-13,2,34,0
15,1962,1962-10-21,6,31.063,PHI,,WAS,L 21-27,1,0,0
16,1962,1962-11-04,8,31.077,PHI,@,CLE,T 14-14,1,7,0
17,1962,1962-11-18,10,31.091,PHI,@,NYG,L 14-19,1,13,0
18,1962,1962-11-25,11,31.098,PHI,,DAL,W 28-14,1,28,0
19,1963,1963-10-13,5,32.055,PHI,@,WAS,W 37-24,2,15,0
20,1963,1963-10-20,6,32.062,PHI,@,CLE,L 7-37,1,21,0
21,1963,1963-11-24,11,32.097,PHI,,WAS,L 10-13,1,0,0
22,1964,1964-09-27,3,33.039,PHI,,CLE,L 20-28,1,3,0
23,1964,1964-10-25,7,33.067,PHI,@,PIT,W 34-10,1,2,0
