ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2002,2002-10-06,4,23.234,WAS,@,TEN,W 31-14,,20,34,58.82,268,2,0,103.6,1,7,7.88,9.06,2,1,0.50,0,0,0
2,2002,2002-10-13,5,23.241,WAS,,NOR,L 27-43,*,21,43,48.84,320,1,4,42.8,7,56,7.44,3.72,1,1,1.00,1,1,6
3,2002,2002-10-20,6,23.248,WAS,@,GNB,L 9-30,*,10,24,41.67,135,0,0,60.2,6,43,5.63,5.63,2,0,0.00,0,0,0
4,2002,2002-11-10,9,23.269,WAS,@,JAX,L 7-26,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
5,2002,2002-11-28,12,23.287,WAS,@,DAL,L 20-27,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
6,2002,2002-12-08,13,23.297,WAS,,NYG,L 21-27,,12,27,44.44,204,1,0,82.9,1,11,7.56,8.30,0,0,,0,0,0
7,2002,2002-12-15,14,23.304,WAS,@,PHI,L 21-34,*,23,35,65.71,213,3,0,110.8,2,7,6.09,7.80,2,3,1.50,0,0,0
8,2002,2002-12-22,15,23.311,WAS,,HOU,W 26-10,*,14,31,45.16,190,2,0,86.8,0,0,6.13,7.42,3,-1,-0.33,0,0,0
9,2002,2002-12-29,16,23.318,WAS,,DAL,W 20-14,*,17,31,54.84,209,0,2,49.0,1,8,6.74,3.84,3,-5,-1.67,0,0,0
10,2003,2003-09-04,1,24.202,WAS,,NYJ,W 16-13,*,17,23,73.91,185,1,1,93.6,4,18,8.04,6.96,2,27,13.50,0,0,0
11,2003,2003-09-14,2,24.212,WAS,@,ATL,W 33-31,*,25,39,64.10,356,2,0,110.6,6,46,9.13,10.15,0,0,,0,0,0
12,2003,2003-09-21,3,24.219,WAS,,NYG,L 21-24,*,23,45,51.11,348,2,1,82.5,3,16,7.73,7.62,3,19,6.33,0,0,0
13,2003,2003-09-28,4,24.226,WAS,,NWE,W 20-17,*,10,22,45.45,147,0,0,67.8,2,13,6.68,6.68,3,5,1.67,0,0,0
14,2003,2003-10-05,5,24.233,WAS,@,PHI,L 25-27,*,25,50,50.00,271,1,2,56.3,2,13,5.42,4.02,3,8,2.67,1,1,6
