ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1993,1993-09-19,3,24.235,WAS,@,PHI,L 31-34
2,1993,1993-10-17,6,24.263,WAS,@,PHO,L 6-36
3,1993,1993-11-01,7,24.278,WAS,@,BUF,L 10-24
4,1993,1993-11-07,8,24.284,WAS,,IND,W 30-24
5,1993,1993-11-14,9,24.291,WAS,@,NYG,L 6-20
6,1993,1993-11-21,10,24.298,WAS,@,RAM,L 6-10
7,1993,1993-11-28,11,24.305,WAS,,PHI,L 14-17
8,1993,1993-12-05,12,24.312,WAS,@,TAM,W 23-17
9,1993,1993-12-11,13,24.318,WAS,,NYJ,L 0-3
10,1993,1993-12-19,14,24.326,WAS,,ATL,W 30-17
11,1993,1993-12-26,15,24.333,WAS,@,DAL,L 3-38
12,1993,1993-12-31,16,24.338,WAS,,MIN,L 9-14
