ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-12,1,24.122,SFO,@,GNB,W 26-14,,,,,,,,,,,,,,
2,1976,1976-09-19,2,24.129,SFO,,CHI,L 12-19,,,,,,,,,,,,,,
3,1976,1976-09-26,3,24.136,SFO,@,SEA,W 37-21,,,,,,,,,,,,,,
4,1976,1976-10-03,4,24.143,SFO,,NYJ,W 17-6,,,,,,,,,,,,,,
5,1976,1976-10-11,5,24.151,SFO,@,RAM,W 16-0,,,,,,,,,,,,,,
6,1976,1976-10-17,6,24.157,SFO,,NOR,W 33-3,4,12,3.00,0,0,0,,0,0,0,,0,0,0
7,1976,1976-10-23,7,24.163,SFO,,ATL,W 15-0,7,27,3.86,0,0,0,,0,0,0,,0,0,0
8,1976,1976-10-31,8,24.171,SFO,@,STL,L 20-23,,,,,,,,,,,,,,
9,1976,1976-11-07,9,24.178,SFO,,WAS,L 21-24,1,-2,-2.00,0,1,12,12.00,0,0,0,,0,0,0
10,1976,1976-11-14,10,24.185,SFO,@,ATL,L 16-21,0,0,,0,0,0,,0,2,41,20.50,0,0,0
11,1976,1976-11-21,11,24.192,SFO,,RAM,L 3-23,,,,,,,,,,,,,,
12,1976,1976-11-29,12,24.200,SFO,,MIN,W 20-16,2,1,0.50,0,0,0,,0,1,11,11.00,0,0,0
13,1976,1976-12-05,13,24.206,SFO,@,SDG,L 7-13,0,0,,0,1,13,13.00,1,1,18,18.00,0,1,6
14,1976,1976-12-12,14,24.213,SFO,@,NOR,W 27-7,4,36,9.00,0,2,20,10.00,0,1,21,21.00,0,0,0
15,1977,1977-09-19,1,25.129,SFO,@,PIT,L 0-27,0,0,,0,0,0,,0,2,33,16.50,0,0,0
16,1977,1977-09-25,2,25.135,SFO,,MIA,L 15-19,7,24,3.43,0,0,0,,0,4,97,24.25,0,0,0
17,1977,1977-10-02,3,25.142,SFO,@,RAM,L 14-34,0,0,,0,0,0,,0,2,64,32.00,0,0,0
18,1977,1977-10-09,4,25.149,SFO,,ATL,L 0-7,9,33,3.67,0,0,0,,0,1,15,15.00,0,0,0
19,1977,1977-10-16,5,25.156,SFO,@,NYG,L 17-20,2,5,2.50,0,4,37,9.25,0,4,67,16.75,0,0,0
20,1977,1977-10-23,6,25.163,SFO,,DET,W 28-7,2,-1,-0.50,0,1,9,9.00,0,2,66,33.00,0,0,0
21,1977,1977-10-30,7,25.170,SFO,,TAM,W 20-10,1,3,3.00,0,0,0,,0,2,40,20.00,0,0,0
22,1977,1977-11-06,8,25.177,SFO,@,ATL,W 10-3,5,12,2.40,0,0,0,,0,2,66,33.00,0,0,0
23,1977,1977-11-13,9,25.184,SFO,@,NOR,W 10-7,0,0,,0,0,0,,0,2,54,27.00,0,0,0
24,1977,1977-11-20,10,25.191,SFO,,RAM,L 10-23,0,0,,0,0,0,,0,5,120,24.00,0,0,0
25,1977,1977-11-27,11,25.198,SFO,,NOR,W 20-17,0,0,,0,0,0,,0,4,91,22.75,0,0,0
26,1977,1977-12-04,12,25.205,SFO,@,MIN,L 27-28,7,23,3.29,0,0,0,,0,0,0,,0,0,0
27,1977,1977-12-12,13,25.213,SFO,,DAL,L 35-42,0,0,,0,0,0,,0,4,114,28.50,0,0,0
28,1977,1977-12-18,14,25.219,SFO,@,GNB,L 14-16,1,7,7.00,0,0,0,,0,2,44,22.00,0,0,0
29,1978,1978-09-03,1,26.113,SFO,@,CLE,L 7-24,,,,,,,,,,,,,,
30,1978,1978-09-10,2,26.120,SFO,,CHI,L 13-16,,,,,,,,,,,,,,
31,1978,1978-09-17,3,26.127,SFO,@,HOU,L 19-20,0,0,,0,0,0,,0,2,38,19.00,0,0,0
32,1978,1978-09-24,4,26.134,SFO,@,NYG,L 10-27,0,0,,0,1,18,18.00,0,2,54,27.00,0,0,0
33,1978,1978-10-01,5,26.141,SFO,,CIN,W 28-12,7,36,5.14,1,0,0,,0,0,0,,0,1,6
34,1978,1978-10-08,6,26.148,SFO,@,RAM,L 10-27,,,,,,,,,,,,,,
35,1978,1978-10-15,7,26.155,SFO,,NOR,L 7-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0
36,1978,1978-10-22,8,26.162,SFO,,ATL,L 17-20,,,,,,,,,,,,,,
