ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1971,1971-09-20,1,25.177,MIN,@,DET,W 16-13,,,
2,1971,1971-09-26,2,25.183,MIN,,CHI,L 17-20,,,
3,1971,1971-10-03,3,25.190,MIN,,BUF,W 19-0,,,
4,1972,1972-09-17,1,26.174,BUF,,NYJ,L 24-41,,,
5,1972,1972-09-24,2,26.181,BUF,,SFO,W 27-20,,,
6,1972,1972-10-01,3,26.188,BUF,,BAL,L 0-17,,,
7,1972,1972-10-08,4,26.195,BUF,,NWE,W 38-14,,,
8,1972,1972-10-15,5,26.202,BUF,@,OAK,L 16-28,,,
9,1972,1972-10-22,6,26.209,BUF,@,MIA,L 23-24,,,
10,1972,1972-10-29,7,26.216,BUF,,PIT,L 21-38,,,
11,1972,1972-11-05,8,26.223,BUF,,MIA,L 16-30,,,
12,1972,1972-11-12,9,26.230,BUF,@,NYJ,L 3-41,,,
13,1972,1972-11-19,10,26.237,BUF,@,NWE,W 27-24,,,
14,1972,1972-11-26,11,26.244,BUF,@,CLE,L 10-27,,,
15,1972,1972-12-03,12,26.251,BUF,@,BAL,L 7-35,,,
16,1972,1972-12-10,13,26.258,BUF,,DET,T 21-21,,,
17,1972,1972-12-17,14,26.265,BUF,@,WAS,W 24-17,,,
18,1973,1973-09-16,1,27.173,BUF,@,NWE,W 31-13,,,
19,1973,1973-09-23,2,27.180,BUF,@,SDG,L 7-34,,,
20,1973,1973-09-30,3,27.187,BUF,,NYJ,W 9-7,,,
21,1973,1973-10-07,4,27.194,BUF,,PHI,W 27-26,,,
22,1973,1973-10-14,5,27.201,BUF,,BAL,W 31-13,,,
23,1973,1973-10-21,6,27.208,BUF,@,MIA,L 6-27,,,
24,1973,1973-10-29,7,27.216,BUF,,KAN,W 23-14,,,
25,1973,1973-11-04,8,27.222,BUF,@,NOR,L 0-13,,,
26,1973,1973-11-11,9,27.229,BUF,,CIN,L 13-16,,,
27,1973,1973-11-18,10,27.236,BUF,,MIA,L 0-17,,,
28,1973,1973-11-25,11,27.243,BUF,@,BAL,W 24-17,,,
29,1973,1973-12-02,12,27.250,BUF,@,ATL,W 17-6,,,
30,1973,1973-12-09,13,27.257,BUF,,NWE,W 37-13,,,
31,1973,1973-12-16,14,27.264,BUF,@,NYJ,W 34-14,,,
32,1974,1974-09-15,1,28.172,PHI,@,STL,L 3-7,,,
33,1974,1974-09-23,2,28.180,PHI,,DAL,W 13-10,1,4,0
34,1974,1974-09-29,3,28.186,PHI,,BAL,W 30-10,,,
35,1974,1974-10-06,4,28.193,PHI,@,SDG,W 13-7,,,
36,1974,1974-10-13,5,28.200,PHI,,NYG,W 35-7,,,
37,1974,1974-10-20,6,28.207,PHI,@,DAL,L 24-31,,,
38,1974,1974-10-27,7,28.214,PHI,@,NOR,L 10-14,,,
39,1974,1974-11-03,8,28.221,PHI,@,PIT,L 0-27,,,
40,1974,1974-11-10,9,28.228,PHI,,WAS,L 20-27,,,
41,1974,1974-11-17,10,28.235,PHI,,STL,L 3-13,,,
42,1974,1974-11-24,11,28.242,PHI,@,WAS,L 7-26,,,
43,1974,1974-12-01,12,28.249,PHI,,GNB,W 36-14,,,
44,1974,1974-12-08,13,28.256,PHI,@,NYG,W 20-7,,,
45,1974,1974-12-15,14,28.263,PHI,,DET,W 28-17,,,
46,1975,1975-12-07,12,29.255,NWE,,NYJ,L 28-30,,,
47,1975,1975-12-14,13,29.262,NWE,,BUF,L 14-34,,,
48,1975,1975-12-21,14,29.269,NWE,@,BAL,L 21-34,,,
