ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-10,1,23.124,RAM,@,ATL,W 31-21,
2,1989,1989-09-17,2,23.131,RAM,,IND,W 31-17,
3,1989,1989-09-24,3,23.138,RAM,,GNB,W 41-38,
4,1989,1989-10-01,4,23.145,RAM,@,SFO,W 13-12,
5,1989,1989-10-08,5,23.152,RAM,,ATL,W 26-14,
6,1989,1989-10-16,6,23.160,RAM,@,BUF,L 20-23,
7,1989,1989-10-22,7,23.166,RAM,,NOR,L 21-40,
8,1989,1989-10-29,8,23.173,RAM,@,CHI,L 10-20,
9,1989,1989-11-05,9,23.180,RAM,@,MIN,L 21-23,
10,1989,1989-11-19,11,23.194,RAM,,PHO,W 37-14,
11,1989,1989-11-26,12,23.201,RAM,@,NOR,W 20-17,
12,1989,1989-12-03,13,23.208,RAM,@,DAL,W 35-31,
13,1989,1989-12-11,14,23.216,RAM,,SFO,L 27-30,
14,1990,1990-09-09,1,24.123,RAM,@,GNB,L 24-36,
15,1990,1990-09-16,2,24.130,RAM,@,TAM,W 35-14,
16,1990,1990-09-23,3,24.137,RAM,,PHI,L 21-27,
17,1990,1990-10-07,4,24.151,RAM,,CIN,L 31-34,
18,1990,1990-10-14,5,24.158,RAM,@,CHI,L 9-38,
19,1990,1990-10-21,6,24.165,RAM,,ATL,W 44-24,1.0
20,1990,1990-10-29,7,24.173,RAM,@,PIT,L 10-41,
21,1990,1990-11-04,8,24.179,RAM,,HOU,W 17-13,
22,1990,1990-11-18,10,24.193,RAM,,DAL,L 21-24,
23,1990,1990-11-25,11,24.200,RAM,@,SFO,W 28-17,
24,1990,1990-12-02,12,24.207,RAM,@,CLE,W 38-23,
25,1990,1990-12-09,13,24.214,RAM,,NOR,L 20-24,
26,1990,1990-12-17,14,24.222,RAM,,SFO,L 10-26,
27,1990,1990-12-23,15,24.228,RAM,@,ATL,L 13-20,2.0
28,1990,1990-12-31,16,24.236,RAM,@,NOR,L 17-20,
29,1991,1991-09-01,1,25.115,RAM,,PHO,L 14-24,
30,1991,1991-09-08,2,25.122,RAM,@,NYG,W 19-13,
31,1991,1991-10-13,6,25.157,RAM,,SDG,W 30-24,
32,1991,1991-10-20,7,25.164,RAM,@,RAI,L 17-20,
33,1991,1991-10-27,8,25.171,RAM,@,ATL,L 14-31,
34,1991,1991-11-03,9,25.178,RAM,,NOR,L 17-24,
35,1992,1992-09-13,2,26.127,RAM,,NWE,W 14-0,
36,1992,1992-09-20,3,26.134,RAM,@,MIA,L 10-26,
37,1992,1992-09-27,4,26.141,RAM,,NYJ,W 18-10,
38,1992,1992-10-04,5,26.148,RAM,@,SFO,L 24-27,1.0
39,1992,1992-10-11,6,26.155,RAM,@,NOR,L 10-13,
40,1992,1992-10-18,7,26.162,RAM,,NYG,W 38-17,1.0
41,1992,1992-11-01,8,26.176,RAM,@,ATL,L 28-30,
42,1992,1992-11-08,9,26.183,RAM,,PHO,L 14-20,
