ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1971,1971-09-19,1,23.084,CIN,,PHI,W 37-14
2,1971,1971-09-26,2,23.091,CIN,@,PIT,L 10-21
3,1971,1971-10-03,3,23.098,CIN,@,GNB,L 17-20
4,1971,1971-10-10,4,23.105,CIN,,MIA,L 13-23
5,1971,1971-10-17,5,23.112,CIN,,CLE,L 24-27
6,1971,1971-10-24,6,23.119,CIN,@,OAK,L 27-31
7,1971,1971-10-31,7,23.126,CIN,@,HOU,L 6-10
8,1971,1971-11-07,8,23.133,CIN,,ATL,L 6-9
9,1971,1971-11-14,9,23.140,CIN,@,DEN,W 24-10
10,1971,1971-11-21,10,23.147,CIN,,HOU,W 28-13
11,1971,1971-11-28,11,23.154,CIN,,SDG,W 31-0
12,1971,1971-12-05,12,23.161,CIN,@,CLE,L 27-31
13,1971,1971-12-12,13,23.168,CIN,,PIT,L 13-21
14,1971,1971-12-19,14,23.175,CIN,@,NYJ,L 21-35
15,1972,1972-09-17,1,24.082,CIN,@,NWE,W 31-7
16,1972,1972-09-24,2,24.089,CIN,,PIT,W 15-10
17,1972,1972-10-01,3,24.096,CIN,@,CLE,L 6-27
18,1972,1972-10-08,4,24.103,CIN,,DEN,W 21-10
19,1972,1972-10-15,5,24.110,CIN,@,KAN,W 23-16
20,1972,1972-10-22,6,24.117,CIN,@,RAM,L 12-15
21,1972,1972-10-29,7,24.124,CIN,,HOU,W 30-7
22,1972,1972-11-05,8,24.131,CIN,@,PIT,L 17-40
23,1972,1972-11-12,9,24.138,CIN,,OAK,L 14-20
24,1972,1972-11-19,10,24.145,CIN,,BAL,L 19-20
25,1972,1972-11-26,11,24.152,CIN,@,CHI,W 13-3
26,1972,1972-12-03,12,24.159,CIN,,NYG,W 13-10
27,1972,1972-12-09,13,24.165,CIN,,CLE,L 24-27
28,1972,1972-12-17,14,24.173,CIN,@,HOU,W 61-17
29,1973,1973-09-16,1,25.081,CIN,@,DEN,L 10-28
30,1973,1973-09-23,2,25.088,CIN,,HOU,W 24-10
31,1973,1973-09-30,3,25.095,CIN,@,SDG,W 20-13
32,1973,1973-10-07,4,25.102,CIN,@,CLE,L 10-17
33,1973,1973-10-14,5,25.109,CIN,,PIT,W 19-7
34,1973,1973-10-21,6,25.116,CIN,,KAN,W 14-6
35,1973,1973-10-28,7,25.123,CIN,@,PIT,L 13-20
36,1973,1973-11-04,8,25.130,CIN,@,DAL,L 10-38
37,1973,1973-11-11,9,25.137,CIN,@,BUF,W 16-13
38,1973,1973-11-18,10,25.144,CIN,,NYJ,W 20-14
39,1973,1973-11-25,11,25.151,CIN,,STL,W 42-24
40,1973,1973-12-02,12,25.158,CIN,,MIN,W 27-0
41,1973,1973-12-09,13,25.165,CIN,,CLE,W 34-17
42,1973,1973-12-16,14,25.172,CIN,@,HOU,W 27-24
43,1974,1974-09-15,1,26.080,CIN,,CLE,W 33-7
44,1974,1974-09-22,2,26.087,CIN,,SDG,L 17-20
45,1974,1974-09-29,3,26.094,CIN,@,SFO,W 21-3
46,1975,1975-09-21,1,27.086,CIN,,CLE,W 24-17
47,1975,1975-09-28,2,27.093,CIN,@,NOR,W 21-0
48,1975,1975-10-05,3,27.100,CIN,@,HOU,W 21-19
49,1975,1975-10-12,4,27.107,CIN,,NWE,W 27-10
50,1975,1975-10-19,5,27.114,CIN,,OAK,W 14-10
51,1975,1975-10-26,6,27.121,CIN,@,ATL,W 21-14
52,1975,1975-11-02,7,27.128,CIN,,PIT,L 24-30
53,1975,1975-11-09,8,27.135,CIN,@,DEN,W 17-16
54,1975,1975-11-17,9,27.143,CIN,,BUF,W 33-24
55,1975,1975-11-23,10,27.149,CIN,@,CLE,L 23-35
56,1975,1975-11-30,11,27.156,CIN,,HOU,W 23-19
57,1975,1975-12-07,12,27.163,CIN,@,PHI,W 31-0
58,1975,1975-12-13,13,27.169,CIN,@,PIT,L 14-35
59,1975,1975-12-21,14,27.177,CIN,,SDG,W 47-17
60,1976,1976-09-12,1,28.077,CIN,,DEN,W 17-7
61,1976,1976-09-19,2,28.084,CIN,@,BAL,L 27-28
62,1976,1976-09-26,3,28.091,CIN,,GNB,W 28-7
63,1976,1976-10-03,4,28.098,CIN,@,CLE,W 45-24
64,1976,1976-10-10,5,28.105,CIN,,TAM,W 21-0
65,1976,1976-10-17,6,28.112,CIN,@,PIT,L 6-23
66,1976,1976-10-24,7,28.119,CIN,@,HOU,W 27-7
67,1976,1976-10-31,8,28.126,CIN,,CLE,W 21-6
68,1976,1976-11-08,9,28.134,CIN,,RAM,W 20-12
69,1976,1976-11-14,10,28.140,CIN,,HOU,W 31-27
70,1976,1976-11-21,11,28.147,CIN,@,KAN,W 27-24
71,1976,1976-11-28,12,28.154,CIN,,PIT,L 3-7
72,1976,1976-12-06,13,28.162,CIN,@,OAK,L 20-35
73,1976,1976-12-12,14,28.168,CIN,@,NYJ,W 42-3
74,1977,1977-09-18,1,29.083,CIN,,CLE,L 3-13
75,1977,1977-09-25,2,29.090,CIN,,SEA,W 42-20
76,1977,1977-10-02,3,29.097,CIN,@,SDG,L 3-24
77,1977,1977-10-09,4,29.104,CIN,@,GNB,W 17-7
78,1977,1977-10-17,5,29.112,CIN,@,PIT,L 14-20
79,1977,1977-10-23,6,29.118,CIN,,DEN,L 13-24
80,1977,1977-10-30,7,29.125,CIN,,HOU,W 13-10
81,1977,1977-11-06,8,29.132,CIN,@,CLE,W 10-7
82,1977,1977-11-13,9,29.139,CIN,@,MIN,L 10-42
83,1977,1977-11-20,10,29.146,CIN,,MIA,W 23-17
84,1977,1977-11-27,11,29.153,CIN,,NYG,W 30-13
85,1977,1977-12-04,12,29.160,CIN,@,KAN,W 27-7
86,1977,1977-12-10,13,29.166,CIN,,PIT,W 17-10
87,1977,1977-12-18,14,29.174,CIN,@,HOU,L 16-21
88,1978,1978-09-03,1,30.068,CIN,,KAN,L 23-24
89,1978,1978-09-10,2,30.075,CIN,@,CLE,L 10-13
90,1978,1978-09-17,3,30.082,CIN,,PIT,L 3-28
91,1978,1978-09-24,4,30.089,CIN,,NOR,L 18-20
