ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,24.010,MIN,,DAL,W 35-17,*,,,,,,,
2,2004,2004-09-20,2,24.018,MIN,@,PHI,L 16-27,*,,,,,,,
3,2004,2004-09-26,3,24.024,MIN,,CHI,W 27-22,,,,,,,,
4,2004,2004-10-10,4,24.038,MIN,@,HOU,W 34-28,*,,,,,,,
5,2004,2004-10-17,5,24.045,MIN,@,NOR,W 38-31,*,,,,,,,
6,2004,2004-10-24,6,24.052,MIN,,TEN,W 20-3,,0,0,,0,0.5,,
7,2004,2004-10-31,7,24.059,MIN,,NYG,L 13-34,,,,,,,,
8,2004,2004-11-08,8,24.067,MIN,@,IND,L 28-31,*,,,,,,,
9,2004,2004-11-14,9,24.073,MIN,@,GNB,L 31-34,,,,,,,,
10,2004,2004-11-21,10,24.080,MIN,,DET,W 22-19,,,,,,,,
11,2004,2004-11-28,11,24.087,MIN,,JAX,W 27-16,,,,,,,,
12,2004,2004-12-05,12,24.094,MIN,@,CHI,L 14-24,,,,,,,,
13,2004,2004-12-12,13,24.101,MIN,,SEA,L 23-27,,,,,,,,
14,2004,2004-12-19,14,24.108,MIN,@,DET,W 28-27,,,,,,,,
15,2004,2004-12-24,15,24.113,MIN,,GNB,L 31-34,,,,,,,,
16,2004,2005-01-02,16,24.122,MIN,@,WAS,L 18-21,,,,,,,,
17,2005,2005-09-11,1,25.009,MIN,,TAM,L 13-24,*,,,,,,,
18,2005,2005-09-18,2,25.016,MIN,@,CIN,L 8-37,,,,,,,,
19,2005,2005-09-25,3,25.023,MIN,,NOR,W 33-16,*,,,,,,,
20,2005,2005-10-02,4,25.030,MIN,@,ATL,L 10-30,,1,6,6.00,0,0.0,,
21,2005,2005-10-16,5,25.044,MIN,@,CHI,L 3-28,,,,,,,,
22,2005,2005-11-06,8,25.065,MIN,,DET,W 27-14,,,,,,,,
23,2005,2005-11-13,9,25.072,MIN,@,NYG,W 24-21,,,,,,,,
24,2005,2005-11-21,10,25.080,MIN,@,GNB,W 20-17,,,,,,,,
25,2005,2005-11-27,11,25.086,MIN,,CLE,W 24-12,,,,,,,,
26,2005,2005-12-04,12,25.093,MIN,@,DET,W 21-16,,,,,,,,
27,2005,2005-12-11,13,25.100,MIN,,STL,W 27-13,,,,,,,,
28,2005,2005-12-18,14,25.107,MIN,,PIT,L 3-18,,,,,,,,
29,2005,2005-12-25,15,25.114,MIN,@,BAL,L 23-30,,,,,,,,
30,2005,2006-01-01,16,25.121,MIN,,CHI,W 34-10,,,,,,,,
31,2006,2006-09-11,1,26.009,MIN,@,WAS,W 19-16,,,,,,,,
32,2006,2006-09-17,2,26.015,MIN,,CAR,W 16-13,,,,,,,,
33,2006,2006-09-24,3,26.022,MIN,,CHI,L 16-19,,,,,,,,
34,2006,2006-10-01,4,26.029,MIN,@,BUF,L 12-17,*,,,,,,,
35,2006,2006-10-08,5,26.036,MIN,,DET,W 26-17,,,,,,,,
36,2006,2006-10-22,6,26.050,MIN,@,SEA,W 31-13,,,,,,,,
37,2006,2006-10-30,7,26.058,MIN,,NWE,L 7-31,,,,,,,,
38,2006,2006-11-05,8,26.064,MIN,@,SFO,L 3-9,*,0,0,,0,1.0,,
39,2006,2006-11-12,9,26.071,MIN,,GNB,L 17-23,*,,,,,,,
40,2006,2006-11-19,10,26.078,MIN,@,MIA,L 20-24,,,,,,,,
41,2006,2006-11-26,11,26.085,MIN,,ARI,W 31-26,,,,,,,,
42,2006,2006-12-03,12,26.092,MIN,@,CHI,L 13-23,,,,,,,,
43,2006,2006-12-10,13,26.099,MIN,@,DET,W 30-20,,,,,,,,
44,2006,2006-12-17,14,26.106,MIN,,NYJ,L 13-26,,,,,,,,
45,2006,2006-12-21,15,26.110,MIN,@,GNB,L 7-9,,,,,,,,
46,2006,2006-12-31,16,26.120,MIN,,STL,L 21-41,,,,,,,,
47,2007,2007-09-09,1,27.007,MIN,,ATL,W 24-3,,,,,,,,
48,2007,2007-09-16,2,27.014,MIN,@,DET,L 17-20,,,,,,,,
49,2007,2007-09-23,3,27.021,MIN,@,KAN,L 10-13,,,,,,,,
50,2007,2007-09-30,4,27.028,MIN,,GNB,L 16-23,,,,,,,,
51,2007,2007-10-14,5,27.042,MIN,@,CHI,W 34-31,,,,,,,,
52,2007,2007-10-21,6,27.049,MIN,@,DAL,L 14-24,,,,,,,,
53,2007,2007-10-28,7,27.056,MIN,,PHI,L 16-23,,,,,,,,
54,2007,2007-11-04,8,27.063,MIN,,SDG,W 35-17,,,,,,,,
55,2007,2007-11-11,9,27.070,MIN,@,GNB,L 0-34,,,,,,,,
56,2007,2007-11-18,10,27.077,MIN,,OAK,W 29-22,,,,,,,,
57,2007,2007-11-25,11,27.084,MIN,@,NYG,W 41-17,,,,,,,,
58,2007,2007-12-09,13,27.098,MIN,@,SFO,W 27-7,,,,,,,,
59,2007,2007-12-17,14,27.106,MIN,,CHI,W 20-13,,,,,,,,
60,2008,2008-10-19,7,28.047,MIN,@,CHI,L 41-48,,,,,,,,
61,2008,2008-11-02,8,28.061,MIN,,HOU,W 28-21,,0,0,,0,0.0,0,1
62,2008,2008-11-16,10,28.075,MIN,@,TAM,L 13-19,,,,,,,,
63,2008,2008-11-23,11,28.082,MIN,@,JAX,W 30-12,,0,0,,0,0.0,0,0
