ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
26,1996,1996-09-15,3,27.219,JAX,@,OAK,L 3-17,,8,4,55,13.75,0,50.0%,6.88,0,0,,0,1,20,20.00,0,0,0
27,1996,1996-09-22,4,27.226,JAX,@,NWE,L 25-28,,8,6,95,15.83,1,75.0%,11.88,0,0,,0,1,29,29.00,0,1,6
28,1996,1996-09-29,5,27.233,JAX,,CAR,W 24-14,,5,4,64,16.00,1,80.0%,12.80,0,0,,0,0,0,,0,1,6
29,1996,1996-10-06,6,27.240,JAX,@,NOR,L 13-17,,10,7,61,8.71,0,70.0%,6.10,0,0,,0,0,0,,0,0,0
30,1996,1996-10-13,7,27.247,JAX,,NYJ,W 21-17,,6,5,135,27.00,1,83.3%,22.50,0,0,,0,0,0,,0,1,6
31,1996,1996-10-20,8,27.254,JAX,@,STL,L 14-17,,12,7,65,9.29,0,58.3%,5.42,0,0,,0,0,0,,0,0,0
32,1996,1996-10-27,9,27.261,JAX,@,CIN,L 21-28,,3,3,47,15.67,1,100.0%,15.67,0,0,,0,0,0,,0,1,6
33,1996,1996-11-10,10,27.275,JAX,,BAL,W 30-27,,4,3,74,24.67,0,75.0%,18.50,0,0,,0,0,0,,0,0,0
34,1996,1996-11-17,11,27.282,JAX,@,PIT,L 3-28,,9,6,60,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
35,1996,1996-11-24,12,27.289,JAX,@,BAL,W 28-25,,13,8,131,16.38,0,61.5%,10.08,0,0,,0,0,0,,0,0,0
36,1996,1996-12-01,13,27.296,JAX,,CIN,W 30-27,,12,7,162,23.14,0,58.3%,13.50,0,0,,0,0,0,,0,0,0
37,1996,1996-12-08,14,27.303,JAX,@,HOU,W 23-17,,11,5,61,12.20,0,45.5%,5.55,0,0,,0,0,0,,0,0,0
38,1996,1996-12-15,15,27.310,JAX,,SEA,W 20-13,,11,8,124,15.50,2,72.7%,11.27,0,0,,0,0,0,,0,2,12
39,1996,1996-12-22,16,27.317,JAX,,ATL,W 19-17,,9,5,75,15.00,0,55.6%,8.33,0,0,,0,0,0,,0,0,0
40,1997,1997-08-31,1,28.203,JAX,@,BAL,W 28-27,,7,6,106,17.67,2,85.7%,15.14,0,0,,0,0,0,,0,2,12
41,1997,1997-09-07,2,28.210,JAX,,NYG,W 40-13,,11,8,117,14.63,0,72.7%,10.64,0,0,,0,0,0,,0,0,0
42,1997,1997-09-22,3,28.225,JAX,,PIT,W 30-21,,20,10,164,16.40,1,50.0%,8.20,0,0,,0,0,0,,0,1,6
43,1997,1997-09-28,4,28.231,JAX,@,WAS,L 12-24,,9,4,52,13.00,0,44.4%,5.78,0,0,,0,0,0,,0,0,0
44,1997,1997-10-05,5,28.238,JAX,,CIN,W 21-13,,9,4,57,14.25,0,44.4%,6.33,0,0,,0,0,0,,0,0,0
45,1997,1997-10-12,6,28.245,JAX,,PHI,W 38-21,,7,5,51,10.20,0,71.4%,7.29,0,0,,0,0,0,,0,0,0
46,1997,1997-10-19,7,28.252,JAX,@,DAL,L 22-26,,5,2,13,6.50,1,40.0%,2.60,0,0,,0,0,0,,0,1,6
47,1997,1997-10-26,8,28.259,JAX,@,PIT,L 17-23,,14,4,50,12.50,0,28.6%,3.57,0,0,,0,0,0,,0,0,0
48,1997,1997-11-02,9,28.266,JAX,@,TEN,W 30-24,,11,5,50,10.00,0,45.5%,4.55,0,0,,0,0,0,,0,0,0
49,1997,1997-11-09,10,28.273,JAX,,KAN,W 24-10,,7,4,112,28.00,0,57.1%,16.00,0,0,,0,0,0,,0,0,0
50,1997,1997-11-16,11,28.280,JAX,,TEN,W 17-9,,9,8,158,19.75,0,88.9%,17.56,0,0,,0,0,0,,0,0,0
51,1997,1997-11-23,12,28.287,JAX,@,CIN,L 26-31,,11,5,106,21.20,0,45.5%,9.64,0,0,,0,0,0,,0,0,0
52,1997,1997-11-30,13,28.294,JAX,,BAL,W 29-27,,10,4,93,23.25,0,40.0%,9.30,0,0,,0,0,0,,0,0,0
53,1997,1997-12-07,14,28.301,JAX,,NWE,L 20-26,,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,,0,0,0
54,1997,1997-12-14,15,28.308,JAX,@,BUF,W 20-14,,4,2,51,25.50,0,50.0%,12.75,0,0,,0,0,0,,0,0,0
55,1997,1997-12-21,16,28.315,JAX,@,OAK,W 20-9,,10,6,93,15.50,0,60.0%,9.30,0,0,,0,0,0,,0,0,0
56,1998,1998-09-06,1,29.209,JAX,@,CHI,W 24-23,,12,9,90,10.00,1,75.0%,7.50,0,0,,0,0,0,,0,1,6
57,1998,1998-09-13,2,29.216,JAX,,KAN,W 21-16,,6,4,57,14.25,1,66.7%,9.50,0,0,,0,0,0,,0,1,6
58,1998,1998-09-20,3,29.223,JAX,,BAL,W 24-10,,8,2,116,58.00,1,25.0%,14.50,0,0,,0,0,0,,0,1,6
59,1998,1998-09-27,4,29.230,JAX,@,TEN,W 27-22,,5,3,46,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,0,0
60,1998,1998-10-12,5,29.245,JAX,,MIA,W 28-21,,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,0,0,0
61,1998,1998-10-18,6,29.251,JAX,@,BUF,L 16-17,,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,0,0
62,1998,1998-10-25,7,29.258,JAX,@,DEN,L 24-37,,12,8,121,15.13,0,66.7%,10.08,0,0,,0,0,0,,0,0,0
63,1998,1998-11-01,8,29.265,JAX,@,BAL,W 45-19,,4,4,75,18.75,1,100.0%,18.75,0,0,,0,0,0,,0,1,6
64,1998,1998-11-08,9,29.272,JAX,,CIN,W 24-11,,7,4,44,11.00,1,57.1%,6.29,0,0,,0,0,0,,0,1,6
65,1998,1998-11-15,10,29.279,JAX,,TAM,W 29-24,,13,7,72,10.29,0,53.8%,5.54,0,0,,0,0,0,,0,0,0
66,1998,1998-11-22,11,29.286,JAX,@,PIT,L 15-30,,12,5,71,14.20,1,41.7%,5.92,0,0,,0,0,0,,0,1,6
67,1998,1998-11-29,12,29.293,JAX,@,CIN,W 34-17,,12,7,110,15.71,1,58.3%,9.17,0,0,,0,0,0,,0,1,6
68,1998,1998-12-06,13,29.300,JAX,,DET,W 37-22,,9,7,112,16.00,1,77.8%,12.44,0,0,,0,0,0,,0,1,6
69,1998,1998-12-13,14,29.307,JAX,,TEN,L 13-16,,11,6,103,17.17,0,54.5%,9.36,0,0,,0,0,0,,0,0,0
70,1998,1998-12-20,15,29.314,JAX,@,MIN,L 10-50,,8,3,20,6.67,0,37.5%,2.50,0,0,,0,0,0,,0,0,0
71,1998,1998-12-28,16,29.322,JAX,,PIT,W 21-3,,6,3,62,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0
72,1999,1999-09-12,1,30.215,JAX,,SFO,W 41-3,*,9,6,139,23.17,0,66.7%,15.44,0,0,,0,0,0,,0,0,0
73,1999,1999-09-19,2,30.222,JAX,@,CAR,W 22-20,*,14,10,115,11.50,0,71.4%,8.21,0,0,,0,0,0,,0,0,0
74,1999,1999-09-26,3,30.229,JAX,,TEN,L 19-20,*,16,10,129,12.90,1,62.5%,8.06,0,0,,0,0,0,,0,1,6
75,1999,1999-10-03,4,30.236,JAX,@,PIT,W 17-3,*,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
76,1999,1999-10-11,5,30.244,JAX,@,NYJ,W 16-6,*,0,3,21,7.00,0,,,0,0,,0,0,0,,0,0,0
77,1999,1999-10-17,6,30.250,JAX,,CLE,W 24-7,*,13,6,62,10.33,0,46.2%,4.77,0,0,,0,0,0,,0,0,0
78,1999,1999-10-31,7,30.264,JAX,@,CIN,W 41-10,*,11,8,89,11.13,1,72.7%,8.09,0,0,,0,0,0,,0,1,6
79,1999,1999-11-07,8,30.271,JAX,@,ATL,W 30-7,*,7,4,77,19.25,1,57.1%,11.00,0,0,,0,0,0,,0,1,6
80,1999,1999-11-14,9,30.278,JAX,,BAL,W 6-3,*,9,7,52,7.43,0,77.8%,5.78,0,0,,0,0,0,,0,0,0
81,1999,1999-11-21,10,30.285,JAX,,NOR,W 41-23,*,11,9,220,24.44,1,81.8%,20.00,0,0,,0,0,0,,0,1,6
82,1999,1999-11-28,11,30.292,JAX,@,BAL,W 30-23,*,18,10,132,13.20,1,55.6%,7.33,0,0,,0,0,0,,0,1,6
83,1999,1999-12-02,12,30.296,JAX,,PIT,W 20-6,*,13,10,124,12.40,1,76.9%,9.54,0,0,,0,0,0,,0,1,6
84,1999,1999-12-13,13,30.307,JAX,,DEN,W 27-24,*,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,0,0,0
85,1999,1999-12-19,14,30.313,JAX,@,CLE,W 24-14,*,12,8,134,16.75,0,66.7%,11.17,0,0,,0,0,0,,0,0,0
86,1999,1999-12-26,15,30.320,JAX,@,TEN,L 14-41,*,10,4,104,26.00,0,40.0%,10.40,0,0,,0,0,0,,0,0,0
87,1999,2000-01-02,16,30.327,JAX,,CIN,W 24-7,*,19,14,165,11.79,0,73.7%,8.68,0,0,,0,0,0,,0,0,0
88,2000,2000-09-03,1,31.207,JAX,@,CLE,W 27-7,,10,6,52,8.67,1,60.0%,5.20,0,0,,0,0,0,,0,1,6
89,2000,2000-09-10,2,31.214,JAX,@,BAL,L 36-39,,21,15,291,19.40,3,71.4%,13.86,0,0,,0,0,0,,0,3,18
90,2000,2000-09-17,3,31.221,JAX,,CIN,W 13-0,,10,6,41,6.83,0,60.0%,4.10,0,0,,0,0,0,,0,0,0
91,2000,2000-09-25,4,31.229,JAX,@,IND,L 14-43,,13,9,132,14.67,2,69.2%,10.15,0,0,,0,0,0,,0,2,12
92,2000,2000-10-01,5,31.235,JAX,,PIT,L 13-24,,12,2,20,10.00,0,16.7%,1.67,0,0,,0,0,0,,0,0,0
93,2000,2000-10-08,6,31.242,JAX,,BAL,L 10-15,*,10,8,95,11.88,0,80.0%,9.50,0,0,,0,0,0,,0,0,0
94,2000,2000-10-16,7,31.250,JAX,@,TEN,L 13-27,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
95,2000,2000-10-22,8,31.256,JAX,,WAS,L 16-35,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0
96,2000,2000-11-12,10,31.277,JAX,,SEA,L 21-28,,14,10,117,11.70,0,71.4%,8.36,0,0,,0,0,0,,0,0,0
97,2000,2000-11-19,11,31.284,JAX,@,PIT,W 34-24,*,11,6,85,14.17,0,54.5%,7.73,0,0,,0,0,0,,0,0,0
98,2000,2000-11-26,12,31.291,JAX,,TEN,W 16-13,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,0,0
99,2000,2000-12-03,13,31.298,JAX,,CLE,W 48-0,*,13,6,104,17.33,0,46.2%,8.00,0,0,,0,0,0,,0,0,0
100,2000,2000-12-10,14,31.305,JAX,,ARI,W 44-10,*,9,8,147,18.38,1,88.9%,16.33,0,0,,0,0,0,,0,1,6
101,2000,2000-12-17,15,31.312,JAX,@,CIN,L 14-17,*,11,9,58,6.44,1,81.8%,5.27,0,0,,0,0,0,,0,1,6
102,2000,2000-12-23,16,31.318,JAX,@,NYG,L 25-28,,1,,,,,0.0%,,,,,,,,,,,
103,2001,2001-09-09,1,32.212,JAX,,PIT,W 21-3,*,9,8,126,15.75,2,88.9%,14.00,0,0,,0,0,0,,0,2,12
104,2001,2001-09-23,2,32.226,JAX,,TEN,W 13-6,*,11,7,87,12.43,0,63.6%,7.91,0,0,,0,0,0,,0,0,0
105,2001,2001-09-30,3,32.233,JAX,,CLE,L 14-23,*,14,9,88,9.78,0,64.3%,6.29,0,0,,0,0,0,,0,0,0
106,2001,2001-10-07,4,32.240,JAX,@,SEA,L 15-24,*,10,6,70,11.67,0,60.0%,7.00,0,0,,0,0,0,,0,0,0
107,2001,2001-10-18,5,32.251,JAX,,BUF,L 10-13,*,8,6,49,8.17,0,75.0%,6.13,0,0,,0,0,0,,0,0,0
108,2001,2001-10-28,6,32.261,JAX,@,BAL,L 17-18,*,10,7,119,17.00,1,70.0%,11.90,0,0,,0,0,0,,0,1,6
109,2001,2001-11-04,7,32.268,JAX,@,TEN,L 24-28,*,11,7,120,17.14,0,63.6%,10.91,0,0,,0,0,0,,0,0,0
110,2001,2001-11-11,8,32.275,JAX,,CIN,W 30-13,*,14,8,63,7.88,1,57.1%,4.50,0,0,,0,0,0,,0,1,6
111,2001,2001-11-18,9,32.282,JAX,@,PIT,L 7-20,*,8,5,68,13.60,0,62.5%,8.50,1,-3,-3.00,0,0,0,,0,0,0
112,2001,2001-11-25,10,32.289,JAX,,BAL,L 21-24,*,12,7,60,8.57,1,58.3%,5.00,0,0,,0,0,0,,0,1,6
113,2001,2001-12-03,11,32.297,JAX,,GNB,L 21-28,*,17,8,116,14.50,0,47.1%,6.82,0,0,,0,0,0,,0,0,0
114,2001,2001-12-09,12,32.303,JAX,@,CIN,W 14-10,*,12,9,119,13.22,1,75.0%,9.92,0,0,,0,0,0,,0,1,6
115,2001,2001-12-16,13,32.310,JAX,@,CLE,W 15-10,*,10,5,52,10.40,1,50.0%,5.20,0,0,,0,0,0,,0,1,6
116,2001,2001-12-23,14,32.317,JAX,@,MIN,W 33-3,*,9,8,122,15.25,0,88.9%,13.56,0,0,,0,0,0,,0,0,0
117,2001,2001-12-30,15,32.324,JAX,,KAN,L 26-30,*,9,5,51,10.20,0,55.6%,5.67,0,0,,0,0,0,,0,0,0
118,2001,2002-01-06,16,32.331,JAX,@,CHI,L 13-33,*,12,7,63,9.00,1,58.3%,5.25,0,0,,0,0,0,,0,1,6
119,2002,2002-09-08,1,33.211,JAX,,IND,L 25-28,*,13,8,104,13.00,0,61.5%,8.00,0,0,,0,0,0,,0,0,0
120,2002,2002-09-15,2,33.218,JAX,@,KAN,W 23-16,*,8,5,83,16.60,1,62.5%,10.38,0,0,,0,0,0,,0,1,6
121,2002,2002-09-29,3,33.232,JAX,,NYJ,W 28-3,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0
122,2002,2002-10-06,4,33.239,JAX,,PHI,W 28-25,*,10,4,91,22.75,0,40.0%,9.10,0,0,,0,0,0,,0,0,0
123,2002,2002-10-13,5,33.246,JAX,@,TEN,L 14-23,*,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0
124,2002,2002-10-20,6,33.253,JAX,@,BAL,L 10-17,*,11,7,63,9.00,0,63.6%,5.73,0,0,,0,0,0,,0,0,0
125,2002,2002-10-27,7,33.260,JAX,,HOU,L 19-21,*,9,4,80,20.00,1,44.4%,8.89,0,0,,0,0,0,,0,1,6
126,2002,2002-11-03,8,33.267,JAX,@,NYG,L 17-24,*,15,10,123,12.30,1,66.7%,8.20,0,0,,0,0,0,,0,1,6
127,2002,2002-11-10,9,33.274,JAX,,WAS,W 26-7,*,7,5,68,13.60,0,71.4%,9.71,0,0,,0,0,0,,0,0,0
128,2002,2002-11-17,10,33.281,JAX,@,HOU,W 24-21,*,8,6,70,11.67,1,75.0%,8.75,0,0,,0,0,0,,0,1,6
129,2002,2002-11-24,11,33.288,JAX,@,DAL,L 19-21,*,13,8,90,11.25,0,61.5%,6.92,0,0,,0,0,0,,0,0,0
130,2002,2002-12-01,12,33.295,JAX,,PIT,L 23-25,*,5,3,26,8.67,1,60.0%,5.20,0,0,,0,0,0,,0,1,6
131,2002,2002-12-08,13,33.302,JAX,,CLE,L 20-21,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0
132,2002,2002-12-15,14,33.309,JAX,@,CIN,W 29-15,*,10,7,98,14.00,1,70.0%,9.80,0,0,,0,0,0,,0,1,6
133,2002,2002-12-22,15,33.316,JAX,,TEN,L 10-28,*,6,3,14,4.67,1,50.0%,2.33,0,0,,0,0,0,,0,1,6
134,2002,2002-12-29,16,33.323,JAX,@,IND,L 13-20,*,10,3,35,11.67,0,30.0%,3.50,1,2,2.00,0,0,0,,0,0,0
135,2003,2003-10-05,5,34.238,JAX,,SDG,W 27-21,*,12,8,137,17.13,0,66.7%,11.42,0,0,,0,0,0,,0,0,0
136,2003,2003-10-12,6,34.245,JAX,,MIA,L 10-24,*,10,6,65,10.83,0,60.0%,6.50,0,0,,0,0,0,,0,0,0
137,2003,2003-10-26,7,34.259,JAX,,TEN,L 17-30,*,9,3,60,20.00,1,33.3%,6.67,0,0,,0,0,0,,0,1,6
138,2003,2003-11-02,8,34.266,JAX,@,BAL,L 17-24,*,10,5,72,14.40,0,50.0%,7.20,0,0,,0,0,0,,0,0,0
139,2003,2003-11-09,9,34.273,JAX,,IND,W 28-23,*,5,4,87,21.75,1,80.0%,17.40,0,0,,0,0,0,,0,1,6
140,2003,2003-11-16,10,34.280,JAX,@,TEN,L 3-10,*,7,1,5,5.00,0,14.3%,0.71,0,0,,0,0,0,,0,0,0
141,2003,2003-11-23,11,34.287,JAX,@,NYJ,L 10-13,*,14,6,63,10.50,0,42.9%,4.50,0,0,,0,0,0,,0,0,0
142,2003,2003-11-30,12,34.294,JAX,,TAM,W 17-10,*,16,10,136,13.60,1,62.5%,8.50,0,0,,0,0,0,,0,1,6
143,2003,2003-12-07,13,34.301,JAX,,HOU,W 27-0,*,8,3,58,19.33,1,37.5%,7.25,0,0,,0,0,0,,0,1,6
144,2003,2003-12-14,14,34.308,JAX,@,NWE,L 13-27,*,9,2,73,36.50,0,22.2%,8.11,0,0,,0,0,0,,0,0,0
145,2003,2003-12-21,15,34.315,JAX,,NOR,W 20-19,*,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,0,0,0
146,2003,2003-12-28,16,34.322,JAX,@,ATL,L 14-21,*,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,,0,0,0
147,2004,2004-09-12,1,35.216,JAX,@,BUF,W 13-10,*,12,4,83,20.75,0,33.3%,6.92,0,0,,0,0,0,,0,0,0
148,2004,2004-09-19,2,35.223,JAX,,DEN,W 7-6,*,6,3,69,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0
149,2004,2004-09-26,3,35.230,JAX,@,TEN,W 15-12,*,5,3,58,19.33,0,60.0%,11.60,0,0,,0,0,0,,0,0,0
150,2004,2004-10-03,4,35.237,JAX,,IND,L 17-24,*,7,3,59,19.67,1,42.9%,8.43,0,0,,0,0,0,,0,1,6
151,2004,2004-10-10,5,35.244,JAX,@,SDG,L 21-34,*,11,8,113,14.13,0,72.7%,10.27,0,0,,0,0,0,,0,0,0
152,2004,2004-10-17,6,35.251,JAX,,KAN,W 22-16,*,9,7,91,13.00,0,77.8%,10.11,0,0,,0,0,0,,0,0,0
153,2004,2004-10-24,7,35.258,JAX,@,IND,W 27-24,*,6,5,113,22.60,1,83.3%,18.83,0,0,,0,0,0,,0,1,6
154,2004,2004-10-31,8,35.265,JAX,@,HOU,L 6-20,*,13,9,117,13.00,0,69.2%,9.00,0,0,,0,0,0,,0,0,0
155,2004,2004-11-14,9,35.279,JAX,,DET,W 23-17,*,14,7,109,15.57,1,50.0%,7.79,0,0,,0,0,0,,0,1,6
156,2004,2004-11-21,10,35.286,JAX,,TEN,L 15-18,*,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0
157,2004,2004-11-28,11,35.293,JAX,@,MIN,L 16-27,*,7,4,68,17.00,0,57.1%,9.71,0,0,,0,0,0,,0,0,0
158,2004,2004-12-05,12,35.300,JAX,,PIT,L 16-17,*,9,4,52,13.00,0,44.4%,5.78,0,0,,0,0,0,,0,0,0
159,2004,2004-12-12,13,35.307,JAX,,CHI,W 22-3,*,10,6,85,14.17,1,60.0%,8.50,0,0,,0,0,0,,0,1,6
160,2004,2004-12-19,14,35.314,JAX,@,GNB,W 28-25,*,8,4,87,21.75,2,50.0%,10.88,0,0,,0,0,0,,0,2,12
161,2004,2004-12-26,15,35.321,JAX,,HOU,L 0-21,*,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0
162,2004,2005-01-02,16,35.328,JAX,@,OAK,W 13-6,*,7,3,22,7.33,0,42.9%,3.14,0,0,,0,0,0,,0,0,0
163,2005,2005-09-11,1,36.214,JAX,,SEA,W 26-14,*,13,7,130,18.57,2,53.8%,10.00,0,0,,0,0,0,,0,2,12
164,2005,2005-09-18,2,36.221,JAX,@,IND,L 3-10,*,7,3,49,16.33,0,42.9%,7.00,0,0,,0,0,0,,0,0,0
165,2005,2005-09-25,3,36.228,JAX,@,NYJ,W 26-20,*,4,2,41,20.50,1,50.0%,10.25,0,0,,0,0,0,,0,1,6
166,2005,2005-10-02,4,36.235,JAX,,DEN,L 7-20,*,8,5,109,21.80,1,62.5%,13.63,0,0,,0,0,0,,0,1,6
167,2005,2005-10-09,5,36.242,JAX,,CIN,W 23-20,*,8,3,43,14.33,0,37.5%,5.38,0,0,,0,0,0,,0,0,0
168,2005,2005-10-16,6,36.249,JAX,@,PIT,W 23-17,*,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,0,0
169,2005,2005-10-30,7,36.263,JAX,@,STL,L 21-24,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0
170,2005,2005-11-06,8,36.270,JAX,,HOU,W 21-14,*,5,4,52,13.00,0,80.0%,10.40,0,0,,0,0,0,,0,0,0
171,2005,2005-11-13,9,36.277,JAX,,BAL,W 30-3,*,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,,0,0,0
172,2005,2005-11-20,10,36.284,JAX,@,TEN,W 31-28,*,9,5,89,17.80,0,55.6%,9.89,0,0,,0,0,0,,0,0,0
173,2005,2005-11-27,11,36.291,JAX,@,ARI,W 24-17,*,13,7,70,10.00,0,53.8%,5.38,0,0,,0,0,0,,0,0,0
174,2005,2005-12-04,12,36.298,JAX,@,CLE,W 20-14,*,9,3,49,16.33,1,33.3%,5.44,0,0,,0,0,0,,0,1,6
175,2005,2005-12-11,13,36.305,JAX,,IND,L 18-26,*,10,8,102,12.75,1,80.0%,10.20,0,0,,0,0,0,,0,1,6
176,2005,2005-12-18,14,36.312,JAX,,SFO,W 10-9,*,13,6,70,11.67,0,46.2%,5.38,0,0,,0,0,0,,0,0,0
177,2005,2005-12-24,15,36.318,JAX,@,HOU,W 38-20,*,7,5,71,14.20,0,71.4%,10.14,0,0,,0,0,0,,0,0,0
178,2005,2006-01-01,16,36.326,JAX,,TEN,W 40-13,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0
