ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,23.341,CHI,,CIN,W 17-14,,,,,,,,
2,1989,1989-09-17,2,23.348,CHI,,MIN,W 38-7,,,,,,,,
3,1989,1989-09-24,3,23.355,CHI,@,DET,W 47-27,0,0,,0,1.0,1,43,0
4,1989,1989-10-02,4,23.363,CHI,,PHI,W 27-13,0,0,,0,0.0,1,3,0
5,1989,1989-10-08,5,24.004,CHI,@,TAM,L 35-42,0,0,,0,0.5,0,0,0
6,1989,1989-10-15,6,24.011,CHI,,HOU,L 28-33,,,,,,,,
7,1989,1989-10-23,7,24.019,CHI,@,CLE,L 7-27,,,,,,,,
8,1989,1989-10-29,8,24.025,CHI,,RAM,W 20-10,,,,,,,,
9,1989,1989-11-05,9,24.032,CHI,@,GNB,L 13-14,0,0,,0,2.0,0,0,0
10,1989,1989-11-12,10,24.039,CHI,@,PIT,W 20-0,,,,,,,,
11,1989,1989-11-19,11,24.046,CHI,,TAM,L 31-32,,,,,,,,
12,1989,1989-11-26,12,24.053,CHI,@,WAS,L 14-38,,,,,,,,
13,1989,1989-12-03,13,24.060,CHI,@,MIN,L 16-27,,,,,,,,
14,1989,1989-12-10,14,24.067,CHI,,DET,L 17-27,,,,,,,,
15,1989,1989-12-17,15,24.074,CHI,,GNB,L 28-40,0,0,,0,1.0,0,0,0
16,1989,1989-12-24,16,24.081,CHI,@,SFO,L 0-26,,,,,,,,
17,1990,1990-09-09,1,24.340,CHI,,SEA,W 17-0,0,0,,0,,,,
18,1990,1990-09-16,2,24.347,CHI,@,GNB,W 31-13,0,0,,0,,,,
19,1990,1990-09-23,3,24.354,CHI,,MIN,W 19-16,0,0,,0,,,,
20,1990,1990-09-30,4,24.361,CHI,@,RAI,L 10-24,0,0,,0,,,,
21,1990,1990-10-07,5,25.003,CHI,,GNB,W 27-13,0,0,,0,,,,
22,1990,1990-10-14,6,25.010,CHI,,RAM,W 38-9,0,0,,0,,,,
23,1990,1990-10-28,7,25.024,CHI,@,PHO,W 31-21,1,0,0.00,0,0.0,0,0,0
24,1990,1990-11-04,8,25.031,CHI,@,TAM,W 26-6,0,0,,0,,,,
25,1990,1990-11-11,9,25.038,CHI,,ATL,W 30-24,0,0,,0,,,,
26,1990,1990-11-18,10,25.045,CHI,@,DEN,W 16-13,0,0,,0,,,,
27,1990,1990-11-25,11,25.052,CHI,@,MIN,L 13-41,0,0,,0,,,,
28,1990,1990-12-02,12,25.059,CHI,,DET,W 23-17,0,0,,0,,,,
29,1990,1990-12-09,13,25.066,CHI,@,WAS,L 9-10,0,0,,0,1.0,0,0,0
30,1990,1990-12-16,14,25.073,CHI,@,DET,L 21-38,0,0,,0,,,,
31,1991,1991-09-01,1,25.332,CHI,,MIN,W 10-6,,,,,,,,
32,1991,1991-09-08,2,25.339,CHI,@,TAM,W 21-20,0,0,,0,2.0,0,0,0
33,1991,1991-09-15,3,25.346,CHI,,NYG,W 20-17,,,,,,,,
34,1991,1991-09-23,4,25.354,CHI,,NYJ,W 19-13,,,,,,,,
35,1991,1991-09-29,5,25.360,CHI,@,BUF,L 20-35,0,0,,0,1.5,0,0,0
36,1991,1991-10-06,6,26.002,CHI,,WAS,L 7-20,,,,,,,,
37,1991,1991-10-17,7,26.013,CHI,@,GNB,W 10-0,0,0,,0,1.0,0,0,0
38,1991,1991-10-27,8,26.023,CHI,@,NOR,W 20-17,0,0,,0,1.0,0,0,0
39,1991,1991-11-03,9,26.030,CHI,,DET,W 20-10,0,0,,0,0.5,0,0,0
40,1991,1991-11-11,10,26.038,CHI,@,MIN,W 34-17,0,0,,0,1.0,0,0,0
41,1991,1991-11-17,11,26.044,CHI,@,IND,W 31-17,,,,,,,,
42,1991,1991-11-24,12,26.051,CHI,,MIA,L 13-16,,,,,,,,
43,1991,1991-11-28,13,26.055,CHI,@,DET,L 6-16,,,,,,,,
44,1991,1991-12-08,14,26.065,CHI,,GNB,W 27-13,,,,,,,,
45,1991,1991-12-14,15,26.071,CHI,,TAM,W 27-0,0,0,,0,1.0,0,0,0
46,1991,1991-12-23,16,26.080,CHI,@,SFO,L 14-52,,,,,,,,
47,1992,1992-09-06,1,26.338,CHI,,DET,W 27-24,0,0,,0,1.0,0,0,0
48,1992,1992-09-13,2,26.345,CHI,@,NOR,L 6-28,,,,,,,,
49,1992,1992-09-21,3,26.353,CHI,,NYG,L 14-27,,,,,,,,
50,1992,1992-09-27,4,26.359,CHI,,ATL,W 41-31,,,,,,,,
51,1992,1992-10-04,5,27.000,CHI,@,MIN,L 20-21,,,,,,,,
52,1992,1992-10-18,6,27.014,CHI,,TAM,W 31-14,,,,,,,,
53,1992,1992-10-25,7,27.021,CHI,@,GNB,W 30-10,,,,,,,,
54,1992,1992-11-02,8,27.029,CHI,,MIN,L 10-38,,,,,,,,
55,1992,1992-11-08,9,27.035,CHI,,CIN,L 28-31,,,,,,,,
56,1992,1992-11-15,10,27.042,CHI,@,TAM,L 17-20,0,0,,0,1.0,0,0,0
57,1992,1992-11-22,11,27.049,CHI,,GNB,L 3-17,,,,,,,,
58,1992,1992-11-29,12,27.056,CHI,@,CLE,L 14-27,,,,,,,,
59,1992,1992-12-07,13,27.064,CHI,@,HOU,L 7-24,,,,,,,,
60,1992,1992-12-13,14,27.070,CHI,,PIT,W 30-6,,,,,,,,
61,1992,1992-12-20,15,27.077,CHI,@,DET,L 3-16,0,0,,0,0.5,0,0,0
62,1992,1992-12-27,16,27.084,CHI,@,DAL,L 14-27,,,,,,,,
63,1993,1993-09-19,3,27.350,DAL,@,PHO,W 17-10,0,0,,0,1.0,0,0,0
64,1993,1993-10-03,4,27.364,DAL,,GNB,W 36-14,,,,,,,,
65,1993,1993-10-10,5,28.006,DAL,@,IND,W 27-3,0,0,,0,1.0,0,0,0
66,1993,1993-11-21,10,28.048,PHI,,NYG,L 3-7,,,,,,,,
67,1993,1993-11-28,11,28.055,PHI,@,WAS,W 17-14,,,,,,,,
68,1993,1993-12-06,12,28.063,PHI,@,DAL,L 17-23,,,,,,,,
