ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1967,1967-09-17,1,22.226,MIA,,DEN,W 35-21,,12,19,63.16,193,2,2,92.5,0,0,10.16,7.53,3,0,0.00,0,0,0
2,1967,1967-09-24,2,22.233,MIA,,KAN,L 0-24,*,11,22,50.00,101,0,2,25.0,0,0,4.59,0.50,4,13,3.25,0,0,0
3,1967,1967-10-01,3,22.240,MIA,@,NYJ,L 7-29,*,1,3,33.33,4,0,1,2.8,0,0,1.33,-13.67,2,10,5.00,0,0,0
4,1967,1967-10-22,6,22.261,MIA,,NYJ,L 14-33,,17,21,80.95,160,2,2,90.6,0,0,7.62,5.24,2,9,4.50,0,0,0
5,1967,1967-11-05,7,22.275,MIA,@,BUF,L 13-35,*,16,37,43.24,107,1,1,48.4,0,0,2.89,2.22,3,17,5.67,0,0,0
6,1967,1967-11-12,8,22.282,MIA,@,SDG,L 0-24,*,13,39,33.33,186,0,0,49.7,0,0,4.77,4.77,6,36,6.00,0,0,0
7,1967,1967-11-19,9,22.289,MIA,@,OAK,L 17-31,*,17,29,58.62,231,1,2,66.9,0,0,7.97,5.55,3,-5,-1.67,0,0,0
8,1967,1967-11-26,10,22.296,MIA,,BUF,W 17-14,*,17,33,51.52,222,1,3,45.3,0,0,6.73,3.24,1,0,0.00,0,0,0
9,1967,1967-12-03,11,22.303,MIA,@,HOU,L 14-17,*,14,29,48.28,178,2,0,90.9,0,0,6.14,7.52,1,0,0.00,0,0,0
10,1967,1967-12-10,12,22.310,MIA,,SDG,W 41-24,*,15,28,53.57,145,2,0,92.1,0,0,5.18,6.61,6,34,5.67,1,1,6
11,1967,1967-12-17,13,22.317,MIA,,BOS,W 41-32,*,17,30,56.67,270,3,0,120.1,0,0,9.00,11.00,3,26,8.67,0,0,0
12,1967,1967-12-23,14,22.323,MIA,,HOU,L 10-41,*,16,41,39.02,208,1,5,24.3,0,0,5.07,0.07,3,17,5.67,0,0,0
13,1968,1968-09-14,1,23.224,MIA,,HOU,L 10-24,*,13,28,46.43,165,1,3,37.6,0,0,5.89,1.79,3,-4,-1.33,0,0,0
14,1968,1968-09-21,2,23.231,MIA,,OAK,L 21-47,*,23,40,57.50,290,2,4,57.3,0,0,7.25,3.75,1,7,7.00,0,0,0
15,1968,1968-09-28,3,23.238,MIA,,KAN,L 3-48,*,2,17,11.76,24,0,2,0.0,0,0,1.41,-3.88,2,6,3.00,0,0,0
16,1968,1968-10-06,4,23.246,MIA,@,HOU,W 24-7,*,6,12,50.00,92,1,0,103.5,0,0,7.67,9.33,1,1,1.00,0,0,0
17,1968,1968-10-12,5,23.252,MIA,,BUF,T 14-14,*,9,22,40.91,97,0,2,16.7,0,0,4.41,0.32,6,29,4.83,0,0,0
18,1968,1968-10-20,6,23.260,MIA,@,CIN,W 24-22,*,16,29,55.17,186,3,0,109.3,0,0,6.41,8.48,2,1,0.50,0,0,0
19,1968,1968-10-27,7,23.267,MIA,@,DEN,L 14-21,*,16,26,61.54,246,1,2,73.6,0,0,9.46,6.77,2,12,6.00,0,0,0
20,1968,1968-11-03,8,23.274,MIA,@,SDG,L 28-34,*,20,27,74.07,260,3,1,125.5,0,0,9.63,10.19,3,39,13.00,0,0,0
21,1968,1968-11-10,9,23.281,MIA,@,BUF,W 21-17,*,13,28,46.43,188,1,1,65.8,0,0,6.71,5.82,5,32,6.40,1,1,6
22,1968,1968-11-17,10,23.288,MIA,,CIN,L 21-38,*,16,31,51.61,253,3,1,97.9,0,0,8.16,8.65,4,15,3.75,0,0,0
23,1968,1968-11-24,11,23.295,MIA,@,BOS,W 34-10,*,19,33,57.58,264,3,0,113.7,0,0,8.00,9.82,4,30,7.50,0,0,0
24,1968,1968-12-01,12,23.302,MIA,@,NYJ,L 17-35,*,17,33,51.52,224,1,0,83.4,0,0,6.79,7.39,6,48,8.00,0,0,0
25,1968,1968-12-08,13,23.309,MIA,,BOS,W 38-7,*,16,29,55.17,184,2,0,97.5,0,0,6.34,7.72,3,14,4.67,0,0,0
26,1969,1969-09-14,1,24.223,MIA,@,CIN,L 21-27,*,19,39,48.72,327,1,2,64.8,0,0,8.38,6.59,1,5,5.00,0,0,0
27,1969,1969-09-20,2,24.229,MIA,@,OAK,L 17-20,*,9,34,26.47,193,0,3,14.0,0,0,5.68,1.71,2,0,0.00,0,0,0
28,1969,1969-09-28,3,24.237,MIA,@,HOU,L 10-22,*,14,30,46.67,198,1,1,65.7,0,0,6.60,5.77,0,0,,0,0,0
29,1969,1969-10-04,4,24.243,MIA,,OAK,T 20-20,*,13,27,48.15,160,1,2,48.4,0,0,5.93,3.33,4,21,5.25,0,0,0
30,1969,1969-10-11,5,24.250,MIA,,SDG,L 14-21,*,18,31,58.06,171,1,2,57.3,0,0,5.52,3.26,2,14,7.00,0,0,0
31,1969,1969-10-19,6,24.258,MIA,@,KAN,L 10-17,*,21,45,46.67,192,0,3,31.0,0,0,4.27,1.27,2,9,4.50,0,0,0
32,1969,1969-10-26,7,24.265,MIA,,BUF,W 24-6,*,9,18,50.00,232,2,2,93.3,0,0,12.89,10.11,4,14,3.50,0,0,0
33,1969,1969-11-02,8,24.272,MIA,@,NYJ,L 31-34,*,18,27,66.67,222,4,1,116.0,0,0,8.22,9.52,6,39,6.50,0,0,0
34,1969,1969-11-09,9,24.279,MIA,@,BOS,W 17-16,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
35,1970,1970-09-20,1,25.229,MIA,@,BOS,L 14-27,*,10,27,37.04,161,0,2,26.9,0,0,5.96,2.63,3,18,6.00,1,1,6
36,1970,1970-09-27,2,25.236,MIA,@,HOU,W 20-10,*,10,17,58.82,138,2,1,99.6,0,0,8.12,7.82,3,21,7.00,0,0,0
37,1970,1970-10-03,3,25.242,MIA,,OAK,W 20-13,*,8,16,50.00,180,2,1,104.2,0,0,11.25,10.94,2,-2,-1.00,0,0,0
38,1970,1970-10-10,4,25.249,MIA,@,NYJ,W 20-6,*,14,24,58.33,224,2,1,100.0,0,0,9.33,9.13,1,0,0.00,0,0,0
39,1970,1970-10-18,5,25.257,MIA,@,BUF,W 33-14,*,15,22,68.18,196,1,1,92.2,0,0,8.91,7.77,2,13,6.50,0,0,0
40,1970,1970-10-25,6,25.264,MIA,,CLE,L 0-28,*,5,12,41.67,67,0,3,20.5,0,0,5.58,-5.67,1,1,1.00,0,0,0
41,1970,1970-11-01,7,25.271,MIA,@,BAL,L 0-35,*,14,25,56.00,168,0,2,43.4,0,0,6.72,3.12,0,0,,0,0,0
42,1970,1970-11-08,8,25.278,MIA,@,PHI,L 17-24,*,6,14,42.86,42,0,3,10.7,0,0,3.00,-6.64,2,20,10.00,0,0,0
43,1970,1970-11-15,9,25.285,MIA,,NOR,W 21-10,*,15,19,78.95,225,0,0,116.0,0,0,11.84,11.84,2,3,1.50,0,0,0
44,1970,1970-11-22,10,25.292,MIA,,BAL,W 34-17,*,10,16,62.50,163,2,0,136.2,0,0,10.19,12.69,2,17,8.50,1,1,6
45,1970,1970-11-30,11,25.300,MIA,@,ATL,W 20-7,*,8,11,72.73,94,0,1,60.4,0,0,8.55,4.45,1,0,0.00,0,0,0
46,1970,1970-12-06,12,25.306,MIA,,BOS,W 37-20,*,11,15,73.33,102,1,0,113.7,0,0,6.80,8.13,2,2,1.00,0,0,0
47,1970,1970-12-13,13,25.313,MIA,,NYJ,W 16-10,*,9,17,52.94,116,1,2,54.7,0,0,6.82,2.71,3,0,0.00,0,0,0
48,1970,1970-12-20,14,25.320,MIA,,BUF,W 45-7,*,7,10,70.00,143,1,0,145.8,0,0,14.30,16.30,2,-4,-2.00,0,0,0
49,1971,1971-09-19,1,26.228,MIA,@,DEN,T 10-10,*,13,24,54.17,181,1,1,75.2,0,0,7.54,6.50,0,0,,0,0,0
50,1971,1971-09-26,2,26.235,MIA,@,BUF,W 29-14,*,10,18,55.56,159,1,0,103.7,0,0,8.83,9.94,2,6,3.00,0,0,0
51,1971,1971-10-03,3,26.242,MIA,,NYJ,L 10-14,*,9,23,39.13,146,0,1,43.0,0,0,6.35,4.39,2,13,6.50,0,0,0
52,1971,1971-10-10,4,26.249,MIA,@,CIN,W 23-13,*,12,23,52.17,194,2,1,91.6,0,0,8.43,8.22,3,3,1.00,0,0,0
53,1971,1971-10-17,5,26.256,MIA,,NWE,W 41-3,*,9,14,64.29,185,4,0,147.3,0,0,13.21,18.93,1,2,2.00,0,0,0
54,1971,1971-10-24,6,26.263,MIA,@,NYJ,W 30-14,*,5,18,27.78,68,1,0,61.3,0,0,3.78,4.89,2,1,0.50,0,0,0
55,1971,1971-10-31,7,26.270,MIA,@,RAM,W 20-14,*,13,19,68.42,209,2,0,140.0,0,0,11.00,13.11,3,17,5.67,0,0,0
56,1971,1971-11-07,8,26.277,MIA,,BUF,W 34-0,*,7,14,50.00,68,2,0,103.6,0,0,4.86,7.71,1,21,21.00,0,0,0
57,1971,1971-11-14,9,26.284,MIA,,PIT,W 24-21,,9,14,64.29,232,3,2,107.7,0,0,16.57,14.43,2,0,0.00,0,0,0
58,1971,1971-11-21,10,26.291,MIA,,BAL,W 17-14,*,10,16,62.50,90,1,0,98.4,0,0,5.63,6.88,4,6,1.50,0,0,0
59,1971,1971-11-29,11,26.299,MIA,,CHI,W 34-3,*,12,17,70.59,214,2,1,127.7,0,0,12.59,12.29,2,22,11.00,0,0,0
60,1971,1971-12-05,12,26.305,MIA,@,NWE,L 13-34,*,6,12,50.00,70,0,1,33.3,0,0,5.83,2.08,2,0,0.00,0,0,0
61,1971,1971-12-11,13,26.311,MIA,@,BAL,L 3-14,*,17,30,56.67,151,0,2,42.5,0,0,5.03,2.03,1,-5,-5.00,0,0,0
62,1971,1971-12-19,14,26.319,MIA,,GNB,W 27-6,*,13,21,61.90,122,0,0,77.9,0,0,5.81,5.81,1,-4,-4.00,0,0,0
63,1972,1972-09-17,1,27.227,MIA,@,KAN,W 20-10,*,8,15,53.33,111,1,1,71.8,0,0,7.40,5.73,0,0,,0,0,0
64,1972,1972-09-24,2,27.234,MIA,,HOU,W 34-13,*,11,16,68.75,142,1,1,91.1,0,0,8.88,7.31,2,6,3.00,1,1,6
65,1972,1972-10-01,3,27.241,MIA,@,MIN,W 16-14,*,16,33,48.48,127,1,2,43.4,0,0,3.85,1.73,1,5,5.00,0,0,0
66,1972,1972-10-08,4,27.248,MIA,@,NYJ,W 27-17,*,15,27,55.56,220,1,0,94.7,0,0,8.15,8.89,0,0,,0,0,0
67,1972,1972-10-15,5,27.255,MIA,,SDG,W 24-10,*,1,3,33.33,19,0,0,56.2,0,0,6.33,6.33,0,0,,0,0,0
68,1972,1972-12-16,14,27.317,MIA,,BAL,W 16-0,,2,3,66.67,19,0,0,84.0,0,0,6.33,6.33,0,0,,0,0,0
69,1973,1973-09-16,1,28.225,MIA,,SFO,W 21-13,*,11,24,45.83,108,1,2,38.2,0,0,4.50,1.58,0,0,,0,0,0
70,1973,1973-09-23,2,28.232,MIA,@,OAK,L 7-12,*,12,25,48.00,90,1,0,70.4,0,0,3.60,4.40,0,0,,0,0,0
71,1973,1973-09-30,3,28.239,MIA,,NWE,W 44-23,*,8,12,66.67,74,1,0,111.1,0,0,6.17,7.83,1,9,9.00,0,0,0
72,1973,1973-10-07,4,28.246,MIA,,NYJ,W 31-3,*,10,17,58.82,173,3,1,108.6,0,0,10.18,11.06,0,0,,0,0,0
73,1973,1973-10-15,5,28.254,MIA,@,CLE,W 17-9,*,3,11,27.27,51,0,2,6.8,0,0,4.64,-3.55,3,-6,-2.00,0,0,0
74,1973,1973-10-21,6,28.260,MIA,,BUF,W 27-6,*,10,20,50.00,136,2,1,84.6,0,0,6.80,6.55,1,0,0.00,0,0,0
75,1973,1973-10-28,7,28.267,MIA,@,NWE,W 30-14,*,7,18,38.89,86,1,0,72.9,0,0,4.78,5.89,2,5,2.50,0,0,0
76,1973,1973-11-04,8,28.274,MIA,@,NYJ,W 24-14,*,13,19,68.42,198,1,1,98.1,0,0,10.42,9.11,2,-4,-2.00,0,0,0
77,1973,1973-11-11,9,28.281,MIA,,BAL,W 44-0,*,6,14,42.86,66,0,1,27.7,0,0,4.71,1.50,0,0,,0,0,0
78,1973,1973-11-18,10,28.288,MIA,@,BUF,W 17-0,*,11,20,55.00,123,1,0,90.2,0,0,6.15,7.15,2,1,0.50,0,0,0
79,1973,1973-11-22,11,28.292,MIA,@,DAL,W 14-7,*,6,10,60.00,103,1,0,128.3,0,0,10.30,12.30,1,21,21.00,0,0,0
80,1973,1973-12-03,12,28.303,MIA,,PIT,W 30-26,*,8,13,61.54,73,1,0,102.4,0,0,5.62,7.15,1,-6,-6.00,0,0,0
81,1973,1973-12-15,14,28.315,MIA,,DET,W 34-7,*,11,15,73.33,141,4,0,141.9,0,0,9.40,14.73,0,0,,0,0,0
82,1974,1974-09-15,1,29.224,MIA,@,NWE,L 24-34,*,19,29,65.52,254,1,1,90.3,0,0,8.76,7.90,0,0,,0,0,0
83,1974,1974-09-22,2,29.231,MIA,@,BUF,W 24-16,*,10,13,76.92,84,2,2,93.1,0,0,6.46,2.62,2,5,2.50,0,0,0
84,1974,1974-09-29,3,29.238,MIA,@,SDG,W 28-21,*,14,27,51.85,248,1,2,65.0,0,0,9.19,6.59,1,5,5.00,0,0,0
85,1974,1974-10-07,4,29.246,MIA,,NYJ,W 21-17,*,17,23,73.91,199,1,0,114.2,0,0,8.65,9.52,2,4,2.00,0,0,0
86,1974,1974-10-13,5,29.252,MIA,@,WAS,L 17-20,*,11,24,45.83,139,1,2,43.6,0,0,5.79,2.88,0,0,,0,0,0
87,1974,1974-10-20,6,29.259,MIA,,KAN,W 9-3,*,11,25,44.00,120,0,3,19.2,0,0,4.80,-0.60,1,8,8.00,0,0,0
88,1974,1974-10-27,7,29.266,MIA,,BAL,W 17-7,*,11,17,64.71,108,0,1,58.0,0,0,6.35,3.71,0,0,,0,0,0
89,1974,1974-11-03,8,29.273,MIA,,ATL,W 42-7,*,10,15,66.67,158,2,1,113.3,0,0,10.53,10.20,1,0,0.00,0,0,0
90,1974,1974-11-10,9,29.280,MIA,@,NOR,W 21-0,*,10,15,66.67,93,3,0,123.1,0,0,6.20,10.20,1,0,0.00,0,0,0
91,1974,1974-11-17,10,29.287,MIA,,BUF,W 35-28,*,11,18,61.11,237,1,0,123.6,0,0,13.17,14.28,3,12,4.00,0,0,0
92,1974,1974-11-24,11,29.294,MIA,@,NYJ,L 14-17,*,8,19,42.11,116,1,1,58.2,0,0,6.11,4.79,2,28,14.00,1,1,6
