ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,22.047,CLE,,PIT,L 7-34,*,,,,,,,,,,,,,,,,
2,2007,2007-09-16,2,22.054,CLE,,CIN,W 51-45,*,,,,,,,,,,,,,,,,
3,2007,2007-09-23,3,22.061,CLE,@,OAK,L 24-26,*,,,,,,,,,,,,,,,,
4,2007,2007-09-30,4,22.068,CLE,,BAL,W 27-13,*,,,,,,,,,,,,,,,,
5,2007,2007-10-07,5,22.075,CLE,@,NWE,L 17-34,*,,,,,,,,,,,,,,,,
6,2007,2007-10-14,6,22.082,CLE,,MIA,W 41-31,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
7,2007,2007-10-28,7,22.096,CLE,@,STL,W 27-20,*,,,,,,,,,,,,,,,,
8,2007,2007-11-04,8,22.103,CLE,,SEA,W 33-30,*,,,,,,,,,,,,,,,,
9,2007,2007-11-11,9,22.110,CLE,@,PIT,L 28-31,*,0,0,,0,0,0,,0,0,0,1.0,,,0,0,0
10,2007,2007-11-18,10,22.117,CLE,@,BAL,W 33-30,*,,,,,,,,,,,,,,,,
11,2007,2007-12-09,13,22.138,CLE,@,NYJ,W 24-18,,,,,,,,,,,,,,,,,
12,2007,2007-12-16,14,22.145,CLE,,BUF,W 8-0,*,,,,,,,,,,,,,,,,
13,2007,2007-12-23,15,22.152,CLE,@,CIN,L 14-19,*,,,,,,,,,,,,,,,,
14,2007,2007-12-30,16,22.159,CLE,,SFO,W 20-7,*,,,,,,,,,,,,,,,,
15,2008,2008-09-07,1,23.045,CLE,,DAL,L 10-28,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,20,0
16,2008,2008-09-14,2,23.052,CLE,,PIT,L 6-10,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
17,2008,2008-09-21,3,23.059,CLE,@,BAL,L 10-28,*,0,0,,0,0,0,,0,0,0,0.0,8,0,0,0,0
18,2008,2008-09-28,4,23.066,CLE,@,CIN,W 20-12,*,0,0,,0,0,0,,0,0,0,0.0,5,2,1,17,0
19,2008,2008-10-13,5,23.081,CLE,,NYG,W 35-14,*,0,0,,0,0,0,,0,1,6,0.0,2,0,1,94,1
20,2008,2008-10-19,6,23.087,CLE,@,WAS,L 11-14,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
21,2008,2008-10-26,7,23.094,CLE,@,JAX,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
22,2008,2008-11-02,8,23.101,CLE,,BAL,L 27-37,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
23,2008,2008-11-06,9,23.105,CLE,,DEN,L 30-34,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
24,2008,2008-11-17,10,23.116,CLE,@,BUF,W 29-27,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
25,2008,2008-11-23,11,23.122,CLE,,HOU,L 6-16,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
