ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,20.331,BAL,@,PIT,L 15-34,,0,0,1.0,,,0,0,0
2,2003,2003-09-14,2,20.338,BAL,,CLE,W 33-13,,0,0,1.0,,,0,0,0
3,2003,2003-09-21,3,20.345,BAL,@,SDG,W 24-10,,0,0,1.0,,,1,11,0
4,2003,2003-09-28,4,20.352,BAL,,KAN,L 10-17,,0,0,1.0,,,0,0,0
5,2003,2003-10-12,5,21.001,BAL,@,ARI,W 26-18,,,,,,,,,
6,2003,2003-10-19,6,21.008,BAL,@,CIN,L 26-34,,,,,,,,,
7,2003,2003-10-26,7,21.015,BAL,,DEN,W 26-6,,0,0,1.0,,,0,0,0
8,2003,2003-11-02,8,21.022,BAL,,JAX,W 24-17,,0,0,1.0,,,0,0,0
9,2003,2003-11-09,9,21.029,BAL,@,STL,L 22-33,,,,,,,,,
10,2003,2003-11-16,10,21.036,BAL,@,MIA,L 6-9,,,,,,,,,
11,2003,2003-11-23,11,21.043,BAL,,SEA,W 44-41,,0,0,2.0,,,0,0,0
12,2003,2003-11-30,12,21.050,BAL,,SFO,W 44-6,,,,,,,,,
13,2003,2003-12-07,13,21.057,BAL,,CIN,W 31-13,,0,0,2.0,,,0,0,0
14,2003,2003-12-14,14,21.064,BAL,@,OAK,L 12-20,,,,,,,,,
15,2003,2003-12-21,15,21.071,BAL,@,CLE,W 35-0,,0,0,2.0,,,0,0,0
16,2003,2003-12-28,16,21.078,BAL,,PIT,W 13-10,*,,,,,,,,
17,2004,2004-09-12,1,21.337,BAL,@,CLE,L 3-20,*,,,,,,,,
18,2004,2004-09-19,2,21.344,BAL,,PIT,W 30-13,*,0,0,1.0,,,0,0,0
19,2004,2004-09-26,3,21.351,BAL,@,CIN,W 23-9,*,0,0,2.0,,,0,0,0
20,2004,2004-10-04,4,21.359,BAL,,KAN,L 24-27,*,,,,,,,,
21,2004,2004-10-10,5,21.365,BAL,@,WAS,W 17-10,*,0,0,2.0,,,0,0,0
22,2004,2004-10-24,6,22.013,BAL,,BUF,W 20-6,*,0,0,2.0,,,0,0,0
