ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-11-16,11,22.055,DET,,BAL,L 9-10,0,0,,0,0,0,,0,0,0,,0,2,-1,-0.50,0,0,0
2,1980,1980-11-23,12,22.062,DET,@,TAM,W 24-10,0,0,,0,1,11,11.00,1,1,6,6.00,0,4,63,15.75,0,1,6
3,1980,1980-11-27,13,22.066,DET,,CHI,L 17-23,3,50,16.67,0,0,0,,0,1,24,24.00,0,3,57,19.00,0,0,0
4,1980,1980-12-07,14,22.076,DET,@,STL,L 23-24,3,51,17.00,0,1,6,6.00,0,4,76,19.00,0,4,23,5.75,0,0,0
5,1980,1980-12-14,15,22.083,DET,,TAM,W 27-14,2,22,11.00,1,0,0,,0,1,91,91.00,1,8,64,8.00,0,2,12
6,1980,1980-12-21,16,22.090,DET,,GNB,W 24-3,2,23,11.50,0,0,0,,0,2,31,15.50,0,6,53,8.83,0,0,0
