ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1956,1956-10-14,3,21.302,PIT,,PHI,L 21-35,1,2,2.00,0,0,0,,0,0,0,,0,0,,,,,,
2,1956,1956-10-28,5,21.316,PIT,@,CLE,W 24-16,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,
3,1956,1956-11-11,7,21.330,PIT,@,PHI,L 7-14,0,0,,0,1,8,8.00,0,0,0,,0,0,,,,,,
4,1956,1956-11-18,8,21.337,PIT,,CRD,W 14-7,16,110,6.88,0,4,54,13.50,0,0,0,,0,0,,,,,,
5,1956,1956-11-25,9,21.344,PIT,@,CRD,L 27-38,5,8,1.60,0,0,0,,0,0,0,,0,0,,,,,,
6,1956,1956-12-09,11,21.358,PIT,@,DET,L 7-45,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,
7,1956,1956-12-16,12,21.365,PIT,@,WAS,W 23-0,7,14,2.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
