ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2009,2009-09-27,3,23.070,GNB,@,STL,W 36-17,,,,,,,,
2,2009,2009-10-05,4,23.078,GNB,@,MIN,L 23-30,,,,,,,,
3,2009,2009-10-18,5,23.091,GNB,,DET,W 26-0,,,,,,,,
4,2009,2009-11-01,7,23.105,GNB,,MIN,L 26-38,,,,,,,,
5,2009,2009-11-08,8,23.112,GNB,@,TAM,L 28-38,,,,,,,,
6,2009,2009-11-15,9,23.119,GNB,,DAL,W 17-7,,,,,,,,
7,2009,2009-11-22,10,23.126,GNB,,SFO,W 30-24,,,,,,,,
8,2009,2009-11-26,11,23.130,GNB,@,DET,W 34-12,,,,,,,,
9,2009,2009-12-07,12,23.141,GNB,,BAL,W 27-14,,1,5,5.00,0,0.0,0,0
10,2009,2009-12-13,13,23.147,GNB,@,CHI,W 21-14,,,,,,,,
11,2009,2009-12-20,14,23.154,GNB,@,PIT,L 36-37,,,,,,,,
12,2009,2009-12-27,15,23.161,GNB,,SEA,W 48-10,,,,,,,,
13,2009,2010-01-03,16,23.168,GNB,@,ARI,W 33-7,,,,,,,,
14,2011,2011-09-08,1,25.051,GNB,,NOR,W 42-34,,,,,,,,
15,2011,2011-09-18,2,25.061,GNB,@,CAR,W 30-23,,,,,,,,
16,2011,2011-09-25,3,25.068,GNB,@,CHI,W 27-17,,,,,,,,
17,2011,2011-10-02,4,25.075,GNB,,DEN,W 49-23,,,,,,,,
18,2011,2011-10-09,5,25.082,GNB,@,ATL,W 25-14,,,,,,,,
19,2011,2011-10-16,6,25.089,GNB,,STL,W 24-3,,,,,,,,
20,2011,2011-10-23,7,25.096,GNB,@,MIN,W 33-27,,,,,,,,
21,2011,2011-11-06,8,25.110,GNB,@,SDG,W 45-38,,,,,,,,
22,2011,2011-11-14,9,25.118,GNB,,MIN,W 45-7,,,,,,,,
23,2011,2011-11-20,10,25.124,GNB,,TAM,W 35-26,,,,,,,,
24,2011,2011-11-24,11,25.128,GNB,@,DET,W 27-15,,,,,,,,
25,2011,2011-12-04,12,25.138,GNB,@,NYG,W 38-35,*,,,,,,,
26,2011,2011-12-11,13,25.145,GNB,,OAK,W 46-16,*,,,,,,,
27,2011,2011-12-18,14,25.152,GNB,@,KAN,L 14-19,,,,,,,,
28,2011,2011-12-25,15,25.159,GNB,,CHI,W 35-21,*,,,,,,,
29,2011,2012-01-01,16,25.166,GNB,,DET,W 45-41,,,,,,,,
30,2012,2012-09-09,1,26.052,GNB,,SFO,L 22-30,,,,,,,,
31,2012,2012-09-13,2,26.056,GNB,,CHI,W 23-10,,,,,,,,
32,2012,2012-09-24,3,26.067,GNB,@,SEA,L 12-14,,,,,,,,
