ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,22.044,HOU,,PHI,L 10-24,*,,,,,,
2,2006,2006-09-17,2,22.051,HOU,@,IND,L 24-43,*,,,,,,
3,2006,2006-09-24,3,22.058,HOU,,WAS,L 15-31,*,,,,,,
4,2006,2006-10-01,4,22.065,HOU,,MIA,W 17-15,*,0.5,,,0,0,0
5,2006,2006-10-15,5,22.079,HOU,@,DAL,L 6-34,*,1.0,,,0,0,0
6,2006,2006-10-22,6,22.086,HOU,,JAX,W 27-7,*,,,,,,
7,2006,2006-10-29,7,22.093,HOU,@,TEN,L 22-28,*,,,,,,
8,2006,2006-11-05,8,22.100,HOU,@,NYG,L 10-14,*,1.0,,,0,0,0
9,2006,2006-11-12,9,22.107,HOU,@,JAX,W 13-10,*,,,,,,
10,2006,2006-11-19,10,22.114,HOU,,BUF,L 21-24,*,,,,,,
11,2006,2006-11-26,11,22.121,HOU,@,NYJ,L 11-26,*,,,,,,
12,2006,2006-12-03,12,22.128,HOU,@,OAK,W 23-14,*,1.0,,,1,16,0
13,2006,2006-12-10,13,22.135,HOU,,TEN,L 20-26,*,,,,,,
14,2006,2006-12-17,14,22.142,HOU,@,NWE,L 7-40,*,,,,,,
15,2006,2006-12-24,15,22.149,HOU,,IND,W 27-24,*,,,,,,
16,2006,2006-12-31,16,22.156,HOU,,CLE,W 14-6,*,,,,,,
17,2007,2007-09-09,1,23.043,HOU,,KAN,W 20-3,*,,,,,,
18,2007,2007-09-16,2,23.050,HOU,@,CAR,W 34-21,*,,,,,,
19,2007,2007-09-23,3,23.057,HOU,,IND,L 24-30,*,,,,,,
20,2007,2007-09-30,4,23.064,HOU,@,ATL,L 16-26,*,1.0,,,0,0,0
21,2007,2007-10-07,5,23.071,HOU,,MIA,W 22-19,*,,,,,,
22,2007,2007-10-14,6,23.078,HOU,@,JAX,L 17-37,*,,,,,,
23,2007,2007-10-21,7,23.085,HOU,,TEN,L 36-38,*,1.0,,,0,0,0
24,2007,2007-10-28,8,23.092,HOU,@,SDG,L 10-35,*,,,,,,
25,2007,2007-11-04,9,23.099,HOU,@,OAK,W 24-17,*,0.0,,,1,1,0
26,2007,2007-11-18,10,23.113,HOU,,NOR,W 23-10,*,,,,,,
27,2007,2007-11-25,11,23.120,HOU,@,CLE,L 17-27,*,,,,,,
28,2007,2007-12-02,12,23.127,HOU,@,TEN,L 20-28,*,,,,,,
29,2007,2007-12-09,13,23.134,HOU,,TAM,W 28-14,*,,,,,,
30,2007,2007-12-13,14,23.138,HOU,,DEN,W 31-13,*,,,,,,
31,2007,2007-12-23,15,23.148,HOU,@,IND,L 15-38,*,,,,,,
32,2007,2007-12-30,16,23.155,HOU,,JAX,W 42-28,*,,,,,,
33,2008,2008-09-07,1,24.041,HOU,@,PIT,L 17-38,*,0.0,8,4,0,0,0
34,2008,2008-09-21,2,24.055,HOU,@,TEN,L 12-31,*,0.0,10,3,0,0,0
35,2008,2008-09-28,3,24.062,HOU,@,JAX,L 27-30,*,0.0,3,0,0,0,0
36,2008,2008-10-05,4,24.069,HOU,,IND,L 27-31,*,0.0,7,0,0,0,0
37,2008,2008-10-12,5,24.076,HOU,,MIA,W 29-28,*,0.0,3,1,0,0,0
38,2008,2008-10-19,6,24.083,HOU,,DET,W 28-21,*,0.0,5,0,0,0,0
39,2008,2008-10-26,7,24.090,HOU,,CIN,W 35-6,*,0.0,1,2,0,0,0
40,2008,2008-11-02,8,24.097,HOU,@,MIN,L 21-28,*,0.0,3,1,0,0,0
41,2008,2008-11-09,9,24.104,HOU,,BAL,L 13-41,*,0.0,11,0,0,0,0
42,2008,2008-11-16,10,24.111,HOU,@,IND,L 27-33,*,0.0,5,6,0,0,0
43,2008,2008-11-23,11,24.118,HOU,@,CLE,W 16-6,*,0.0,5,1,0,0,0
44,2008,2008-12-01,12,24.126,HOU,,JAX,W 30-17,*,0.0,5,1,0,0,0
45,2008,2008-12-07,13,24.132,HOU,@,GNB,W 24-21,*,1.0,7,2,0,0,0
46,2008,2008-12-14,14,24.139,HOU,,TEN,W 13-12,*,0.0,1,2,0,0,0
47,2008,2008-12-21,15,24.146,HOU,@,OAK,L 16-27,*,0.0,4,1,0,0,0
48,2008,2008-12-28,16,24.153,HOU,,CHI,W 31-24,*,0.0,8,2,0,0,0
49,2009,2009-09-13,1,25.047,HOU,,NYJ,L 7-24,*,0.0,4,4,0,0,0
50,2009,2009-09-20,2,25.054,HOU,@,TEN,W 34-31,*,0.0,8,1,0,0,0
51,2009,2009-09-27,3,25.061,HOU,,JAX,L 24-31,*,0.0,4,2,0,0,0
52,2009,2009-10-04,4,25.068,HOU,,OAK,W 29-6,*,0.0,3,2,0,0,0
53,2009,2009-10-11,5,25.075,HOU,@,ARI,L 21-28,*,0.0,3,2,0,0,0
54,2009,2009-10-18,6,25.082,HOU,@,CIN,W 28-17,*,0.0,8,4,0,0,0
55,2009,2009-10-25,7,25.089,HOU,,SFO,W 24-21,*,0.0,6,0,0,0,0
56,2009,2009-11-01,8,25.096,HOU,@,BUF,W 31-10,*,0.0,5,3,0,0,0
57,2009,2009-11-08,9,25.103,HOU,@,IND,L 17-20,*,0.0,7,2,0,0,0
58,2009,2009-11-23,10,25.118,HOU,,TEN,L 17-20,*,0.0,3,3,0,0,0
59,2009,2009-11-29,11,25.124,HOU,,IND,L 27-35,*,0.0,5,2,0,0,0
60,2009,2009-12-06,12,25.131,HOU,@,JAX,L 18-23,*,1.0,4,1,0,0,0
61,2009,2009-12-13,13,25.138,HOU,,SEA,W 34-7,*,0.0,10,2,0,0,0
62,2009,2009-12-20,14,25.145,HOU,@,STL,W 16-13,*,0.0,6,1,0,0,0
63,2009,2009-12-27,15,25.152,HOU,@,MIA,W 27-20,*,0.0,11,0,0,0,0
64,2009,2010-01-03,16,25.159,HOU,,NWE,W 34-27,*,0.0,6,1,0,0,0
65,2010,2010-09-12,1,26.046,HOU,,IND,W 34-24,*,0.0,8,2,0,0,0
66,2010,2010-09-19,2,26.053,HOU,@,WAS,W 30-27,*,0.0,3,2,0,0,0
67,2010,2010-09-26,3,26.060,HOU,,DAL,L 13-27,*,0.0,5,5,0,0,0
