ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,21.254,OAK,@,DEN,L 6-14,,,,,,,,,,
2,1978,1978-09-10,2,21.261,OAK,@,SDG,W 21-20,,,,,,,,,,
3,1978,1978-09-17,3,21.268,OAK,@,GNB,W 28-3,,,,,,,,,,
4,1978,1978-09-24,4,21.275,OAK,,NWE,L 14-21,0,0,,0,1,29,29.00,0,0,0
5,1978,1978-10-01,5,21.282,OAK,@,CHI,W 25-19,,,,,,,,,,
6,1978,1978-10-08,6,21.289,OAK,,HOU,W 21-17,,,,,,,,,,
7,1978,1978-10-15,7,21.296,OAK,,KAN,W 28-6,,,,,,,,,,
8,1978,1978-10-22,8,21.303,OAK,@,SEA,L 7-27,,,,,,,,,,
9,1978,1978-10-29,9,21.310,OAK,,SDG,L 23-27,0,0,,0,1,5,5.00,0,0,0
10,1978,1978-11-05,10,21.317,OAK,@,KAN,W 20-10,,,,,,,,,,
11,1978,1978-11-13,11,21.325,OAK,@,CIN,W 34-21,,,,,,,,,,
12,1978,1978-11-19,12,21.331,OAK,,DET,W 29-17,0,0,,0,1,23,23.00,0,0,0
13,1978,1978-11-26,13,21.338,OAK,,SEA,L 16-17,,,,,,,,,,
14,1978,1978-12-03,14,21.345,OAK,,DEN,L 6-21,,,,,,,,,,
15,1978,1978-12-10,15,21.352,OAK,@,MIA,L 6-23,0,0,,0,3,59,19.67,0,0,0
16,1978,1978-12-17,16,21.359,OAK,,MIN,W 27-20,0,0,,0,1,9,9.00,0,0,0
17,1979,1979-09-02,1,22.253,OAK,@,RAM,W 24-17,1,1,1.00,1,0,0,,0,1,6
18,1979,1979-09-09,2,22.260,OAK,@,SDG,L 10-30,,,,,,,,,,
19,1979,1979-09-16,3,22.267,OAK,@,SEA,L 10-27,,,,,,,,,,
20,1979,1979-09-23,4,22.274,OAK,@,KAN,L 7-35,1,14,14.00,0,0,0,,0,0,0
21,1979,1979-09-30,5,22.281,OAK,,DEN,W 27-3,,,,,,,,,,
22,1979,1979-10-08,6,22.289,OAK,,MIA,W 13-3,,,,,,,,,,
23,1979,1979-10-14,7,22.295,OAK,,ATL,W 50-19,,,,,,,,,,
24,1979,1979-10-21,8,22.302,OAK,@,NYJ,L 19-28,1,10,10.00,0,0,0,,0,0,0
25,1979,1979-10-25,9,22.306,OAK,,SDG,W 45-22,,,,,,,,,,
26,1979,1979-11-04,10,22.316,OAK,,SFO,W 23-10,,,,,,,,,,
27,1979,1979-11-11,11,22.323,OAK,@,HOU,L 17-31,1,12,12.00,0,0,0,,0,0,0
28,1979,1979-11-18,12,22.330,OAK,,KAN,L 21-24,2,28,14.00,1,0,0,,0,1,6
29,1979,1979-11-25,13,22.337,OAK,@,DEN,W 14-10,1,40,40.00,0,0,0,,0,0,0
30,1979,1979-12-03,14,22.345,OAK,@,NOR,W 42-35,1,17,17.00,1,0,0,,0,1,6
31,1979,1979-12-09,15,22.351,OAK,,CLE,W 19-14,4,28,7.00,0,0,0,,0,0,0
32,1979,1979-12-16,16,22.358,OAK,,SEA,L 24-29,1,11,11.00,0,0,0,,0,0,0
33,1980,1980-09-07,1,23.259,OAK,@,KAN,W 27-14,,,,,,,,,,
34,1980,1980-09-14,2,23.266,OAK,@,SDG,L 24-30,0,0,,0,1,10,10.00,0,0,0
35,1980,1980-09-21,3,23.273,OAK,,WAS,W 24-21,,,,,,,,,,
36,1980,1980-09-28,4,23.280,OAK,@,BUF,L 7-24,,,,,,,,,,
37,1980,1980-10-05,5,23.287,OAK,,KAN,L 17-31,,,,,,,,,,
38,1980,1980-10-12,6,23.294,OAK,,SDG,W 38-24,,,,,,,,,,
39,1980,1980-10-20,7,23.302,OAK,@,PIT,W 45-34,,,,,,,,,,
40,1980,1980-10-26,8,23.308,OAK,,SEA,W 33-14,,,,,,,,,,
41,1980,1980-11-02,9,23.315,OAK,,MIA,W 16-10,,,,,,,,,,
42,1980,1980-11-09,10,23.322,OAK,,CIN,W 28-17,,,,,,,,,,
43,1980,1980-11-17,11,23.330,OAK,@,SEA,W 19-17,2,76,38.00,0,0,0,,0,0,0
44,1980,1980-11-23,12,23.336,OAK,@,PHI,L 7-10,1,20,20.00,0,0,0,,0,0,0
45,1980,1980-12-01,13,23.344,OAK,,DEN,W 9-3,,,,,,,,,,
46,1980,1980-12-07,14,23.350,OAK,,DAL,L 13-19,1,4,4.00,0,0,0,,0,0,0
47,1980,1980-12-14,15,23.357,OAK,@,DEN,W 24-21,1,17,17.00,0,0,0,,0,0,0
48,1980,1980-12-21,16,23.364,OAK,@,NYG,W 33-17,,,,,,,,,,
49,1981,1981-09-06,1,24.257,OAK,@,DEN,L 7-9,0,0,,0,,,,,,
50,1981,1981-09-14,2,24.265,OAK,@,MIN,W 36-10,0,0,,0,,,,,,
51,1981,1981-09-20,3,24.271,OAK,,SEA,W 20-10,0,0,,0,,,,,,
52,1981,1981-09-27,4,24.278,OAK,@,DET,L 0-16,1,10,10.00,0,0,0,,0,0,0
53,1981,1981-10-04,5,24.285,OAK,,DEN,L 0-17,3,19,6.33,0,0,0,,0,0,0
54,1981,1981-10-11,6,24.292,OAK,@,KAN,L 0-27,3,23,7.67,0,0,0,,0,0,0
55,1981,1981-10-18,7,24.299,OAK,,TAM,W 18-16,6,49,8.17,0,0,0,,0,0,0
56,1981,1981-10-25,8,24.306,OAK,,KAN,L 17-28,3,37,12.33,0,0,0,,0,0,0
57,1981,1981-11-01,9,24.313,OAK,,NWE,W 27-17,6,66,11.00,0,0,0,,0,0,0
58,1981,1981-11-08,10,24.320,OAK,@,HOU,L 16-17,4,40,10.00,0,0,0,,0,0,0
59,1981,1981-11-15,11,24.327,OAK,@,MIA,W 33-17,7,67,9.57,1,0,0,,0,1,6
60,1981,1981-11-22,12,24.334,OAK,,SDG,L 21-55,4,122,30.50,1,0,0,,0,1,6
61,1981,1981-11-29,13,24.341,OAK,@,SEA,W 32-31,5,82,16.40,1,0,0,,0,1,6
62,1981,1981-12-07,14,24.349,OAK,,PIT,W 30-27,5,68,13.60,1,0,0,,0,1,6
63,1981,1981-12-13,15,24.355,OAK,,CHI,L 6-23,4,70,17.50,0,0,0,,0,0,0
64,1981,1981-12-21,16,24.363,OAK,@,SDG,L 10-23,1,21,21.00,0,0,0,,0,0,0
65,1982,1982-09-12,1,25.263,RAI,@,SFO,W 23-17,,,,,,,,,,
66,1982,1982-09-19,2,25.270,RAI,@,ATL,W 38-14,,,,,,,,,,
67,1982,1982-11-22,3,25.334,RAI,,SDG,W 28-24,,,,,,,,,,
68,1982,1982-11-28,4,25.340,RAI,@,CIN,L 17-31,,,,,,,,,,
69,1982,1982-12-05,5,25.347,RAI,,SEA,W 28-23,,,,,,,,,,
70,1982,1982-12-12,6,25.354,RAI,@,KAN,W 21-16,,,,,,,,,,
71,1982,1982-12-18,7,25.360,RAI,,RAM,W 37-31,,,,,,,,,,
72,1982,1982-12-26,8,26.003,RAI,,DEN,W 27-10,,,,,,,,,,
73,1982,1983-01-02,9,26.010,RAI,@,SDG,W 41-34,,,,,,,,,,
74,1983,1983-09-04,1,26.255,RAI,@,CIN,W 20-10,,,,,,,,,,
75,1983,1983-09-11,2,26.262,RAI,,HOU,W 20-6,,,,,,,,,,
76,1983,1983-09-18,3,26.269,NWE,,NYJ,W 23-13,0,0,,0,,,,,,
77,1983,1983-09-25,4,26.276,NWE,@,PIT,W 28-23,2,35,17.50,1,0,0,,0,1,6
78,1983,1983-10-02,5,26.283,NWE,,SFO,L 13-33,1,30,30.00,1,0,0,,0,1,6
79,1983,1983-10-09,6,26.290,NWE,@,BAL,L 7-12,2,48,24.00,0,0,0,,0,0,0
80,1983,1983-10-16,7,26.297,NWE,,SDG,W 37-21,2,13,6.50,0,0,0,,0,0,0
81,1983,1983-10-23,8,26.304,NWE,@,BUF,W 31-0,3,41,13.67,2,0,0,,0,2,12
82,1983,1983-10-30,9,26.311,NWE,@,ATL,L 13-24,2,13,6.50,1,0,0,,0,1,6
83,1983,1983-11-06,10,26.318,NWE,,BUF,W 21-7,3,37,12.33,0,0,0,,0,0,0
84,1983,1983-11-13,11,26.325,NWE,,MIA,W 17-6,1,9,9.00,0,0,0,,0,0,0
85,1983,1983-11-20,12,26.332,NWE,,CLE,L 0-30,1,10,10.00,0,0,0,,0,0,0
86,1983,1983-11-27,13,26.339,NWE,@,NYJ,L 3-26,1,11,11.00,0,0,0,,0,0,0
87,1983,1983-12-04,14,26.346,NWE,,NOR,W 7-0,0,0,,0,,,,,,
88,1983,1983-12-11,15,26.353,NWE,@,RAM,W 21-7,3,36,12.00,0,0,0,,0,0,0
89,1983,1983-12-18,16,26.360,NWE,@,SEA,L 6-24,3,52,17.33,1,0,0,,0,1,6
90,1984,1984-09-02,1,27.254,NWE,@,BUF,W 21-17,2,13,6.50,1,0,0,,0,1,6
91,1984,1984-09-09,2,27.261,NWE,@,MIA,L 7-28,5,70,14.00,0,0,0,,0,0,0
92,1984,1984-09-16,3,27.268,NWE,,SEA,W 38-23,3,24,8.00,1,0,0,,0,1,6
93,1984,1984-09-23,4,27.275,NWE,,WAS,L 10-26,5,48,9.60,0,0,0,,0,0,0
94,1984,1984-09-30,5,27.282,NWE,@,NYJ,W 28-21,5,81,16.20,0,0,0,,0,0,0
95,1984,1984-10-07,6,27.289,NWE,@,CLE,W 17-16,6,65,10.83,0,0,0,,0,0,0
