ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-10-19,6,22.076,CIN,,BAL,W 34-26,,0,,,,,0.0%,,,,,,,,,,,,,,
2,2003,2003-10-26,7,22.083,CIN,,SEA,W 27-24,,,,,,,0.0%,,,,,,,,,,,,,,
3,2003,2003-11-02,8,22.090,CIN,@,ARI,L 14-17,,0,,,,,0.0%,,,,,,,,,,,,,,
4,2003,2003-11-09,9,22.097,CIN,,HOU,W 34-27,,,,,,,0.0%,,,,,,,,,,,,,,
5,2003,2003-11-16,10,22.104,CIN,,KAN,W 24-19,,,,,,,0.0%,,,,,,,,,,,,,,
6,2003,2003-11-23,11,22.111,CIN,@,SDG,W 34-27,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
7,2003,2003-11-30,12,22.118,CIN,@,PIT,W 24-20,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
8,2003,2003-12-07,13,22.125,CIN,@,BAL,L 13-31,,,,,,,0.0%,,,,,,,,,,,,,,
9,2003,2003-12-14,14,22.132,CIN,,SFO,W 41-38,,,,,,,0.0%,,,,,,,,,,,,,,
10,2003,2003-12-21,15,22.139,CIN,@,STL,L 10-27,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
11,2003,2003-12-28,16,22.146,CIN,,CLE,L 14-22,,1,,,,,0.0%,,,,,,,,,,,,,,
12,2004,2004-09-12,1,23.039,CIN,@,NYJ,L 24-31,,0,,,,,0.0%,,,,,,,,,,,,,,
13,2004,2004-09-19,2,23.046,CIN,,MIA,W 16-13,,,,,,,0.0%,,,,,,,,,,,,,,
14,2004,2004-09-26,3,23.053,CIN,,BAL,L 9-23,,,,,,,0.0%,,,,,,,,,,,,,,
15,2004,2004-10-03,4,23.060,CIN,@,PIT,L 17-28,,0,,,,,0.0%,,,,,,,,,,,,,,
16,2004,2004-10-17,5,23.074,CIN,@,CLE,L 17-34,,0,,,,,0.0%,,,,,,,,,,,,,,
17,2004,2004-10-25,6,23.082,CIN,,DEN,W 23-10,,,,,,,0.0%,,,,,,,,,,,,,,
