ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2004,2004-10-10,4,23.263,CAR,@,DEN,L 17-20,,
2,2004,2004-10-17,5,23.270,CAR,@,PHI,L 8-30,,
3,2004,2004-12-12,13,23.326,NYG,@,BAL,L 14-37,,
4,2004,2004-12-18,14,23.332,NYG,,PIT,L 30-33,,
5,2004,2004-12-26,15,23.340,NYG,@,CIN,L 22-23,,
6,2004,2005-01-02,16,23.347,NYG,,DAL,W 28-24,*,1.0
7,2005,2005-11-06,8,24.289,NYG,@,SFO,W 24-6,,
8,2005,2005-11-13,9,24.296,NYG,,MIN,L 21-24,,
9,2005,2005-11-20,10,24.303,NYG,,PHI,W 27-17,,
10,2005,2005-11-27,11,24.310,NYG,@,SEA,L 21-24,,
11,2005,2005-12-04,12,24.317,NYG,,DAL,W 17-10,,
12,2005,2005-12-17,14,24.330,NYG,,KAN,W 27-17,,
13,2005,2005-12-24,15,24.337,NYG,@,WAS,L 20-35,,
14,2005,2005-12-31,16,24.344,NYG,@,OAK,W 30-21,,
15,2006,2006-09-24,3,25.246,SFO,,PHI,L 24-38,,
16,2006,2006-10-29,7,25.281,SFO,@,CHI,L 10-41,,
17,2006,2006-12-10,13,25.323,SFO,,GNB,L 19-30,,
18,2006,2006-12-14,14,25.327,SFO,@,SEA,W 24-14,,
19,2006,2006-12-24,15,25.337,SFO,,ARI,L 20-26,,
20,2006,2006-12-31,16,25.344,SFO,@,DEN,W 26-23,,
