ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,24.177,GNB,,PHI,W 16-13,,4,100,25.00,0,0,0,,0,0,0,0.0,,,0,0,0
2,2007,2007-09-16,2,24.184,GNB,@,NYG,W 35-13,,2,68,34.00,0,0,0,,0,0,0,0.0,,,0,0,0
3,2007,2007-09-23,3,24.191,GNB,,SDG,W 31-24,,4,59,14.75,0,0,0,,0,0,0,0.0,,,0,0,0
4,2007,2007-09-30,4,24.198,GNB,@,MIN,W 23-16,,2,45,22.50,0,0,0,,0,0,0,0.0,,,0,0,0
5,2007,2007-10-07,5,24.205,GNB,,CHI,L 20-27,,6,173,28.83,0,0,0,,0,0,0,0.0,,,0,0,0
6,2007,2007-10-14,6,24.212,GNB,,WAS,W 17-14,,3,43,14.33,0,1,0,0.00,0,0,0,0.0,,,0,0,0
7,2007,2007-10-29,7,24.227,GNB,@,DEN,W 19-13,,2,42,21.00,0,0,0,,0,0,0,0.0,,,0,0,0
8,2007,2007-11-04,8,24.233,GNB,@,KAN,W 33-22,,,,,,,,,,,,,,,,,
9,2007,2007-11-11,9,24.240,GNB,,MIN,W 34-0,,,,,,,,,,,,,,,,,
10,2007,2007-11-18,10,24.247,GNB,,CAR,W 31-17,,0,0,,0,1,94,94.00,1,1,6,0.0,,,0,0,0
11,2007,2007-11-22,11,24.251,GNB,@,DET,W 37-26,,1,33,33.00,0,0,0,,0,0,0,0.0,,,0,0,0
12,2007,2007-11-29,12,24.258,GNB,@,DAL,L 27-37,,4,73,18.25,0,1,7,7.00,0,0,0,0.0,,,0,0,0
13,2007,2007-12-09,13,24.268,GNB,,OAK,W 38-7,,,,,,,,,,,,,,,,,
14,2007,2007-12-16,14,24.275,GNB,@,STL,W 33-14,,,,,,,,,,,,,,,,,
15,2007,2007-12-23,15,24.282,GNB,@,CHI,L 7-35,,,,,,,,,,,,,,,,,
16,2007,2007-12-30,16,24.289,GNB,,DET,W 34-13,*,2,48,24.00,0,3,17,5.67,0,0,0,0.0,,,1,22,0
17,2008,2008-09-08,1,25.176,GNB,,MIN,W 24-19,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
18,2008,2008-09-14,2,25.182,GNB,@,DET,W 48-25,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
19,2008,2008-09-21,3,25.189,GNB,,DAL,L 16-27,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
20,2008,2008-09-28,4,25.196,GNB,@,TAM,L 21-30,*,0,0,,0,0,0,,0,0,0,0.0,2,0,1,39,0
