ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1963,1963-10-20,6,23.035,MIN,@,RAM,L 24-27,0,0,,0,0,0,1,0,0
2,1964,1964-10-25,7,24.040,MIN,@,SFO,W 27-22,0,0,,0,0,0,3,24,0
3,1966,1966-12-04,12,26.080,MIN,,ATL,L 13-20,1,2,2.00,0,0,0,0,0,0
4,1969,1969-11-23,10,29.069,MIN,,PIT,W 52-14,0,0,,0,0,0,1,17,0
5,1969,1969-12-14,13,29.090,MIN,,SFO,W 10-7,0,0,,0,0,0,2,0,0
6,1970,1970-09-20,1,30.005,MIN,,KAN,W 27-10,,,,,,,,,
7,1970,1970-09-27,2,30.012,MIN,,NOR,W 26-0,,,,,,,,,
8,1970,1970-10-04,3,30.019,MIN,@,GNB,L 10-13,,,,,,,,,
9,1970,1970-10-11,4,30.026,MIN,@,CHI,W 24-0,,,,,,,,,
10,1970,1970-10-18,5,30.033,MIN,,DAL,W 54-13,,,,,,,,,
11,1970,1970-10-26,6,30.041,MIN,,RAM,W 13-3,,,,,,,,,
12,1970,1970-11-01,7,30.047,MIN,@,DET,W 30-17,0,0,,0,0,0,1,13,0
13,1970,1970-11-08,8,30.054,MIN,@,WAS,W 19-10,,,,,,,,,
14,1970,1970-11-15,9,30.061,MIN,,DET,W 24-20,,,,,,,,,
15,1970,1970-11-22,10,30.068,MIN,,GNB,W 10-3,,,,,,,,,
16,1970,1970-11-29,11,30.075,MIN,@,NYJ,L 10-20,,,,,,,,,
17,1970,1970-12-05,12,30.081,MIN,,CHI,W 16-13,,,,,,,,,
18,1970,1970-12-13,13,30.089,MIN,@,BOS,W 35-14,,,,,,,,,
19,1970,1970-12-20,14,30.096,MIN,@,ATL,W 37-7,,,,,,,,,
20,1971,1971-09-20,1,31.005,MIN,@,DET,W 16-13,,,,,,,,,
21,1971,1971-09-26,2,31.011,MIN,,CHI,L 17-20,,,,,,,,,
22,1971,1971-10-03,3,31.018,MIN,,BUF,W 19-0,,,,,,,,,
23,1971,1971-10-10,4,31.025,MIN,@,PHI,W 13-0,,,,,,,,,
24,1971,1971-10-17,5,31.032,MIN,@,GNB,W 24-13,,,,,,,,,
25,1971,1971-10-25,6,31.040,MIN,,BAL,W 10-3,,,,,,,,,
26,1971,1971-10-31,7,31.046,MIN,@,NYG,W 17-10,,,,,,,,,
27,1971,1971-11-07,8,31.053,MIN,,SFO,L 9-13,,,,,,,,,
28,1971,1971-11-14,9,31.060,MIN,,GNB,W 3-0,,,,,,,,,
29,1971,1971-11-21,10,31.067,MIN,@,NOR,W 23-10,,,,,,,,,
30,1971,1971-11-28,11,31.074,MIN,,ATL,W 24-7,,,,,,,,,
31,1971,1971-12-05,12,31.081,MIN,@,SDG,L 14-30,,,,,,,,,
32,1971,1971-12-11,13,31.087,MIN,,DET,W 29-10,0,0,,0,1,6,1,29,1
33,1971,1971-12-19,14,31.095,MIN,@,CHI,W 27-10,,,,,,,,,
34,1972,1972-09-18,1,32.003,MIN,,WAS,L 21-24,,,,,,,,,
35,1972,1972-09-24,2,32.009,MIN,@,DET,W 34-10,0,0,,0,0,0,1,23,0
36,1972,1972-10-01,3,32.016,MIN,,MIA,L 14-16,0,0,,0,0,0,1,23,0
37,1972,1972-10-08,4,32.023,MIN,,STL,L 17-19,,,,,,,,,
38,1972,1972-10-15,5,32.030,MIN,@,DEN,W 23-20,,,,,,,,,
39,1972,1972-10-23,6,32.038,MIN,@,CHI,L 10-13,,,,,,,,,
40,1972,1972-10-29,7,32.044,MIN,@,GNB,W 27-13,0,0,,0,0,0,1,9,0
41,1972,1972-11-05,8,32.051,MIN,,NOR,W 37-6,,,,,,,,,
42,1972,1972-11-12,9,32.058,MIN,,DET,W 16-14,,,,,,,,,
43,1972,1972-11-19,10,32.065,MIN,@,RAM,W 45-41,,,,,,,,,
44,1972,1972-11-26,11,32.072,MIN,@,PIT,L 10-23,,,,,,,,,
45,1972,1972-12-03,12,32.079,MIN,,CHI,W 23-10,,,,,,,,,
46,1972,1972-12-10,13,32.086,MIN,,GNB,L 7-23,,,,,,,,,
47,1973,1973-09-16,1,33.001,MIN,,OAK,W 24-16,,,,,,,,,
48,1973,1973-09-23,2,33.008,MIN,@,CHI,W 22-13,,,,,,,,,
49,1973,1973-09-30,3,33.015,MIN,,GNB,W 11-3,,,,,,,,,
50,1973,1973-10-07,4,33.022,MIN,@,DET,W 23-9,,,,,,,,,
51,1973,1973-10-14,5,33.029,MIN,@,SFO,W 17-13,,,,,,,,,
52,1973,1973-10-21,6,33.036,MIN,,PHI,W 28-21,,,,,,,,,
53,1973,1973-10-28,7,33.043,MIN,,RAM,W 10-9,,,,,,,,,
54,1973,1973-11-04,8,33.050,MIN,,CLE,W 26-3,,,,,,,,,
55,1973,1973-11-11,9,33.057,MIN,,DET,W 28-7,,,,,,,,,
56,1973,1973-11-19,10,33.065,MIN,@,ATL,L 14-20,,,,,,,,,
57,1973,1973-12-02,12,33.078,MIN,@,CIN,L 0-27,,,,,,,,,
58,1973,1973-12-08,13,33.084,MIN,@,GNB,W 31-7,,,,,,,,,
59,1973,1973-12-16,14,33.092,MIN,@,NYG,W 31-7,,,,,,,,,
60,1974,1974-09-15,1,34.000,MIN,@,GNB,W 32-17,,,,,,,,,
61,1974,1974-09-22,2,34.007,MIN,@,DET,W 7-6,,,,,,,,,
62,1974,1974-09-29,3,34.014,MIN,,CHI,W 11-7,,,,,,,,,
63,1974,1974-10-06,4,34.021,MIN,@,DAL,W 23-21,,,,,,,,,
64,1974,1974-10-13,5,34.028,MIN,,HOU,W 51-10,,,,,,,,,
65,1974,1974-10-20,6,34.035,MIN,,DET,L 16-20,,,,,,,,,
66,1974,1974-10-27,7,34.042,MIN,,NWE,L 14-17,,,,,,,,,
67,1974,1974-11-11,9,34.057,MIN,@,STL,W 28-24,,,,,,,,,
68,1974,1974-11-17,10,34.063,MIN,,GNB,L 7-19,,,,,,,,,
69,1974,1974-12-01,12,34.077,MIN,,NOR,W 29-9,,,,,,,,,
70,1974,1974-12-07,13,34.083,MIN,,ATL,W 23-10,,,,,,,,,
71,1974,1974-12-14,14,34.090,MIN,@,KAN,W 35-15,,,,,,,,,
72,1975,1975-09-21,1,35.006,MIN,,SFO,W 27-17,,,,,,,,,
73,1975,1975-09-28,2,35.013,MIN,@,CLE,W 42-10,,,,,,,,,
74,1975,1975-10-05,3,35.020,MIN,,CHI,W 28-3,,,,,,,,,
75,1975,1975-10-12,4,35.027,MIN,,NYJ,W 29-21,,,,,,,,,
76,1975,1975-10-19,5,35.034,MIN,,DET,W 25-19,,,,,,,,,
77,1975,1975-10-27,6,35.042,MIN,@,CHI,W 13-9,,,,,,,,,
78,1975,1975-11-02,7,35.048,MIN,@,GNB,W 28-17,,,,,,,,,
79,1975,1975-11-16,9,35.062,MIN,@,NOR,W 20-7,,,,,,,,,
80,1975,1975-11-30,11,35.076,MIN,@,WAS,L 30-31,,,,,,,,,
81,1976,1976-09-12,1,35.363,MIN,@,NOR,W 40-9,,,,,,,,,
82,1976,1976-09-19,2,36.004,MIN,,RAM,T 10-10,,,,,,,,,
83,1976,1976-09-26,3,36.011,MIN,@,DET,W 10-9,,,,,,,,,
84,1976,1976-10-04,4,36.019,MIN,,PIT,W 17-6,,,,,,,,,
85,1976,1976-11-21,11,36.067,MIN,@,GNB,W 17-10,,,,,,,,,
86,1976,1976-12-05,13,36.081,MIN,,GNB,W 20-9,,,,,,,,,
87,1976,1976-12-11,14,36.087,MIN,@,MIA,W 29-7,,,,,,,,,
