ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,21.306,JAX,,KAN,L 2-28,*,,,
2,2013,2013-09-15,2,21.313,JAX,@,OAK,L 9-19,*,,,
3,2013,2013-09-22,3,21.320,JAX,@,SEA,L 17-45,*,,,
4,2013,2013-09-29,4,21.327,JAX,,IND,L 3-37,*,,,
5,2013,2013-10-06,5,21.334,JAX,@,STL,L 20-34,*,,,
6,2014,2014-09-07,1,22.305,JAX,@,PHI,L 17-34,*,,,
7,2014,2014-09-14,2,22.312,JAX,@,WAS,L 10-41,*,,,
8,2014,2014-09-21,3,22.319,JAX,,IND,L 17-44,*,,,
9,2014,2014-09-28,4,22.326,JAX,@,SDG,L 14-33,*,,,
10,2014,2014-10-05,5,22.333,JAX,,PIT,L 9-17,*,,,
11,2014,2014-10-12,6,22.340,JAX,@,TEN,L 14-16,*,0.0,1,0
12,2014,2014-10-19,7,22.347,JAX,,CLE,W 24-6,*,,,
13,2014,2014-10-26,8,22.354,JAX,,MIA,L 13-27,*,0.0,1,0
14,2014,2014-11-02,9,22.361,JAX,@,CIN,L 23-33,*,,,
15,2014,2014-11-09,10,23.003,JAX,,DAL,L 17-31,*,,,
16,2014,2014-11-23,11,23.017,JAX,@,IND,L 3-23,*,,,
17,2014,2014-11-30,12,23.024,JAX,,NYG,W 25-24,*,,,
18,2014,2014-12-07,13,23.031,JAX,,HOU,L 13-27,*,,,
19,2014,2014-12-14,14,23.038,JAX,@,BAL,L 12-20,*,,,
20,2014,2014-12-18,15,23.042,JAX,,TEN,W 21-13,*,,,
21,2014,2014-12-28,16,23.052,JAX,@,HOU,L 17-23,*,0.0,0,0
22,2015,2015-09-13,1,23.311,JAX,,CAR,L 9-20,*,0.0,0,0
23,2015,2015-10-04,4,23.332,JAX,@,IND,L 13-16,*,0.0,0,0
24,2015,2015-10-11,5,23.339,JAX,@,TAM,L 31-38,*,0.0,0,0
25,2015,2015-10-18,6,23.346,JAX,,HOU,L 20-31,*,0.0,0,0
26,2015,2015-10-25,7,23.353,JAX,,BUF,W 34-31,*,0.0,0,0
27,2015,2015-11-08,8,24.002,JAX,@,NYJ,L 23-28,*,0.0,0,0
28,2015,2015-11-15,9,24.009,JAX,@,BAL,W 22-20,*,0.0,0,0
29,2015,2015-11-19,10,24.013,JAX,,TEN,W 19-13,*,0.0,0,0
30,2015,2015-11-29,11,24.023,JAX,,SDG,L 25-31,*,0.0,0,0
31,2015,2015-12-06,12,24.030,JAX,@,TEN,L 39-42,*,0.0,0,0
32,2015,2015-12-13,13,24.037,JAX,,IND,W 51-16,*,0.0,0,0
33,2015,2015-12-20,14,24.044,JAX,,ATL,L 17-23,*,0.0,0,0
34,2015,2015-12-27,15,24.051,JAX,@,NOR,L 27-38,*,0.0,0,0
35,2015,2016-01-03,16,24.058,JAX,@,HOU,L 6-30,*,0.0,0,0
36,2016,2016-09-11,1,24.310,JAX,,GNB,L 23-27,*,0.0,0,0
37,2016,2016-09-18,2,24.317,JAX,@,SDG,L 14-38,*,0.0,0,0
38,2016,2016-09-25,3,24.324,JAX,,BAL,L 17-19,*,0.0,0,0
39,2016,2016-10-02,4,24.331,JAX,,IND,W 30-27,*,0.0,0,0
40,2017,2017-09-10,1,25.308,SEA,@,GNB,L 9-17,*,0.0,0,0
41,2017,2017-09-17,2,25.315,SEA,,SFO,W 12-9,*,0.0,0,0
42,2017,2017-09-24,3,25.322,SEA,@,TEN,L 27-33,*,0.0,0,0
43,2017,2017-10-01,4,25.329,SEA,,IND,W 46-18,*,0.0,0,0
44,2017,2017-10-08,5,25.336,SEA,@,LAR,W 16-10,*,0.0,0,0
45,2017,2017-11-26,11,26.020,SEA,@,SFO,W 24-13,*,0.0,0,0
46,2017,2017-12-03,12,26.027,SEA,,PHI,W 24-10,*,0.0,0,0
47,2017,2017-12-10,13,26.034,SEA,@,JAX,L 24-30,*,0.0,0,0
48,2017,2017-12-17,14,26.041,SEA,,LAR,L 7-42,*,0.0,0,0
49,2017,2017-12-24,15,26.048,SEA,@,DAL,W 21-12,*,0.0,0,0
50,2017,2017-12-31,16,26.055,SEA,,ARI,L 24-26,*,0.0,0,0
