ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.217,DAL,,NYG,W 36-31,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,22.224,DAL,@,KAN,L 16-17,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
3,2013,2013-09-22,3,22.231,DAL,,STL,W 31-7,,2,1,24,24.00,1,50.0%,12.00,0,0,,0,1,6,0.0,0,0
4,2013,2013-09-29,4,22.238,DAL,@,SDG,L 21-30,,,,,,,0.0%,,,,,,,,,,
5,2013,2013-10-06,5,22.245,DAL,,DEN,L 48-51,,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,0.0,1,0
6,2013,2013-10-13,6,22.252,DAL,,WAS,W 31-16,,,,,,,0.0%,,,,,,,,,,
7,2013,2013-10-20,7,22.259,DAL,@,PHI,W 17-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
8,2013,2013-10-27,8,22.266,DAL,@,DET,L 30-31,,,,,,,0.0%,,,,,,,,,,
9,2013,2013-11-03,9,22.273,DAL,,MIN,W 27-23,,,,,,,0.0%,,,,,,,,,,
10,2013,2013-11-10,10,22.280,DAL,@,NOR,L 17-49,,,,,,,0.0%,,,,,,,,,,
11,2013,2013-11-24,11,22.294,DAL,@,NYG,W 24-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
12,2013,2013-11-28,12,22.298,DAL,,OAK,W 31-24,,,,,,,0.0%,,,,,,,,,,
13,2013,2013-12-09,13,22.309,DAL,@,CHI,L 28-45,,2,2,32,16.00,0,100.0%,16.00,1,0,0.00,0,0,0,0.0,0,0
14,2013,2013-12-15,14,22.315,DAL,,GNB,L 36-37,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
15,2013,2013-12-22,15,22.322,DAL,@,WAS,W 24-23,,,,,,,0.0%,,,,,,,,,,
16,2013,2013-12-29,16,22.329,DAL,,PHI,L 22-24,,1,1,17,17.00,1,100.0%,17.00,0,0,,0,1,6,0.0,0,0
17,2014,2014-09-07,1,23.216,DAL,,SFO,L 17-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
18,2014,2014-09-14,2,23.223,DAL,@,TEN,W 26-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
19,2014,2014-09-21,3,23.230,DAL,@,STL,W 34-31,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
20,2014,2014-09-28,4,23.237,DAL,,NOR,W 38-17,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
21,2014,2014-10-05,5,23.244,DAL,,HOU,W 20-17,,,,,,,0.0%,,,,,,,,,,
22,2014,2014-10-12,6,23.251,DAL,@,SEA,W 30-23,,2,1,2,2.00,1,50.0%,1.00,0,0,,0,1,6,0.0,0,0
23,2014,2014-10-19,7,23.258,DAL,,NYG,W 31-21,,3,3,65,21.67,2,100.0%,21.67,0,0,,0,2,12,0.0,0,0
24,2014,2014-10-27,8,23.266,DAL,,WAS,L 17-20,,,,,,,0.0%,,,,,,,,,,
25,2014,2014-11-02,9,23.272,DAL,,ARI,L 17-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
26,2014,2014-11-09,10,23.279,DAL,@,JAX,W 31-17,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
27,2014,2014-11-23,11,23.293,DAL,@,NYG,W 31-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
28,2014,2014-11-27,12,23.297,DAL,,PHI,L 10-33,,0,,,,,0.0%,,,,,,,,,,
29,2014,2014-12-04,13,23.304,DAL,@,CHI,W 41-28,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,1,6,0.0,0,0
30,2014,2014-12-14,14,23.314,DAL,@,PHI,W 38-27,*,,,,,,0.0%,,,,,,,,,,
31,2014,2014-12-21,15,23.321,DAL,,IND,W 42-7,,,,,,,0.0%,,,,,,,,,,
32,2014,2014-12-28,16,23.328,DAL,@,WAS,W 44-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,1
33,2015,2015-09-13,1,24.222,DAL,,NYG,W 27-26,,2,2,8,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
34,2015,2015-09-20,2,24.229,DAL,@,PHI,W 20-10,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,0,0
35,2015,2015-09-27,3,24.236,DAL,,ATL,L 28-39,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2015,2015-10-04,4,24.243,DAL,@,NOR,L 20-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
37,2015,2015-10-11,5,24.250,DAL,,NWE,L 6-30,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
38,2015,2015-10-25,6,24.264,DAL,@,NYG,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
39,2015,2015-11-01,7,24.271,DAL,,SEA,L 12-13,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2015,2015-11-08,8,24.278,DAL,,PHI,L 27-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
41,2015,2015-11-15,9,24.285,DAL,@,TAM,L 6-10,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,0.0,0,0
42,2015,2015-11-22,10,24.292,DAL,@,MIA,W 24-14,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0
43,2015,2015-11-26,11,24.296,DAL,,CAR,L 14-33,,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,0.0,0,0
44,2015,2015-12-07,12,24.307,DAL,@,WAS,W 19-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
45,2015,2015-12-13,13,24.313,DAL,@,GNB,L 7-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
46,2015,2015-12-19,14,24.319,DAL,,NYJ,L 16-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2016,2016-09-11,1,25.221,DAL,,NYG,L 19-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
48,2016,2016-09-18,2,25.228,DAL,@,WAS,W 27-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
49,2016,2016-09-25,3,25.235,DAL,,CHI,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
50,2016,2016-10-02,4,25.242,DAL,@,SFO,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
51,2016,2016-10-09,5,25.249,DAL,,CIN,W 28-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
52,2016,2016-10-16,6,25.256,DAL,@,GNB,W 30-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
53,2016,2016-10-30,7,25.270,DAL,,PHI,W 29-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
54,2016,2016-11-06,8,25.277,DAL,@,CLE,W 35-10,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
55,2016,2016-11-13,9,25.284,DAL,@,PIT,W 35-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
56,2016,2016-11-20,10,25.291,DAL,,BAL,W 27-17,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,0.0,0,0
57,2016,2016-11-24,11,25.295,DAL,,WAS,W 31-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
58,2016,2016-12-01,12,25.302,DAL,@,MIN,W 17-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
59,2016,2016-12-11,13,25.312,DAL,@,NYG,L 7-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-18,14,25.319,DAL,,TAM,W 26-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2016,2016-12-26,15,25.327,DAL,,DET,W 42-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
62,2016,2017-01-01,16,25.333,DAL,@,PHI,L 13-27,,3,1,7,7.00,0,33.3%,2.33,1,5,5.00,0,0,0,0.0,0,0
63,2017,2017-10-26,8,26.265,BAL,,MIA,W 40-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
64,2017,2017-11-05,9,26.275,BAL,@,TEN,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
