ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,23.243,PIT,,DAL,L 7-37,,7,18,2.57,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
2,1997,1997-09-07,2,23.250,PIT,,WAS,W 14-13,,0,0,,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
3,1997,1997-09-22,3,23.265,PIT,@,JAX,L 21-30,,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,1997,1997-09-28,4,23.271,PIT,,TEN,W 37-24,,14,32,2.29,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
5,1997,1997-10-05,5,23.278,PIT,@,BAL,W 42-34,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1997,1997-10-12,6,23.285,PIT,,IND,W 24-22,,2,10,5.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
7,1997,1997-10-19,7,23.292,PIT,@,CIN,W 26-10,,3,7,2.33,0,3,3,25,8.33,1,100.0%,8.33,0,0,,0,1,6
8,1997,1997-10-26,8,23.299,PIT,,JAX,W 23-17,,0,0,,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0
9,1997,1997-11-03,9,23.307,PIT,@,KAN,L 10-13,,2,14,7.00,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0
10,1997,1997-11-09,10,23.313,PIT,,BAL,W 37-0,,12,24,2.00,1,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,1,6
11,1997,1997-11-16,11,23.320,PIT,,CIN,W 20-3,,8,64,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,1997,1997-11-23,12,23.327,PIT,@,PHI,L 20-23,,1,8,8.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
13,1997,1997-11-30,13,23.334,PIT,@,ARI,W 26-20,,1,2,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
14,1997,1997-12-07,14,23.341,PIT,,DEN,W 35-24,,2,12,6.00,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0
15,1997,1997-12-13,15,23.347,PIT,@,NWE,W 24-21,,2,1,0.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
16,1997,1997-12-21,16,23.355,PIT,@,TEN,L 6-16,,16,21,1.31,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,1998,1998-09-27,4,24.270,JAX,@,TEN,W 27-22,,,,,,,,,,,0.0%,,,,,,,
18,1998,1998-10-18,6,24.291,JAX,@,BUF,L 16-17,,,,,,,,,,,0.0%,,,,,,,
19,1998,1998-10-25,7,24.298,JAX,@,DEN,L 24-37,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,1998,1998-11-01,8,24.305,JAX,@,BAL,W 45-19,,8,17,2.13,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
21,1998,1998-11-08,9,24.312,JAX,,CIN,W 24-11,,,,,,,,,,,0.0%,,,,,,,
22,1998,1998-11-15,10,24.319,JAX,,TAM,W 29-24,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,1998,1998-11-22,11,24.326,JAX,@,PIT,L 15-30,,,,,,,,,,,0.0%,,,,,,,
24,1998,1998-11-29,12,24.333,JAX,@,CIN,W 34-17,,13,42,3.23,0,0,0,0,,0,0.0%,,0,0,,0,0,0
25,1998,1998-12-06,13,24.340,JAX,,DET,W 37-22,,7,26,3.71,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,1998,1998-12-13,14,24.347,JAX,,TEN,L 13-16,,,,,,,,,,,0.0%,,,,,,,
27,1998,1998-12-20,15,24.354,JAX,@,MIN,L 10-50,,,,,,,,,,,0.0%,,,,,,,
28,1998,1998-12-28,16,24.362,JAX,,PIT,W 21-3,,8,35,4.38,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
29,1999,1999-09-19,2,25.262,CLE,@,TEN,L 9-26,,,,,,,,,,,0.0%,,,,,,,
30,1999,1999-09-26,3,25.269,CLE,@,BAL,L 10-17,,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
31,1999,1999-10-03,4,25.276,CLE,,NWE,L 7-19,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
32,1999,1999-10-10,5,25.283,CLE,,CIN,L 17-18,,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,1999,1999-10-17,6,25.290,CLE,@,JAX,L 7-24,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
34,1999,1999-10-24,7,25.297,CLE,@,STL,L 3-34,,,,,,,,,,,0.0%,,,,,,,
