ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2003,2003-09-07,1,24.235,SDG,@,KAN,L 14-27,*,18,33,54.55,202,2,2,68.0,3,34,6.12,4.61,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
20,2003,2003-09-14,2,24.242,SDG,,DEN,L 13-37,*,20,41,48.78,182,1,1,59.2,0,0,4.44,3.83,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
21,2003,2003-09-21,3,24.249,SDG,,BAL,L 10-24,*,28,45,62.22,270,0,3,51.2,1,13,6.00,3.00,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
22,2003,2003-09-28,4,24.256,SDG,@,OAK,L 31-34,*,21,31,67.74,187,1,1,81.0,0,0,6.03,5.23,1,-1,-1.00,0,1,1,21,21.00,1,100.0%,21.00,1,6,0.0,,
23,2003,2003-10-05,5,24.263,SDG,@,JAX,L 21-27,*,24,41,58.54,296,3,0,105.3,4,19,7.22,8.68,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
24,2003,2003-10-19,6,24.277,SDG,@,CLE,W 26-20,*,9,18,50.00,74,0,1,37.7,1,13,4.11,1.61,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
25,2003,2003-10-27,7,24.285,SDG,,MIA,L 10-26,*,19,30,63.33,190,0,3,41.7,6,44,6.33,1.83,2,23,11.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
26,2003,2003-11-02,8,24.291,SDG,@,CHI,L 7-20,*,7,15,46.67,49,0,1,26.8,0,0,3.27,0.27,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
27,2003,2003-12-14,14,24.333,SDG,,GNB,L 21-38,*,28,48,58.33,363,2,1,87.4,2,27,7.56,7.46,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
28,2003,2003-12-21,15,24.340,SDG,@,PIT,L 24-40,*,16,26,61.54,198,1,2,65.9,1,5,7.62,4.92,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
29,2003,2003-12-28,16,24.347,SDG,,OAK,W 21-14,*,15,28,53.57,97,1,0,73.1,3,23,3.46,4.18,5,2,0.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
30,2004,2004-09-12,1,25.241,SDG,@,HOU,W 27-20,*,17,24,70.83,209,2,0,125.2,1,7,8.71,10.38,5,-2,-0.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
31,2004,2004-09-19,2,25.248,SDG,,NYJ,L 28-34,*,8,19,42.11,146,1,2,47.1,1,7,7.68,4.00,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
32,2004,2004-09-26,3,25.255,SDG,@,DEN,L 13-23,*,14,29,48.28,121,0,0,59.7,4,30,4.17,4.17,5,16,3.20,1,1,1,38,38.00,0,100.0%,38.00,1,6,0.0,,
33,2004,2004-10-03,4,25.262,SDG,,TEN,W 38-17,*,16,20,80.00,206,3,0,149.2,1,8,10.30,13.30,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
34,2004,2004-10-10,5,25.269,SDG,,JAX,W 34-21,*,17,26,65.38,211,2,0,116.0,0,0,8.12,9.65,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
35,2004,2004-10-17,6,25.276,SDG,@,ATL,L 20-21,*,23,31,74.19,227,1,1,91.7,1,4,7.32,6.52,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
36,2004,2004-10-24,7,25.283,SDG,@,CAR,W 17-6,*,21,32,65.63,196,0,0,82.3,1,8,6.13,6.13,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
37,2004,2004-10-31,8,25.290,SDG,,OAK,W 42-14,*,22,25,88.00,281,5,0,153.1,1,8,11.24,15.24,2,21,10.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
38,2004,2004-11-07,9,25.297,SDG,,NOR,W 43-17,*,22,36,61.11,257,4,0,119.8,1,7,7.14,9.36,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
39,2004,2004-11-21,10,25.311,SDG,@,OAK,W 23-17,*,18,34,52.94,226,1,0,83.7,0,0,6.65,7.24,5,5,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
40,2004,2004-11-28,11,25.318,SDG,@,KAN,W 34-31,*,28,37,75.68,378,2,0,125.7,1,7,10.22,11.30,8,23,2.88,0,0,0,0,,0,0.0%,,0,0,0.0,,
41,2004,2004-12-05,12,25.325,SDG,,DEN,W 20-17,*,14,27,51.85,106,0,1,46.2,2,20,3.93,2.26,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
42,2004,2004-12-12,13,25.332,SDG,,TAM,W 31-24,*,17,23,73.91,220,2,2,96.3,2,14,9.57,7.39,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
43,2004,2004-12-19,14,25.339,SDG,@,CLE,W 21-0,*,4,6,66.67,85,1,0,149.3,1,2,14.17,17.50,6,-1,-0.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
44,2004,2004-12-26,15,25.346,SDG,@,IND,L 31-34,*,21,31,67.74,290,3,1,116.3,1,9,9.35,9.84,6,12,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
45,2005,2005-09-11,1,26.239,SDG,,DAL,L 24-28,*,18,35,51.43,209,2,2,65.1,2,21,5.97,4.54,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
46,2005,2005-09-18,2,26.246,SDG,@,DEN,L 17-20,*,15,23,65.22,175,0,1,70.0,4,41,7.61,5.65,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
47,2005,2005-09-25,3,26.253,SDG,,NYG,W 45-23,*,19,22,86.36,191,2,0,133.1,0,0,8.68,10.50,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
48,2005,2005-10-02,4,26.260,SDG,@,NWE,W 41-17,*,19,24,79.17,248,2,0,137.5,0,0,10.33,12.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
49,2005,2005-10-10,5,26.268,SDG,,PIT,L 22-24,*,20,35,57.14,219,1,1,73.4,1,6,6.26,5.54,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
50,2005,2005-10-16,6,26.274,SDG,@,OAK,W 27-14,*,14,20,70.00,164,1,0,111.2,2,12,8.20,9.20,1,-5,-5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
51,2005,2005-10-23,7,26.281,SDG,@,PHI,L 17-20,*,23,40,57.50,299,2,2,77.0,3,29,7.48,6.23,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
52,2005,2005-10-30,8,26.288,SDG,,KAN,W 28-20,*,25,43,58.14,324,3,1,95.5,0,0,7.53,7.88,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
53,2005,2005-11-06,9,26.295,SDG,@,NYJ,W 31-26,*,20,27,74.07,270,1,1,102.4,1,8,10.00,9.07,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,2005,2005-11-20,10,26.309,SDG,,BUF,W 48-10,*,28,33,84.85,339,4,0,149.1,1,2,10.27,12.70,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
55,2005,2005-11-27,11,26.316,SDG,@,WAS,W 23-17,*,22,44,50.00,215,0,3,35.7,3,20,4.89,1.82,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
56,2005,2005-12-04,12,26.323,SDG,,OAK,W 34-10,*,17,22,77.27,160,2,0,127.1,2,12,7.27,9.09,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
57,2005,2005-12-11,13,26.330,SDG,,MIA,L 21-23,*,35,52,67.31,279,2,1,85.3,3,34,5.37,5.27,3,11,3.67,1,0,0,0,,0,0.0%,,1,6,0.0,,
58,2005,2005-12-18,14,26.337,SDG,@,IND,W 26-17,*,22,33,66.67,255,1,2,74.7,1,8,7.73,5.61,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
59,2005,2005-12-24,15,26.343,SDG,@,KAN,L 7-20,*,18,33,54.55,161,1,1,65.3,1,8,4.88,4.12,5,31,6.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,2005,2005-12-31,16,26.350,SDG,,DEN,L 7-23,*,8,14,57.14,68,0,0,69.9,3,22,4.86,4.86,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
61,2006,2006-09-10,1,27.238,NOR,@,CLE,W 19-14,*,16,30,53.33,170,1,1,67.4,0,0,5.67,4.83,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
62,2006,2006-09-17,2,27.245,NOR,@,GNB,W 34-27,*,26,41,63.41,353,2,1,96.9,4,21,8.61,8.49,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
63,2006,2006-09-25,3,27.253,NOR,,ATL,W 23-3,*,20,28,71.43,191,0,0,90.0,1,11,6.82,6.82,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
64,2006,2006-10-01,4,27.259,NOR,@,CAR,L 18-21,*,28,38,73.68,349,1,0,110.5,1,5,9.18,9.71,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
65,2006,2006-10-08,5,27.266,NOR,,TAM,W 24-21,*,21,33,63.64,171,1,0,86.8,0,0,5.18,5.79,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
66,2006,2006-10-15,6,27.273,NOR,,PHI,W 27-24,*,27,37,72.97,275,3,2,98.4,0,0,7.43,6.62,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,2006,2006-10-29,7,27.287,NOR,,BAL,L 22-35,*,24,45,53.33,383,3,3,76.4,2,15,8.51,6.84,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
68,2006,2006-11-05,8,27.294,NOR,@,TAM,W 31-14,*,24,32,75.00,314,3,0,136.7,0,0,9.81,11.69,6,9,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
69,2006,2006-11-12,9,27.301,NOR,@,PIT,L 31-38,*,31,47,65.96,398,1,0,99.4,1,5,8.47,8.89,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
70,2006,2006-11-19,10,27.308,NOR,,CIN,L 16-31,*,37,52,71.15,510,2,3,91.0,2,6,9.81,7.98,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
71,2006,2006-11-26,11,27.315,NOR,@,ATL,W 31-13,*,21,30,70.00,349,2,0,131.1,2,17,11.63,12.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
72,2006,2006-12-03,12,27.322,NOR,,SFO,W 34-10,*,17,28,60.71,186,1,0,92.3,1,1,6.64,7.36,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
73,2006,2006-12-10,13,27.329,NOR,@,DAL,W 42-17,*,26,38,68.42,384,5,0,140.8,1,7,10.11,12.74,5,-6,-1.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
74,2006,2006-12-17,14,27.336,NOR,,WAS,L 10-16,*,21,38,55.26,207,0,1,59.9,2,8,5.45,4.26,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,2006,2006-12-24,15,27.343,NOR,@,NYG,W 30-7,*,13,32,40.63,132,1,0,63.5,1,9,4.13,4.75,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,2006,2006-12-31,16,27.350,NOR,,CAR,L 21-31,*,4,5,80.00,46,0,0,105.0,0,0,9.20,9.20,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
77,2007,2007-09-06,1,28.234,NOR,@,IND,L 10-41,*,28,41,68.29,192,0,2,58.2,1,5,4.68,2.49,1,4,4.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,,
78,2007,2007-09-16,2,28.244,NOR,@,TAM,L 14-31,*,26,44,59.09,260,1,1,74.1,2,16,5.91,5.34,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
79,2007,2007-09-24,3,28.252,NOR,,TEN,L 14-31,*,29,45,64.44,225,0,4,39.6,1,7,5.00,1.00,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
80,2007,2007-10-07,4,28.265,NOR,,CAR,L 13-16,*,29,47,61.70,252,0,2,58.1,0,0,5.36,3.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
81,2007,2007-10-14,5,28.272,NOR,@,SEA,W 28-17,*,25,36,69.44,246,2,0,106.9,0,0,6.83,7.94,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
82,2007,2007-10-21,6,28.279,NOR,,ATL,W 22-16,*,22,34,64.71,219,2,1,90.2,0,0,6.44,6.29,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,2007,2007-10-28,7,28.286,NOR,@,SFO,W 31-10,*,31,39,79.49,336,4,0,136.8,0,0,8.62,10.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
84,2007,2007-11-04,8,28.293,NOR,,JAX,W 41-24,*,35,49,71.43,445,3,0,119.9,1,10,9.08,10.31,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
85,2007,2007-11-11,9,28.300,NOR,,STL,L 29-37,*,25,36,69.44,272,2,2,86.8,2,16,7.56,6.17,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
86,2007,2007-11-18,10,28.307,NOR,@,HOU,L 10-23,*,33,49,67.35,290,1,2,72.7,1,10,5.92,4.49,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
87,2007,2007-11-25,11,28.314,NOR,@,CAR,W 31-6,*,24,36,66.67,260,3,1,103.9,0,0,7.22,7.64,1,8,8.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
88,2007,2007-12-02,12,28.321,NOR,,TAM,L 23-27,*,17,23,73.91,179,2,0,125.1,3,17,7.78,9.52,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
89,2007,2007-12-10,13,28.329,NOR,@,ATL,W 34-14,*,28,41,68.29,328,3,0,116.7,0,0,8.00,9.46,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
90,2007,2007-12-16,14,28.335,NOR,,ARI,W 31-24,*,26,30,86.67,315,2,0,132.6,1,8,10.50,11.83,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
91,2007,2007-12-23,15,28.342,NOR,,PHI,L 23-38,*,27,42,64.29,284,0,1,73.9,1,8,6.76,5.69,1,-1,-1.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
92,2007,2007-12-30,16,28.349,NOR,@,CHI,L 25-33,*,35,60,58.33,320,3,2,75.7,3,12,5.33,4.83,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
93,2008,2008-09-07,1,29.236,NOR,,TAM,W 24-20,*,23,32,71.88,343,3,1,124.9,1,6,10.72,11.19,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
94,2008,2008-09-14,2,29.243,NOR,@,WAS,L 24-29,*,22,33,66.67,216,1,2,69.8,2,21,6.55,4.42,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
95,2008,2008-09-21,3,29.250,NOR,@,DEN,L 32-34,*,39,48,81.25,421,1,0,110.2,1,7,8.77,9.19,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
96,2008,2008-09-28,4,29.257,NOR,,SFO,W 31-17,*,23,35,65.71,363,3,1,116.7,0,0,10.37,10.80,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
97,2008,2008-10-06,5,29.265,NOR,,MIN,L 27-30,*,26,46,56.52,330,1,2,68.2,1,10,7.17,5.65,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2008,2008-10-12,6,29.271,NOR,,OAK,W 34-3,*,26,30,86.67,320,3,0,144.4,1,1,10.67,12.67,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
99,2008,2008-10-19,7,29.278,NOR,@,CAR,L 7-30,*,21,39,53.85,231,0,1,61.0,1,3,5.92,4.77,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
100,2008,2008-10-26,8,29.285,NOR,,SDG,W 37-32,*,30,41,73.17,339,3,0,121.9,0,0,8.27,9.73,1,-26,-26.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
101,2008,2008-11-09,9,29.299,NOR,@,ATL,L 20-34,*,31,58,53.45,422,2,3,66.9,1,6,7.28,5.64,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
102,2008,2008-11-16,10,29.306,NOR,@,KAN,W 30-20,*,25,36,69.44,266,1,1,88.4,0,0,7.39,6.69,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2008,2008-11-24,11,29.314,NOR,,GNB,W 51-29,*,20,26,76.92,323,4,0,157.5,1,5,12.42,15.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2008,2008-11-30,12,29.320,NOR,@,TAM,L 20-23,*,25,47,53.19,296,2,3,60.2,1,8,6.30,4.28,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
105,2008,2008-12-07,13,29.327,NOR,,ATL,W 29-25,*,18,32,56.25,230,2,0,99.7,0,0,7.19,8.44,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
106,2008,2008-12-11,14,29.331,NOR,@,CHI,L 24-27,*,24,43,55.81,232,2,2,67.2,1,6,5.40,4.23,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
107,2008,2008-12-21,15,29.341,NOR,@,DET,W 42-7,*,30,40,75.00,351,2,0,117.8,0,0,8.78,9.78,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
108,2008,2008-12-28,16,29.348,NOR,,CAR,L 31-33,*,30,49,61.22,386,4,1,104.6,2,19,7.88,8.59,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
109,2009,2009-09-13,1,30.241,NOR,,DET,W 45-27,*,26,34,76.47,358,6,1,137.0,0,0,10.53,12.74,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
110,2009,2009-09-20,2,30.248,NOR,@,PHI,W 48-22,*,25,34,73.53,311,3,1,118.6,2,23,9.15,9.59,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
111,2009,2009-09-27,3,30.255,NOR,@,BUF,W 27-7,*,16,29,55.17,172,0,0,72.8,2,16,5.93,5.93,6,8,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
112,2009,2009-10-04,4,30.262,NOR,,NYJ,W 24-10,*,20,32,62.50,190,0,0,78.9,0,0,5.94,5.94,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
113,2009,2009-10-18,5,30.276,NOR,,NYG,W 48-27,*,23,30,76.67,369,4,0,156.8,0,0,12.30,14.97,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
114,2009,2009-10-25,6,30.283,NOR,@,MIA,W 46-34,*,22,38,57.89,298,1,3,58.9,5,22,7.84,4.82,2,3,1.50,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
115,2009,2009-11-02,7,30.291,NOR,,ATL,W 35-27,*,25,33,75.76,308,2,1,111.7,2,17,9.33,9.18,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
116,2009,2009-11-08,8,30.297,NOR,,CAR,W 30-20,*,24,35,68.57,330,1,1,96.1,1,0,9.43,8.71,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
117,2009,2009-11-15,9,30.304,NOR,@,STL,W 28-23,*,18,26,69.23,223,2,2,89.1,1,6,8.58,6.65,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
118,2009,2009-11-22,10,30.311,NOR,@,TAM,W 38-7,*,19,29,65.52,187,3,0,118.0,0,0,6.45,8.52,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
119,2009,2009-11-30,11,30.319,NOR,,NWE,W 38-17,*,18,23,78.26,371,5,0,158.3,1,4,16.13,20.48,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
120,2009,2009-12-06,12,30.325,NOR,@,WAS,W 33-30,*,35,49,71.43,419,2,1,102.3,1,11,8.55,8.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
121,2009,2009-12-13,13,30.332,NOR,@,ATL,W 26-23,*,31,40,77.50,296,3,0,122.5,0,0,7.40,8.90,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
122,2009,2009-12-19,14,30.338,NOR,,DAL,L 17-24,*,29,45,64.44,298,1,1,81.5,4,27,6.62,6.07,2,8,4.00,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,0.0,0,0
123,2009,2009-12-27,15,30.346,NOR,,TAM,L 17-20,*,32,37,86.49,258,1,0,104.7,1,9,6.97,7.51,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
124,2010,2010-09-09,1,31.237,NOR,,MIN,W 14-9,*,27,36,75.00,237,1,0,101.3,1,8,6.58,7.14,4,-6,-1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
125,2010,2010-09-20,2,31.248,NOR,@,SFO,W 25-22,*,28,38,73.68,254,2,0,108.9,2,17,6.68,7.74,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
126,2010,2010-09-26,3,31.254,NOR,,ATL,L 24-27,*,30,38,78.95,365,3,2,111.1,2,10,9.61,8.82,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
127,2010,2010-10-03,4,31.261,NOR,,CAR,W 16-14,*,33,48,68.75,275,1,0,90.2,2,13,5.73,6.15,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
128,2010,2010-10-10,5,31.268,NOR,@,ARI,L 20-30,*,24,39,61.54,279,2,3,68.2,1,6,7.15,4.72,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
129,2010,2010-10-17,6,31.275,NOR,@,TAM,W 31-6,*,21,32,65.63,263,3,1,109.2,0,0,8.22,8.69,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
130,2010,2010-10-24,7,31.282,NOR,,CLE,L 17-30,*,37,56,66.07,356,2,4,65.8,3,20,6.36,3.86,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
131,2010,2010-10-31,8,31.289,NOR,,PIT,W 20-10,*,34,44,77.27,305,2,1,101.0,2,17,6.93,6.82,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
132,2010,2010-11-07,9,31.296,NOR,@,CAR,W 34-3,*,27,43,62.79,253,2,1,84.7,0,0,5.88,5.77,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
133,2010,2010-11-21,10,31.310,NOR,,SEA,W 34-19,*,29,43,67.44,382,4,2,106.9,0,0,8.88,8.65,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
134,2010,2010-11-25,11,31.314,NOR,@,DAL,W 30-27,*,23,39,58.97,352,1,1,86.7,2,19,9.03,8.38,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
