ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
38,1992,1992-11-29,12,24.305,CIN,,PIT,L 9-21,16,116,7.25,0,,0,0,,0,0.0%,,0,0,,0,0,0
39,1992,1992-12-06,13,24.312,CIN,@,CLE,L 21-37,14,38,2.71,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0
40,1992,1992-12-13,14,24.319,CIN,@,SDG,L 10-27,16,73,4.56,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
41,1992,1992-12-20,15,24.326,CIN,,NWE,W 20-10,31,190,6.13,1,,0,0,,0,0.0%,,0,0,,0,1,6
42,1992,1992-12-27,16,24.333,CIN,,IND,L 17-21,9,39,4.33,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
43,1993,1993-09-12,2,25.226,CIN,,IND,L 6-9,12,25,2.08,0,4,2,5,2.50,0,50.0%,1.25,0,0,,0,0,0
44,1993,1993-09-19,3,25.233,CIN,@,PIT,L 7-34,12,16,1.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
45,1993,1993-09-26,4,25.240,CIN,,SEA,L 10-19,13,16,1.23,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
46,1993,1993-10-10,5,25.254,CIN,@,KAN,L 15-17,22,68,3.09,0,,0,0,,0,0.0%,,0,0,,0,0,0
47,1993,1993-10-17,6,25.261,CIN,,CLE,L 17-28,8,12,1.50,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0
48,1993,1993-10-24,7,25.268,CIN,@,HOU,L 12-28,13,47,3.62,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
49,1993,1993-11-07,8,25.282,CIN,,PIT,L 16-24,22,59,2.68,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
50,1993,1993-11-14,9,25.289,CIN,,HOU,L 3-38,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
51,1993,1993-11-21,10,25.296,CIN,@,NYJ,L 12-17,9,32,3.56,0,7,7,40,5.71,0,100.0%,5.71,0,0,,0,0,0
52,1993,1993-11-28,11,25.303,CIN,,RAI,W 16-10,14,53,3.79,0,,0,0,,0,0.0%,,0,0,,0,0,0
53,1993,1993-12-05,12,25.310,CIN,@,SFO,L 8-21,19,60,3.16,0,7,7,32,4.57,0,100.0%,4.57,0,0,,0,0,0
54,1993,1993-12-12,13,25.317,CIN,@,NWE,L 2-7,21,45,2.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
55,1993,1993-12-19,14,25.324,CIN,,RAM,W 15-3,18,76,4.22,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
56,1993,1993-12-26,15,25.331,CIN,,ATL,W 21-17,15,56,3.73,0,,0,0,,0,0.0%,,0,0,,0,0,0
57,1993,1994-01-02,16,25.338,CIN,@,NOR,L 13-20,16,24,1.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
58,1994,1994-09-04,1,26.218,CIN,,CLE,L 20-28,7,4,0.57,0,5,5,35,7.00,0,100.0%,7.00,0,0,,0,0,0
59,1994,1994-09-11,2,26.225,CIN,@,SDG,L 10-27,5,34,6.80,0,7,5,18,3.60,1,71.4%,2.57,0,0,,0,1,6
60,1994,1994-09-18,3,26.232,CIN,,NWE,L 28-31,6,15,2.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
61,1994,1994-09-25,4,26.239,CIN,@,HOU,L 13-20,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
62,1994,1994-10-02,5,26.246,CIN,,MIA,L 7-23,3,-3,-1.00,0,0,0,0,,0,0.0%,,2,52,26.00,0,0,0
63,1994,1994-10-16,6,26.260,CIN,@,PIT,L 10-14,4,6,1.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
64,1994,1994-10-23,7,26.267,CIN,@,CLE,L 13-37,6,15,2.50,0,3,2,37,18.50,0,66.7%,12.33,2,38,19.00,0,0,0
65,1994,1994-10-30,8,26.274,CIN,,DAL,L 20-23,1,0,0.00,0,2,2,26,13.00,0,100.0%,13.00,1,23,23.00,0,0,0
66,1994,1994-11-06,9,26.281,CIN,@,SEA,W 20-17,3,9,3.00,0,5,4,22,5.50,0,80.0%,4.40,0,0,,0,0,0
67,1994,1994-11-13,10,26.288,CIN,,HOU,W 34-31,5,17,3.40,0,2,1,34,34.00,0,50.0%,17.00,0,0,,0,0,0
68,1994,1994-11-20,11,26.295,CIN,,IND,L 13-17,6,21,3.50,0,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0
69,1994,1994-11-27,12,26.302,CIN,@,DEN,L 13-15,6,7,1.17,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
70,1994,1994-12-18,15,26.323,CIN,@,ARI,L 7-28,7,24,3.43,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
71,1994,1994-12-24,16,26.329,CIN,,PHI,W 33-30,16,70,4.38,1,5,3,57,19.00,0,60.0%,11.40,0,0,,0,1,6
72,1995,1995-09-03,1,27.217,CIN,@,IND,W 24-21,17,65,3.82,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
73,1995,1995-09-10,2,27.224,CIN,,JAX,W 24-17,12,36,3.00,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,1,6
74,1995,1995-09-17,3,27.231,CIN,@,SEA,L 21-24,10,36,3.60,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
75,1995,1995-09-24,4,27.238,CIN,,HOU,L 28-38,10,39,3.90,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,1,6
76,1995,1995-10-01,5,27.245,CIN,,MIA,L 23-26,15,71,4.73,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0
77,1995,1995-10-08,6,27.252,CIN,@,TAM,L 16-19,12,63,5.25,0,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0
78,1995,1995-10-19,7,27.263,CIN,@,PIT,W 27-9,11,34,3.09,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
79,1995,1995-10-29,8,27.273,CIN,,CLE,L 26-29,14,66,4.71,0,6,4,23,5.75,1,66.7%,3.83,0,0,,0,1,6
80,1995,1995-11-05,9,27.280,CIN,,OAK,L 17-20,11,45,4.09,0,0,0,0,,0,0.0%,,0,0,,0,0,0
81,1995,1995-11-19,11,27.294,CIN,,PIT,L 31-49,12,45,3.75,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
82,1995,1995-11-26,12,27.301,CIN,@,JAX,W 17-13,17,55,3.24,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
83,1995,1995-12-03,13,27.308,CIN,@,GNB,L 10-24,7,20,2.86,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
84,1995,1995-12-10,14,27.315,CIN,,CHI,W 16-10,9,42,4.67,0,7,6,13,2.17,0,85.7%,1.86,0,0,,0,0,0
85,1995,1995-12-17,15,27.322,CIN,@,CLE,L 10-26,7,33,4.71,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
86,1995,1995-12-24,16,27.329,CIN,,MIN,W 27-24,7,11,1.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
87,1996,1996-09-01,1,28.216,STL,,CIN,W 26-16,5,15,3.00,0,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0
88,1996,1996-09-08,2,28.223,STL,@,SFO,L 0-34,3,10,3.33,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
89,1996,1996-09-22,3,28.237,STL,,WAS,L 10-17,6,38,6.33,0,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0
90,1996,1996-09-29,4,28.244,STL,@,ARI,L 28-31,10,39,3.90,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
91,1996,1996-10-06,5,28.251,STL,,SFO,L 11-28,5,28,5.60,0,8,5,10,2.00,1,62.5%,1.25,0,0,,0,1,6
92,1996,1996-10-13,6,28.258,STL,@,CAR,L 13-45,2,2,1.00,0,7,4,6,1.50,0,57.1%,0.86,0,0,,0,0,0
93,1996,1996-10-20,7,28.265,STL,,JAX,W 17-14,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
94,1996,1996-10-27,8,28.272,STL,@,BAL,L 31-37,6,32,5.33,1,5,4,31,7.75,0,80.0%,6.20,0,0,,0,1,6
95,1996,1996-11-03,9,28.279,STL,@,PIT,L 6-42,11,26,2.36,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
96,1996,1996-11-10,10,28.286,STL,,ATL,W 59-16,13,106,8.15,2,2,2,18,9.00,0,100.0%,9.00,0,0,,0,2,12
97,1996,1996-11-17,11,28.293,STL,,CAR,L 10-20,9,32,3.56,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
98,1996,1996-11-24,12,28.300,STL,,GNB,L 9-24,12,43,3.58,0,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0
99,1996,1996-12-01,13,28.307,STL,@,NOR,W 26-10,20,65,3.25,1,3,2,31,15.50,0,66.7%,10.33,0,0,,0,1,6
100,1996,1996-12-08,14,28.314,STL,@,CHI,L 9-35,11,65,5.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
101,1996,1996-12-15,15,28.321,STL,@,ATL,W 34-27,8,13,1.63,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
102,1996,1996-12-21,16,28.327,STL,,NOR,W 14-13,6,9,1.50,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0
103,1997,1997-08-31,1,29.214,ATL,@,DET,L 17-28,2,1,0.50,0,5,5,55,11.00,0,100.0%,11.00,0,0,,0,0,0
104,1997,1997-09-07,2,29.221,ATL,,CAR,L 6-9,6,5,0.83,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0
105,1997,1997-09-14,3,29.228,ATL,,OAK,L 31-36,11,2,0.18,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6
106,1997,1997-09-21,4,29.235,ATL,@,SFO,L 7-34,5,3,0.60,0,4,4,13,3.25,0,100.0%,3.25,0,0,,0,0,0
107,1997,1997-09-28,5,29.242,ATL,,DEN,L 21-29,0,0,,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
108,1997,1997-10-12,6,29.256,ATL,@,NOR,W 23-17,0,0,,0,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0
109,1997,1997-10-19,7,29.263,ATL,,SFO,L 28-35,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
110,1997,1997-10-26,8,29.270,ATL,@,CAR,L 12-21,0,0,,0,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0
111,1997,1997-11-02,9,29.277,ATL,,STL,W 34-31,3,24,8.00,0,1,1,19,19.00,0,100.0%,19.00,1,23,23.00,0,0,0
112,1997,1997-11-09,10,29.284,ATL,,TAM,L 10-31,2,5,2.50,0,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,0
113,1997,1997-11-16,11,29.291,ATL,@,STL,W 27-21,3,19,6.33,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
114,1997,1997-11-23,12,29.298,ATL,,NOR,W 20-3,0,0,,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0
115,1997,1997-11-30,13,29.305,ATL,@,SEA,W 24-17,0,0,,0,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0
116,1997,1997-12-07,14,29.312,ATL,@,SDG,W 14-3,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
117,1997,1997-12-14,15,29.319,ATL,,PHI,W 20-17,3,19,6.33,0,1,1,47,47.00,0,100.0%,47.00,0,0,,0,0,0
118,1997,1997-12-21,16,29.326,ATL,@,ARI,L 26-29,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
119,1998,1998-09-06,1,30.220,ATL,@,CAR,W 19-14,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
120,1998,1998-09-13,2,30.227,ATL,,PHI,W 17-12,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
121,1998,1998-11-01,8,30.276,ATL,,STL,W 37-15,11,26,2.36,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
122,1998,1998-11-08,9,30.283,ATL,@,NWE,W 41-10,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
123,1998,1998-12-20,15,30.325,ATL,@,DET,W 24-17,0,0,,0,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0
124,1998,1998-12-27,16,30.332,ATL,,MIA,W 38-16,6,6,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
