ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1975,1975-09-21,1,23.239,ATL,@,STL,L 20-23,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1975,1975-09-28,2,23.246,ATL,,DET,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1975,1975-10-05,3,23.253,ATL,,NOR,W 14-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1975,1975-10-12,4,23.260,ATL,@,SFO,W 17-3,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
5,1975,1975-10-19,5,23.267,ATL,@,RAM,L 7-22,4,37,9.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
6,1975,1975-10-26,6,23.274,ATL,,CIN,L 14-21,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,0,0
7,1975,1975-11-02,7,23.281,ATL,@,NOR,L 7-23,4,102,25.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,0,0
8,1975,1975-11-09,8,23.288,ATL,@,MIN,L 0-38,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
9,1975,1975-11-16,9,23.295,ATL,,RAM,L 7-16,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1975,1975-11-23,10,23.302,ATL,,DEN,W 35-21,6,106,17.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,2,12
11,1975,1975-11-30,11,23.309,ATL,@,OAK,L 34-37,4,106,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1975,1975-12-07,12,23.316,ATL,,WAS,L 27-30,3,99,33.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1975,1975-12-14,13,23.323,ATL,,SFO,W 31-9,7,147,21.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
14,1975,1975-12-21,14,23.330,ATL,@,GNB,L 13-22,2,81,40.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
15,1976,1976-09-12,1,24.231,ATL,,RAM,L 14-30,2,55,27.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1976,1976-09-19,2,24.238,ATL,@,DET,L 10-24,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1976,1976-09-26,3,24.245,ATL,@,CHI,W 10-0,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
18,1976,1976-10-03,4,24.252,ATL,,PHI,L 13-14,4,76,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
19,1976,1976-10-10,5,24.259,ATL,@,NOR,L 0-30,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1976,1976-10-17,6,24.266,ATL,,CLE,L 17-20,6,74,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
21,1976,1976-10-23,7,24.272,ATL,@,SFO,L 0-15,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1976,1976-10-31,8,24.280,ATL,,NOR,W 23-20,2,28,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
23,1976,1976-11-07,9,24.287,ATL,@,SEA,L 13-30,2,34,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
24,1976,1976-11-14,10,24.294,ATL,,SFO,W 21-16,2,55,27.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
25,1976,1976-11-21,11,24.301,ATL,,DAL,W 17-10,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1976,1976-11-28,12,24.308,ATL,@,HOU,L 14-20,5,102,20.40,1,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,1,6
27,1976,1976-12-04,13,24.314,ATL,@,RAM,L 0-59,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1976,1976-12-12,14,24.322,ATL,,GNB,L 20-24,6,101,16.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1977,1977-09-18,1,25.236,ATL,,RAM,W 17-6,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1977,1977-09-25,2,25.243,ATL,@,WAS,L 6-10,7,152,21.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1977,1977-10-02,3,25.250,ATL,,NYG,W 17-3,3,35,11.67,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
32,1977,1977-10-09,4,25.257,ATL,@,SFO,W 7-0,2,59,29.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
33,1977,1977-10-16,5,25.264,ATL,@,BUF,L 0-3,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
