ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1996,1996-09-01,1,24.147,NWE,@,MIA,L 10-24,,,,,,,0.0%,,,
2,1996,1996-12-21,16,24.258,NWE,@,NYG,W 23-22,,,,,,,0.0%,,,
3,1997,1997-08-31,1,25.146,NWE,,SDG,W 41-7,,,0,0,,0,0.0%,,,
4,1997,1997-09-07,2,25.153,NWE,@,IND,W 31-6,,1,0,0,,0,0.0%,0.00,,
5,1997,1997-09-14,3,25.160,NWE,,NYJ,W 27-24,,2,2,25,12.50,1,100.0%,12.50,1,6
6,1997,1997-09-21,4,25.167,NWE,,CHI,W 31-3,,1,1,20,20.00,1,100.0%,20.00,1,6
7,1997,1997-10-06,5,25.182,NWE,@,DEN,L 13-34,,1,1,6,6.00,0,100.0%,6.00,0,0
8,1997,1997-10-12,6,25.188,NWE,,BUF,W 33-6,,,0,0,,0,0.0%,,,
9,1997,1997-10-19,7,25.195,NWE,@,NYJ,L 19-24,,,0,0,,0,0.0%,,,
10,1997,1997-10-27,8,25.203,NWE,,GNB,L 10-28,,,0,0,,0,0.0%,,,
11,1997,1997-11-02,9,25.209,NWE,@,MIN,L 18-23,,,0,0,,0,0.0%,,,
12,1997,1997-11-09,10,25.216,NWE,@,BUF,W 31-10,,1,0,0,,0,0.0%,0.00,,
13,1997,1997-11-16,11,25.223,NWE,@,TAM,L 7-27,,1,1,6,6.00,1,100.0%,6.00,1,6
14,1997,1997-11-23,12,25.230,NWE,,MIA,W 27-24,,,0,0,,0,0.0%,,,
15,1997,1997-11-30,13,25.237,NWE,,IND,W 20-17,,,0,0,,0,0.0%,,,
16,1997,1997-12-07,14,25.244,NWE,@,JAX,W 26-20,,0,0,0,,0,0.0%,,,
17,1997,1997-12-13,15,25.250,NWE,,PIT,L 21-24,,0,0,0,,0,0.0%,,,
18,1997,1997-12-22,16,25.259,NWE,@,MIA,W 14-12,,,0,0,,0,0.0%,,,
19,1998,1998-09-07,1,26.153,NWE,@,DEN,L 21-27,,2,1,4,4.00,0,50.0%,2.00,0,0
20,1998,1998-09-13,2,26.159,NWE,,IND,W 29-6,,2,1,22,22.00,0,50.0%,11.00,0,0
21,1998,1998-09-20,3,26.166,NWE,,TEN,W 27-16,,,,,,,0.0%,,,
22,1998,1998-10-04,4,26.180,NWE,@,NOR,W 30-27,,,,,,,0.0%,,,
23,1998,1998-10-11,5,26.187,NWE,,KAN,W 40-10,,1,,,,,0.0%,,,
24,1998,1998-10-19,6,26.195,NWE,,NYJ,L 14-24,,3,2,10,5.00,1,66.7%,3.33,1,6
25,1998,1998-10-25,7,26.201,NWE,@,MIA,L 9-12,,4,1,2,2.00,0,25.0%,0.50,0,0
26,1998,1998-11-01,8,26.208,NWE,@,IND,W 21-16,,1,,,,,0.0%,,,
27,1998,1998-11-08,9,26.215,NWE,,ATL,L 10-41,,1,,,,,0.0%,,,
28,1998,1998-11-15,10,26.222,NWE,@,BUF,L 10-13,,1,1,9,9.00,0,100.0%,9.00,0,0
29,1998,1998-11-23,11,26.230,NWE,,MIA,W 26-23,,1,,,,,0.0%,,,
30,1998,1998-11-29,12,26.236,NWE,,BUF,W 25-21,,,,,,,0.0%,,,
31,1998,1998-12-06,13,26.243,NWE,@,PIT,W 23-9,,1,,,,,0.0%,,,
32,1998,1998-12-13,14,26.250,NWE,@,STL,L 18-32,,7,4,37,9.25,1,57.1%,5.29,1,6
33,1998,1998-12-20,15,26.257,NWE,,SFO,W 24-21,,,,,,,0.0%,,,
34,1998,1998-12-27,16,26.264,NWE,@,NYJ,L 10-31,,2,2,8,4.00,0,100.0%,4.00,0,0
35,1999,1999-09-12,1,27.158,BAL,@,STL,L 10-27,,1,,,,,0.0%,,,
36,1999,1999-09-19,2,27.165,BAL,,PIT,L 20-23,,3,2,10,5.00,0,66.7%,3.33,0,0
