ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1965,1965-10-16,5,22.080,NYJ,,OAK,T 24-24,1,2,0
2,1966,1966-09-18,2,23.052,NYJ,,HOU,W 52-13,1,8,0
3,1966,1966-10-08,5,23.072,NYJ,,SDG,W 17-16,1,10,0
4,1966,1966-10-23,7,23.087,NYJ,,OAK,L 21-24,1,4,0
5,1966,1966-12-11,13,23.136,NYJ,@,SDG,L 27-42,1,26,0
6,1967,1967-09-24,2,24.058,NYJ,@,DEN,W 38-24,1,8,0
7,1967,1967-10-15,5,24.079,NYJ,,HOU,T 28-28,1,12,0
8,1967,1967-10-22,6,24.086,NYJ,@,MIA,W 33-14,1,36,0
9,1967,1967-12-10,12,24.135,NYJ,,KAN,L 7-21,2,3,0
10,1968,1968-10-27,7,25.091,NYJ,,BOS,W 48-14,1,22,0
11,1968,1968-11-03,8,25.098,NYJ,,BUF,W 25-21,1,2,0
12,1969,1969-10-20,6,26.084,NYJ,,HOU,W 26-17,1,0,0
13,1969,1969-11-30,12,26.125,NYJ,,OAK,L 14-27,1,4,0
14,1970,1970-09-21,1,27.055,NYJ,@,CLE,L 21-31,,,
15,1970,1970-09-27,2,27.061,NYJ,@,BOS,W 31-21,,,
16,1970,1970-10-04,3,27.068,NYJ,@,BUF,L 31-34,,,
17,1970,1970-10-10,4,27.074,NYJ,,MIA,L 6-20,,,
18,1970,1970-10-18,5,27.082,NYJ,,BAL,L 22-29,,,
19,1970,1970-10-25,6,27.089,NYJ,,BUF,L 6-10,,,
20,1970,1970-11-01,7,27.096,NYJ,,NYG,L 10-22,,,
21,1970,1970-11-08,8,27.103,NYJ,@,PIT,L 17-21,,,
22,1970,1970-11-15,9,27.110,NYJ,@,RAM,W 31-20,2,18,0
23,1970,1970-11-22,10,27.117,NYJ,,BOS,W 17-3,,,
24,1970,1970-11-29,11,27.124,NYJ,,MIN,W 20-10,,,
25,1970,1970-12-06,12,27.131,NYJ,,OAK,L 13-14,1,32,0
26,1970,1970-12-13,13,27.138,NYJ,@,MIA,L 10-16,,,
27,1970,1970-12-19,14,27.144,NYJ,@,BAL,L 20-35,,,
28,1971,1971-09-19,1,28.053,NYJ,@,BAL,L 0-22,,,
29,1971,1971-09-27,2,28.061,NYJ,@,STL,L 10-17,1,17,0
30,1971,1971-10-03,3,28.067,NYJ,@,MIA,W 14-10,,,
31,1971,1971-10-10,4,28.074,NYJ,@,NWE,L 0-20,,,
32,1971,1971-10-17,5,28.081,NYJ,,BUF,W 28-17,,,
33,1971,1971-11-14,9,28.109,NYJ,,BAL,L 13-14,,,
34,1971,1971-11-21,10,28.116,NYJ,@,BUF,W 20-7,1,2,0
35,1971,1971-11-28,11,28.123,NYJ,,SFO,L 21-24,,,
36,1971,1971-12-12,13,28.137,NYJ,,NWE,W 13-6,,,
37,1971,1971-12-19,14,28.144,NYJ,,CIN,W 35-21,,,
38,1972,1972-09-17,1,29.051,NYJ,@,BUF,W 41-24,1,7,0
39,1972,1972-09-24,2,29.058,NYJ,@,BAL,W 44-34,,,
40,1972,1972-10-01,3,29.065,NYJ,@,HOU,L 20-26,,,
41,1972,1972-10-08,4,29.072,NYJ,,MIA,L 17-27,,,
42,1972,1972-10-15,5,29.079,NYJ,@,NWE,W 41-13,,,
43,1972,1972-10-22,6,29.086,NYJ,,BAL,W 24-20,,,
44,1972,1972-10-29,7,29.093,NYJ,,NWE,W 34-10,,,
45,1972,1972-11-05,8,29.100,NYJ,,WAS,L 17-35,,,
46,1972,1972-11-12,9,29.107,NYJ,,BUF,W 41-3,,,
47,1972,1972-11-23,11,29.118,NYJ,@,DET,L 20-37,,,
48,1972,1972-12-03,12,29.128,NYJ,,NOR,W 18-17,,,
49,1972,1972-12-11,13,29.136,NYJ,@,OAK,L 16-24,,,
50,1972,1972-12-17,14,29.142,NYJ,,CLE,L 10-26,,,
51,1973,1973-09-17,1,30.051,NYJ,@,GNB,L 7-23,,,
52,1973,1973-09-23,2,30.057,NYJ,@,BAL,W 34-10,1,11,0
53,1973,1973-09-30,3,30.064,NYJ,@,BUF,L 7-9,,,
54,1973,1973-11-25,11,30.120,NYJ,,ATL,L 20-28,,,
55,1973,1973-12-02,12,30.127,NYJ,,BAL,W 20-17,,,
56,1974,1974-09-15,1,31.049,NYJ,@,KAN,L 16-24,,,
57,1974,1974-09-22,2,31.056,NYJ,@,CHI,W 23-21,,,
58,1974,1974-09-29,3,31.063,NYJ,@,BUF,L 12-16,,,
59,1974,1974-10-07,4,31.071,NYJ,@,MIA,L 17-21,,,
60,1974,1974-10-13,5,31.077,NYJ,,NWE,L 0-24,,,
61,1974,1974-10-20,6,31.084,NYJ,,BAL,L 20-35,,,
62,1974,1974-10-27,7,31.091,NYJ,,RAM,L 13-20,,,
63,1974,1974-11-03,8,31.098,NYJ,,HOU,L 22-27,,,
64,1974,1974-11-10,9,31.105,NYJ,@,NYG,W 26-20,,,
65,1974,1974-11-17,10,31.112,NYJ,@,NWE,W 21-16,,,
66,1974,1974-11-24,11,31.119,NYJ,,MIA,W 17-14,,,
67,1974,1974-12-01,12,31.126,NYJ,,SDG,W 27-14,,,
68,1974,1974-12-08,13,31.133,NYJ,,BUF,W 20-10,,,
69,1974,1974-12-15,14,31.140,NYJ,@,BAL,W 45-38,,,
