ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
24,2011,2011-11-27,11,23.341,WAS,@,SEA,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,3,7,2.33,0,0,0
25,2011,2011-12-04,12,23.348,WAS,,NYJ,L 19-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,6,136,22.67,0,2,14,7.00,0,0,0
26,2011,2011-12-11,13,23.355,WAS,,NWE,L 27-34,,0,0,0,,0,0.0%,,0,0,,0,1,1,100.00,49,1,0,158.3,0,0,49.00,69.00,6,117,19.50,0,0,0,,0,0,0
27,2011,2011-12-18,14,23.362,WAS,@,NYG,W 23-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,-2,-2.00,0,0,0
28,2011,2011-12-24,15,24.003,WAS,,MIN,L 26-33,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,,0,0,,,3,80,26.67,0,3,14,4.67,0,0,0
29,2011,2012-01-01,16,24.011,WAS,@,PHI,L 10-34,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,2,-1,-0.50,0,0,0
30,2012,2012-09-09,1,24.263,WAS,@,NOR,W 40-32,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,4,34,8.50,0,0,0
31,2012,2012-09-16,2,24.270,WAS,@,STL,L 28-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,3,53,17.67,0,1,-3,-3.00,0,0,0
32,2012,2012-09-23,3,24.277,WAS,,CIN,L 31-38,,1,1,5,5.00,0,100.0%,5.00,3,29,9.67,0,0,0,,0,0,0,,0,0,,,3,100,33.33,0,1,-1,-1.00,0,0,0
33,2012,2012-09-30,4,24.284,WAS,@,TAM,W 24-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,0,0
34,2012,2012-10-07,5,24.291,WAS,,ATL,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,4,113,28.25,0,3,22,7.33,0,0,0
35,2012,2012-10-14,6,24.298,WAS,,MIN,W 38-26,,2,2,3,1.50,0,100.0%,1.50,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0
36,2012,2012-10-21,7,24.305,WAS,@,NYG,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,12,12.00,0,0,0
37,2012,2012-10-28,8,24.312,WAS,@,PIT,L 12-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,4,97,24.25,0,2,34,17.00,0,0,0
38,2012,2012-11-04,9,24.319,WAS,,CAR,L 13-21,,2,2,-7,-3.50,0,100.0%,-3.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,3,55,18.33,0,2,-4,-2.00,0,0,0
39,2012,2012-11-18,10,24.333,WAS,,PHI,W 31-6,,1,1,0,0.00,0,100.0%,0.00,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,32,10.67,0,0,0
40,2012,2012-11-22,11,24.337,WAS,@,DAL,W 38-31,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,2,13,6.50,0,0,0
41,2012,2012-12-03,12,24.348,WAS,,NYG,W 17-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,3,21,7.00,0,0,0
