ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1976,1976-09-12,1,23.279,CIN,,DEN,W 17-7,
2,1976,1976-09-19,2,23.286,CIN,@,BAL,L 27-28,
3,1976,1976-09-26,3,23.293,CIN,,GNB,W 28-7,
4,1976,1976-10-03,4,23.300,CIN,@,CLE,W 45-24,
5,1976,1976-10-10,5,23.307,CIN,,TAM,W 21-0,
6,1976,1976-10-17,6,23.314,CIN,@,PIT,L 6-23,
7,1976,1976-10-24,7,23.321,CIN,@,HOU,W 27-7,
8,1976,1976-10-31,8,23.328,CIN,,CLE,W 21-6,
9,1976,1976-11-08,9,23.336,CIN,,RAM,W 20-12,
10,1976,1976-11-14,10,23.342,CIN,,HOU,W 31-27,
11,1976,1976-11-21,11,23.349,CIN,@,KAN,W 27-24,
12,1976,1976-11-28,12,23.356,CIN,,PIT,L 3-7,
13,1976,1976-12-06,13,23.364,CIN,@,OAK,L 20-35,
14,1976,1976-12-12,14,24.004,CIN,@,NYJ,W 42-3,
15,1977,1977-09-18,1,24.284,CIN,,CLE,L 3-13,
16,1977,1977-09-25,2,24.291,CIN,,SEA,W 42-20,
17,1977,1977-10-02,3,24.298,CIN,@,SDG,L 3-24,
18,1977,1977-10-09,4,24.305,CIN,@,GNB,W 17-7,
19,1977,1977-10-17,5,24.313,CIN,@,PIT,L 14-20,
20,1977,1977-10-23,6,24.319,CIN,,DEN,L 13-24,
21,1977,1977-10-30,7,24.326,CIN,,HOU,W 13-10,
22,1977,1977-11-06,8,24.333,CIN,@,CLE,W 10-7,
23,1977,1977-11-13,9,24.340,CIN,@,MIN,L 10-42,
24,1977,1977-11-20,10,24.347,CIN,,MIA,W 23-17,
25,1977,1977-11-27,11,24.354,CIN,,NYG,W 30-13,
26,1977,1977-12-04,12,24.361,CIN,@,KAN,W 27-7,
27,1977,1977-12-10,13,25.002,CIN,,PIT,W 17-10,
28,1977,1977-12-18,14,25.010,CIN,@,HOU,L 16-21,
29,1978,1978-09-03,1,25.269,CIN,,KAN,L 23-24,
30,1978,1978-09-10,2,25.276,CIN,@,CLE,L 10-13,
31,1978,1978-09-17,3,25.283,CIN,,PIT,L 3-28,
32,1978,1978-09-24,4,25.290,CIN,,NOR,L 18-20,
33,1978,1978-10-01,5,25.297,CIN,@,SFO,L 12-28,
34,1978,1978-10-09,6,25.305,CIN,@,MIA,L 0-21,
35,1978,1978-10-15,7,25.311,CIN,,NWE,L 3-10,
36,1978,1978-10-22,8,25.318,CIN,@,BUF,L 0-5,
37,1978,1978-10-29,9,25.325,CIN,,HOU,W 28-13,
38,1978,1978-11-05,10,25.332,CIN,@,SDG,L 13-22,
39,1978,1978-11-13,11,25.340,CIN,,OAK,L 21-34,
40,1978,1978-11-19,12,25.346,CIN,@,PIT,L 6-7,
41,1978,1978-11-26,13,25.353,CIN,@,HOU,L 10-17,
42,1978,1978-12-03,14,25.360,CIN,,ATL,W 37-7,
43,1978,1978-12-11,15,26.003,CIN,@,RAM,W 20-19,
44,1978,1978-12-17,16,26.009,CIN,,CLE,W 48-16,
45,1979,1979-09-02,1,26.268,CIN,@,DEN,L 0-10,
46,1979,1979-09-09,2,26.275,CIN,@,BUF,L 24-51,
47,1979,1979-09-16,3,26.282,CIN,,NWE,L 14-20,
48,1979,1979-09-23,4,26.289,CIN,,HOU,L 27-30,
49,1979,1979-09-30,5,26.296,CIN,@,DAL,L 13-38,
50,1979,1979-10-07,6,26.303,CIN,,KAN,L 7-10,
51,1979,1979-10-14,7,26.310,CIN,,PIT,W 34-10,
52,1979,1979-10-21,8,26.317,CIN,@,CLE,L 27-28,
53,1979,1979-10-28,9,26.324,CIN,,PHI,W 37-13,
54,1979,1979-11-04,10,26.331,CIN,@,BAL,L 28-38,
55,1979,1979-11-11,11,26.338,CIN,,SDG,L 24-26,
56,1979,1979-11-18,12,26.345,CIN,@,HOU,L 21-42,
57,1979,1979-11-25,13,26.352,CIN,,STL,W 34-28,
58,1979,1979-12-02,14,26.359,CIN,@,PIT,L 17-37,
59,1979,1979-12-09,15,27.001,CIN,@,WAS,L 14-28,
60,1979,1979-12-16,16,27.008,CIN,,CLE,W 16-12,
61,1980,1980-09-14,2,27.281,CIN,@,MIA,L 16-17,
62,1980,1980-09-21,3,27.288,CIN,,PIT,W 30-28,
63,1980,1980-09-28,4,27.295,CIN,,HOU,L 10-13,
64,1980,1980-10-05,5,27.302,CIN,@,GNB,L 9-14,
65,1980,1980-10-12,6,27.309,CIN,@,PIT,W 17-16,
66,1980,1980-10-19,7,27.316,CIN,,MIN,W 14-0,
67,1980,1980-10-26,8,27.323,CIN,@,HOU,L 3-23,
68,1980,1980-11-02,9,27.330,CIN,,SDG,L 14-31,
69,1980,1980-11-09,10,27.337,CIN,@,OAK,L 17-28,
70,1980,1980-11-16,11,27.344,CIN,,BUF,L 0-14,
71,1980,1980-11-23,12,27.351,CIN,@,CLE,L 7-31,
72,1981,1981-09-06,1,28.272,CIN,,SEA,W 27-21,
73,1981,1981-09-13,2,28.279,CIN,@,NYJ,W 31-30,
74,1981,1981-09-20,3,28.286,CIN,,CLE,L 17-20,
75,1981,1981-09-27,4,28.293,CIN,,BUF,W 27-24,
76,1981,1981-10-04,5,28.300,CIN,@,HOU,L 10-17,
77,1981,1981-10-11,6,28.307,CIN,@,BAL,W 41-19,
78,1981,1981-10-18,7,28.314,CIN,,PIT,W 34-7,
79,1981,1981-10-25,8,28.321,CIN,@,NOR,L 7-17,
80,1981,1981-11-01,9,28.328,CIN,,HOU,W 34-21,
81,1981,1981-11-08,10,28.335,CIN,@,SDG,W 40-17,
82,1981,1981-11-15,11,28.342,CIN,,RAM,W 24-10,
83,1981,1981-11-22,12,28.349,CIN,,DEN,W 38-21,
84,1981,1981-11-29,13,28.356,CIN,@,CLE,W 41-21,
85,1981,1981-12-06,14,28.363,CIN,,SFO,L 3-21,
86,1981,1981-12-13,15,29.005,CIN,@,PIT,W 17-10,
87,1981,1981-12-20,16,29.012,CIN,@,ATL,W 30-28,
88,1982,1982-09-12,1,29.278,CIN,,HOU,W 27-6,
89,1982,1982-09-19,2,29.285,CIN,@,PIT,L 20-26,
90,1982,1982-11-21,3,29.348,CIN,@,PHI,W 18-14,
91,1982,1982-11-28,4,29.355,CIN,,RAI,W 31-17,
92,1983,1983-09-04,1,30.270,CIN,,RAI,L 10-20,
93,1983,1983-09-11,2,30.277,CIN,,BUF,L 6-10,
94,1983,1983-09-15,3,30.281,CIN,@,CLE,L 7-17,
95,1983,1983-10-02,5,30.298,CIN,,BAL,L 31-34,
96,1983,1983-10-10,6,30.306,CIN,,PIT,L 14-24,
97,1983,1983-10-16,7,30.312,CIN,@,DEN,L 17-24,
98,1983,1983-10-23,8,30.319,CIN,,CLE,W 28-21,
99,1983,1983-10-30,9,30.326,CIN,,GNB,W 34-14,
100,1983,1983-11-06,10,30.333,CIN,@,HOU,W 55-14,1.0
101,1983,1983-11-13,11,30.340,CIN,@,KAN,L 15-20,1.0
102,1983,1983-11-20,12,30.347,CIN,,HOU,W 38-10,
103,1983,1983-11-28,13,30.355,CIN,@,MIA,L 14-38,
104,1983,1983-12-04,14,30.361,CIN,@,PIT,W 23-10,
105,1983,1983-12-11,15,31.003,CIN,,DET,W 17-9,
106,1984,1984-09-02,1,31.269,ATL,@,NOR,W 36-28,3.0
107,1984,1984-09-09,2,31.276,ATL,,DET,L 24-27,
108,1984,1984-09-16,3,31.283,ATL,@,MIN,L 20-27,
109,1984,1984-10-22,8,31.319,ATL,,RAM,L 10-24,
110,1984,1984-10-28,9,31.325,ATL,@,PIT,L 10-35,
111,1984,1984-11-05,10,31.333,ATL,@,WAS,L 14-27,1.0
112,1984,1984-11-11,11,31.339,ATL,,NOR,L 13-17,
113,1984,1984-11-18,12,31.346,ATL,,CLE,L 7-23,
114,1984,1984-11-25,13,31.353,ATL,@,CIN,L 14-35,
115,1984,1984-12-02,14,31.360,ATL,,SFO,L 17-35,
116,1984,1984-12-09,15,32.001,ATL,@,TAM,L 6-23,
117,1984,1984-12-16,16,32.008,ATL,,PHI,W 26-10,1.0
