ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
11,1990,1990-11-18,11,21.187,DAL,@,RAM,W 24-21,,21,54,2.57,0,,4,117,29.25,0,,,0,0,,0,0,0,,,,,,0,0
12,1990,1990-11-22,12,21.191,DAL,,WAS,W 27-17,,23,132,5.74,2,,2,5,2.50,0,,,0,0,,0,0,0,,,,,,2,12
13,1990,1990-12-02,13,21.201,DAL,,NOR,W 17-13,,20,85,4.25,1,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,1,6
14,1990,1990-12-16,14,21.215,DAL,,PHO,W 41-10,,24,103,4.29,4,,1,12,12.00,0,,,0,0,,0,0,0,,,,,,4,24
15,1990,1990-12-23,15,21.222,DAL,@,PHI,L 3-17,,14,61,4.36,0,,1,26,26.00,0,,,0,0,,0,0,0,,,,,,0,0
16,1990,1990-12-30,16,21.229,DAL,@,ATL,L 7-26,,16,34,2.13,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0
17,1991,1991-09-01,1,22.109,DAL,@,CLE,W 26-14,,32,112,3.50,0,,6,36,6.00,0,,,0,0,,0,0,0,,,,,,0,0
18,1991,1991-09-09,2,22.117,DAL,,WAS,L 31-33,,11,112,10.18,1,,8,42,5.25,1,,,0,0,,0,0,0,,,,,,2,12
19,1991,1991-09-15,3,22.123,DAL,,PHI,L 0-24,,13,44,3.38,0,,1,12,12.00,0,,,0,0,,0,0,0,,,,,,0,0
20,1991,1991-09-22,4,22.130,DAL,@,PHO,W 17-9,,23,182,7.91,2,,3,19,6.33,0,,,0,0,,0,0,0,,,,,,2,12
21,1991,1991-09-29,5,22.137,DAL,,NYG,W 21-16,,18,67,3.72,1,,1,8,8.00,0,,,0,0,,0,0,0,,,,,,1,6
22,1991,1991-10-06,6,22.144,DAL,@,GNB,W 20-17,,32,122,3.81,0,,7,21,3.00,0,,,0,0,,0,0,0,,,,,,0,0
23,1991,1991-10-13,7,22.151,DAL,,CIN,W 35-23,,19,62,3.26,1,,3,18,6.00,0,,,0,0,,0,0,0,,,,,,1,6
24,1991,1991-10-27,8,22.165,DAL,@,DET,L 10-34,,16,66,4.13,0,,3,4,1.33,0,,,0,0,,0,0,0,,,,,,0,0
25,1991,1991-11-03,9,22.172,DAL,,PHO,W 27-7,,22,62,2.82,3,,3,12,4.00,0,,,0,0,,0,0,0,,,,,,3,18
26,1991,1991-11-10,10,22.179,DAL,@,HOU,L 23-26,,12,49,4.08,0,,5,29,5.80,0,,,0,0,,0,0,0,,,,,,0,0
27,1991,1991-11-17,11,22.186,DAL,@,NYG,L 9-22,,17,97,5.71,0,,3,16,5.33,0,,,0,0,,0,0,0,,,,,,0,0
28,1991,1991-11-24,12,22.193,DAL,@,WAS,W 24-21,,34,132,3.88,1,,0,0,,0,,,0,0,,0,0,0,,,,,,1,6
29,1991,1991-11-28,13,22.197,DAL,,PIT,W 20-10,,32,109,3.41,1,,3,19,6.33,0,,,0,0,,0,0,0,,,,,,1,6
30,1991,1991-12-08,14,22.207,DAL,,NOR,W 23-14,,27,112,4.15,0,,2,9,4.50,0,,,0,0,,0,0,0,,,,,,0,0
31,1991,1991-12-15,15,22.214,DAL,@,PHI,W 25-13,,25,75,3.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0
32,1991,1991-12-22,16,22.221,DAL,,ATL,W 31-27,,32,160,5.00,2,,1,13,13.00,0,,,0,0,,0,0,0,,,,,,2,12
33,1992,1992-09-07,1,23.115,DAL,,WAS,W 23-10,,27,140,5.19,1,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,,,,,1,6
34,1992,1992-09-13,2,23.121,DAL,@,NYG,W 34-28,,23,89,3.87,1,9,8,55,6.88,0,88.9%,6.11,0,0,,0,0,0,,,,,,1,6
35,1992,1992-09-20,3,23.128,DAL,,PHO,W 31-20,,26,112,4.31,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
36,1992,1992-10-05,4,23.143,DAL,@,PHI,L 7-31,,19,67,3.53,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0
37,1992,1992-10-11,5,23.149,DAL,,SEA,W 27-0,,22,78,3.55,2,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,2,12
38,1992,1992-10-18,6,23.156,DAL,,KAN,W 17-10,,24,95,3.96,1,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,,,,,1,6
39,1992,1992-10-25,7,23.163,DAL,@,RAI,W 28-13,,29,152,5.24,3,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,3,18
40,1992,1992-11-01,8,23.170,DAL,,PHI,W 20-10,,30,163,5.43,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0
41,1992,1992-11-08,9,23.177,DAL,@,DET,W 37-3,,19,67,3.53,3,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,,,,,3,18
42,1992,1992-11-15,10,23.184,DAL,,RAM,L 23-27,,19,80,4.21,1,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,1,6
43,1992,1992-11-22,11,23.191,DAL,@,PHO,W 16-10,,23,84,3.65,0,12,12,67,5.58,0,100.0%,5.58,0,0,,0,0,0,,,,,,0,0
44,1992,1992-11-26,12,23.195,DAL,,NYG,W 30-3,,17,120,7.06,1,9,6,41,6.83,1,66.7%,4.56,0,0,,0,0,0,,,,,,2,12
45,1992,1992-12-06,13,23.205,DAL,@,DEN,W 31-27,,26,62,2.38,1,7,6,45,7.50,0,85.7%,6.43,0,0,,0,0,0,,,,,,1,6
46,1992,1992-12-13,14,23.212,DAL,@,WAS,L 17-20,,25,99,3.96,0,8,5,16,3.20,0,62.5%,2.00,0,0,,0,0,0,,,,,,0,0
47,1992,1992-12-21,15,23.220,DAL,@,ATL,W 41-17,,24,174,7.25,2,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,2,12
48,1992,1992-12-27,16,23.226,DAL,,CHI,W 27-14,,20,131,6.55,1,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,1,6
49,1993,1993-09-19,3,24.127,DAL,@,PHO,W 17-10,,8,45,5.63,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0
50,1993,1993-10-03,4,24.141,DAL,,GNB,W 36-14,,13,71,5.46,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
51,1993,1993-10-10,5,24.148,DAL,@,IND,W 27-3,,25,104,4.16,1,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,,,,,,1,6
52,1993,1993-10-17,6,24.155,DAL,,SFO,W 26-17,,27,92,3.41,1,6,5,30,6.00,0,83.3%,5.00,0,0,,0,0,0,,,,,,1,6
53,1993,1993-10-31,7,24.169,DAL,@,PHI,W 23-10,,30,237,7.90,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
54,1993,1993-11-07,8,24.176,DAL,,NYG,W 31-9,,24,117,4.88,2,6,6,43,7.17,0,100.0%,7.17,0,0,,0,0,0,,,,,,2,12
55,1993,1993-11-14,9,24.183,DAL,,PHO,W 20-15,,24,80,3.33,1,7,4,102,25.50,0,57.1%,14.57,0,0,,0,0,0,,,,,,1,6
56,1993,1993-11-21,10,24.190,DAL,@,ATL,L 14-27,,1,1,1.00,0,5,4,9,2.25,0,80.0%,1.80,0,0,,0,0,0,,,,,,0,0
57,1993,1993-11-25,11,24.194,DAL,,MIA,L 14-16,,16,51,3.19,0,9,9,46,5.11,0,100.0%,5.11,0,0,,0,0,0,,,,,,0,0
58,1993,1993-12-06,12,24.205,DAL,,PHI,W 23-17,,23,172,7.48,0,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,,,,,,0,0
59,1993,1993-12-12,13,24.211,DAL,@,MIN,W 37-20,,19,104,5.47,1,7,5,26,5.20,0,71.4%,3.71,0,0,,0,0,0,,,,,,1,6
60,1993,1993-12-18,14,24.217,DAL,@,NYJ,W 28-7,,20,91,4.55,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0
61,1993,1993-12-26,15,24.225,DAL,,WAS,W 38-3,,21,153,7.29,1,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,6
62,1993,1994-01-02,16,24.232,DAL,@,NYG,W 16-13,,32,168,5.25,0,10,10,61,6.10,1,100.0%,6.10,0,0,,0,0,0,,,,,,1,6
63,1994,1994-09-04,1,25.112,DAL,@,PIT,W 26-9,,31,171,5.52,1,4,3,3,1.00,0,75.0%,0.75,0,0,,0,0,0,,,,,,1,6
64,1994,1994-09-11,2,25.119,DAL,,HOU,W 20-17,,27,90,3.33,1,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,1,6
65,1994,1994-09-19,3,25.127,DAL,,DET,L 17-20,,29,143,4.93,1,9,7,49,7.00,0,77.8%,5.44,0,0,,0,0,0,,,,,,1,6
66,1994,1994-10-02,4,25.140,DAL,@,WAS,W 34-7,,16,48,3.00,2,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,2,12
67,1994,1994-10-09,5,25.147,DAL,,ARI,W 38-3,,9,22,2.44,2,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,2,12
68,1994,1994-10-16,6,25.154,DAL,,PHI,W 24-13,,26,106,4.08,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
69,1994,1994-10-23,7,25.161,DAL,@,ARI,W 28-21,,21,76,3.62,1,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,,,,,1,6
70,1994,1994-10-30,8,25.168,DAL,@,CIN,W 23-20,,25,92,3.68,0,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,,,,,0,0
71,1994,1994-11-07,9,25.176,DAL,,NYG,W 38-10,,35,163,4.66,2,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,,,,,2,12
72,1994,1994-11-13,10,25.182,DAL,@,SFO,L 14-21,,26,78,3.00,2,7,6,32,5.33,0,85.7%,4.57,0,0,,0,0,0,,,,,,2,12
73,1994,1994-11-20,11,25.189,DAL,,WAS,W 31-7,,21,85,4.05,2,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,2,12
74,1994,1994-11-24,12,25.193,DAL,,GNB,W 42-31,,32,133,4.16,2,7,6,95,15.83,0,85.7%,13.57,0,0,,0,0,0,,,,,,2,12
75,1994,1994-12-04,13,25.203,DAL,@,PHI,W 31-19,,25,91,3.64,2,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,,,,,,2,12
76,1994,1994-12-10,14,25.209,DAL,,CLE,L 14-19,,26,112,4.31,1,6,5,22,4.40,1,83.3%,3.67,0,0,,0,0,0,,,,,,2,12
77,1994,1994-12-19,15,25.218,DAL,@,NOR,W 24-16,,19,74,3.89,1,5,5,21,4.20,0,100.0%,4.20,0,0,,0,0,0,,,,,,1,6
78,1995,1995-09-04,1,26.112,DAL,@,NYG,W 35-0,,21,163,7.76,4,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,4,24
79,1995,1995-09-10,2,26.118,DAL,,DEN,W 31-21,,26,114,4.38,1,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,,,,,1,6
80,1995,1995-09-17,3,26.125,DAL,@,MIN,W 23-17,,20,150,7.50,2,6,6,12,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,2,12
81,1995,1995-09-24,4,26.132,DAL,,ARI,W 34-20,,21,116,5.52,2,3,3,53,17.67,0,100.0%,17.67,0,0,,0,0,0,,,,,,2,12
82,1995,1995-10-01,5,26.139,DAL,@,WAS,L 23-27,,22,95,4.32,0,8,8,38,4.75,0,100.0%,4.75,0,0,,0,0,0,,,,,,0,0
83,1995,1995-10-08,6,26.146,DAL,,GNB,W 34-24,,31,106,3.42,2,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,,,,,2,12
84,1995,1995-10-15,7,26.153,DAL,@,SDG,W 23-9,,22,68,3.09,2,7,5,15,3.00,0,71.4%,2.14,0,0,,0,0,0,,,,,,2,12
85,1995,1995-10-29,8,26.167,DAL,@,ATL,W 28-13,,26,167,6.42,1,5,5,30,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,6
86,1995,1995-11-06,9,26.175,DAL,,PHI,W 34-12,,27,158,5.85,2,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,,,,,2,12
87,1995,1995-11-12,10,26.181,DAL,,SFO,L 20-38,,18,100,5.56,1,7,6,50,8.33,0,85.7%,7.14,0,0,,0,0,0,,,,,,1,6
88,1995,1995-11-19,11,26.188,DAL,@,OAK,W 34-21,,29,110,3.79,3,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,,,,,3,18
89,1995,1995-11-23,12,26.192,DAL,,KAN,W 24-12,,18,56,3.11,1,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,,,,1,6
90,1995,1995-12-03,13,26.202,DAL,,WAS,L 17-24,,21,91,4.33,1,8,4,16,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,1,6
91,1995,1995-12-10,14,26.209,DAL,@,PHI,L 17-20,,27,108,4.00,1,5,3,8,2.67,0,60.0%,1.60,0,0,,0,0,0,,,,,,1,6
92,1995,1995-12-17,15,26.216,DAL,,NYG,W 21-20,,24,103,4.29,1,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,1,6
93,1995,1995-12-25,16,26.224,DAL,@,ARI,W 37-13,,24,68,2.83,1,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,,,,,1,6
94,1996,1996-09-02,1,27.110,DAL,@,CHI,L 6-22,,18,70,3.89,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,,,,,0,0
95,1996,1996-09-08,2,27.116,DAL,,NYG,W 27-0,,24,82,3.42,0,5,3,12,4.00,1,60.0%,2.40,0,0,,0,0,0,,,,,,1,6
96,1996,1996-09-15,3,27.123,DAL,,IND,L 24-25,,26,101,3.88,1,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,,,,1,6
97,1996,1996-09-22,4,27.130,DAL,@,BUF,L 7-10,,15,25,1.67,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,1,6
98,1996,1996-09-30,5,27.138,DAL,@,PHI,W 23-19,,22,92,4.18,1,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,,,,,1,6
99,1996,1996-10-13,6,27.151,DAL,,ARI,W 17-3,,21,112,5.33,2,5,4,10,2.50,0,80.0%,2.00,0,0,,0,0,0,,,,,,2,12
100,1996,1996-10-20,7,27.158,DAL,,ATL,W 32-28,,15,50,3.33,2,2,2,7,3.50,1,100.0%,3.50,0,0,,0,0,0,,,,,,3,18
101,1996,1996-10-27,8,27.165,DAL,@,MIA,W 29-10,,22,74,3.36,0,7,7,44,6.29,1,100.0%,6.29,0,0,,0,0,0,,,,,,1,6
102,1996,1996-11-03,9,27.172,DAL,,PHI,L 21-31,,24,113,4.71,2,4,4,4,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,2,12
103,1996,1996-11-10,10,27.179,DAL,@,SFO,W 20-17,,26,81,3.12,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0
104,1996,1996-11-18,11,27.187,DAL,,GNB,W 21-6,,20,76,3.80,0,6,6,16,2.67,0,100.0%,2.67,0,0,,0,0,0,,,,,,0,0
105,1996,1996-11-24,12,27.193,DAL,@,NYG,L 6-20,,11,18,1.64,0,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0
106,1996,1996-11-28,13,27.197,DAL,,WAS,W 21-10,,29,155,5.34,3,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,,,,,3,18
107,1996,1996-12-08,14,27.207,DAL,@,ARI,W 10-6,,27,70,2.59,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,,,,,0,0
108,1996,1996-12-15,15,27.214,DAL,,NWE,W 12-6,,27,85,3.15,0,6,5,55,11.00,0,83.3%,9.17,0,0,,0,0,0,,,,,,0,0
109,1997,1997-08-31,1,28.108,DAL,@,PIT,W 37-7,,26,69,2.65,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,,,,0,0
110,1997,1997-09-07,2,28.115,DAL,@,ARI,L 22-25,,19,132,6.95,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,,,,0,0
111,1997,1997-09-15,3,28.123,DAL,,PHI,W 21-20,,27,91,3.37,0,4,3,10,3.33,0,75.0%,2.50,0,0,,0,0,0,,,,,,0,0
112,1997,1997-09-28,4,28.136,DAL,,CHI,W 27-3,,13,43,3.31,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0
113,1997,1997-10-05,5,28.143,DAL,@,NYG,L 17-20,,19,91,4.79,0,6,6,24,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0
114,1997,1997-10-13,6,28.151,DAL,@,WAS,L 16-21,,17,61,3.59,0,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,,,,,0,0
115,1997,1997-10-19,7,28.157,DAL,,JAX,W 26-22,,24,75,3.13,1,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,6
116,1997,1997-10-26,8,28.164,DAL,@,PHI,L 12-13,,25,126,5.04,0,6,5,36,7.20,0,83.3%,6.00,0,0,,0,0,0,,,,,,0,0
117,1997,1997-11-02,9,28.171,DAL,@,SFO,L 10-17,,7,31,4.43,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0
118,1997,1997-11-09,10,28.178,DAL,,ARI,W 24-6,,15,64,4.27,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,1,6
119,1997,1997-11-16,11,28.185,DAL,,WAS,W 17-14,,21,99,4.71,0,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,,,,,0,0
120,1997,1997-11-23,12,28.192,DAL,@,GNB,L 17-45,,11,59,5.36,1,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,,,,,1,6
121,1997,1997-11-27,13,28.196,DAL,,TEN,L 14-27,,10,22,2.20,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0
122,1997,1997-12-08,14,28.207,DAL,,CAR,L 13-23,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
123,1997,1997-12-14,15,28.213,DAL,@,CIN,L 24-31,,12,68,5.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
124,1997,1997-12-21,16,28.220,DAL,,NYG,L 7-20,,13,40,3.08,1,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,,,,,1,6
125,1998,1998-09-06,1,29.114,DAL,,ARI,W 38-10,,29,124,4.28,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0
126,1998,1998-09-13,2,29.121,DAL,@,DEN,L 23-42,,20,93,4.65,1,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,,,1,6
127,1998,1998-09-21,3,29.129,DAL,@,NYG,W 31-7,,7,21,3.00,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0
128,1998,1998-09-27,4,29.135,DAL,,OAK,L 12-13,,21,59,2.81,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,6
129,1998,1998-10-04,5,29.142,DAL,@,WAS,W 31-10,,28,120,4.29,1,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,6
130,1998,1998-10-11,6,29.149,DAL,,CAR,W 27-20,,21,112,5.33,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,6
131,1998,1998-10-18,7,29.156,DAL,@,CHI,L 12-13,,16,78,4.88,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0
132,1998,1998-11-02,8,29.171,DAL,@,PHI,W 34-0,,23,101,4.39,1,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,,,1,6
133,1998,1998-11-08,9,29.177,DAL,,NYG,W 16-6,,29,163,5.62,0,5,5,19,3.80,0,100.0%,3.80,0,0,,0,0,0,,0,0,,,0,0
134,1998,1998-11-15,10,29.184,DAL,@,ARI,W 35-28,,26,118,4.54,3,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,3,18
135,1998,1998-11-22,11,29.191,DAL,,SEA,W 30-22,,17,74,4.35,0,1,1,8,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,,,1,6
136,1998,1998-11-26,12,29.195,DAL,,MIN,L 36-46,,18,44,2.44,3,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,0,0,,,3,18
137,1998,1998-12-06,13,29.205,DAL,@,NOR,L 3-22,,15,6,0.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0
138,1998,1998-12-13,14,29.212,DAL,@,KAN,L 17-20,,14,42,3.00,0,4,4,41,10.25,1,100.0%,10.25,0,0,,0,0,0,,0,0,,,1,6
139,1998,1998-12-20,15,29.219,DAL,,PHI,W 13-9,,25,110,4.40,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,,,0,0
140,1998,1998-12-27,16,29.226,DAL,,WAS,W 23-7,,10,67,6.70,2,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,2,12
141,1999,1999-09-12,1,30.120,DAL,@,WAS,W 41-35,*,23,109,4.74,1,4,4,-3,-0.75,0,100.0%,-0.75,0,0,,0,0,0,,,,,,1,6
142,1999,1999-09-20,2,30.128,DAL,,ATL,W 24-7,*,29,109,3.76,2,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,2,12
143,1999,1999-10-03,3,30.141,DAL,,ARI,W 35-7,*,22,77,3.50,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
144,1999,1999-10-10,4,30.148,DAL,@,PHI,L 10-13,*,30,114,3.80,0,6,5,31,6.20,1,83.3%,5.17,0,0,,0,0,0,,,,,,1,6
145,1999,1999-10-18,5,30.156,DAL,@,NYG,L 10-13,*,22,26,1.18,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
146,1999,1999-10-24,6,30.162,DAL,,WAS,W 38-20,*,24,80,3.33,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,1,6
147,1999,1999-10-31,7,30.169,DAL,@,IND,L 24-34,*,22,93,4.23,2,3,3,6,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,2,12
148,1999,1999-11-08,8,30.177,DAL,@,MIN,L 17-27,*,13,140,10.77,2,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,2,12
149,1999,1999-11-21,10,30.190,DAL,@,ARI,L 9-13,*,29,127,4.38,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0
150,1999,1999-11-25,11,30.194,DAL,,MIA,W 20-0,*,31,103,3.32,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
151,1999,1999-12-05,12,30.204,DAL,@,NWE,L 6-13,*,19,75,3.95,0,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,,,,,0,0
152,1999,1999-12-12,13,30.211,DAL,,PHI,W 20-10,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
153,1999,1999-12-19,14,30.218,DAL,,NYJ,L 21-22,*,19,110,5.79,0,4,3,36,12.00,1,75.0%,9.00,0,0,,0,0,0,,,,,,1,6
154,1999,1999-12-24,15,30.223,DAL,@,NOR,L 24-31,*,23,110,4.78,1,3,3,3,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,1,6
155,1999,2000-01-02,16,30.232,DAL,,NYG,W 26-18,*,22,122,5.55,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0
156,2000,2000-09-03,1,31.111,DAL,,PHI,L 14-41,*,7,29,4.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
157,2000,2000-09-10,2,31.118,DAL,@,ARI,L 31-32,*,16,59,3.69,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,,,,,0,0
158,2000,2000-09-18,3,31.126,DAL,@,WAS,W 27-21,*,24,83,3.46,1,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,,,,,1,6
159,2000,2000-09-24,4,31.132,DAL,,SFO,L 24-41,*,11,31,2.82,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
160,2000,2000-10-01,5,31.139,DAL,@,CAR,W 16-13,,24,132,5.50,1,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,,,,,1,6
161,2000,2000-10-15,6,31.153,DAL,@,NYG,L 14-19,*,19,61,3.21,1,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,1,6
162,2000,2000-10-22,7,31.160,DAL,,ARI,W 48-7,*,24,112,4.67,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
