ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,23.252,HOU,,KAN,W 20-3,,,,,,,
2,2007,2007-09-16,2,23.259,HOU,@,CAR,W 34-21,,,,,,,
3,2007,2007-10-07,5,23.280,HOU,,MIA,W 22-19,,,,,,,
4,2007,2007-10-14,6,23.287,HOU,@,JAX,L 17-37,,,,,,,
5,2007,2007-10-21,7,23.294,HOU,,TEN,L 36-38,,,,,,,
6,2007,2007-10-28,8,23.301,HOU,@,SDG,L 10-35,,,,,,,
7,2007,2007-11-04,9,23.308,HOU,@,OAK,W 24-17,*,0.0,,,1,14,0
8,2007,2007-11-18,10,23.322,HOU,,NOR,W 23-10,*,,,,,,
9,2007,2007-11-25,11,23.329,HOU,@,CLE,L 17-27,*,0.0,,,1,33,0
10,2007,2007-12-02,12,23.336,HOU,@,TEN,L 20-28,*,0.0,,,1,0,0
11,2007,2007-12-09,13,23.343,HOU,,TAM,W 28-14,*,,,,,,
12,2007,2007-12-13,14,23.347,HOU,,DEN,W 31-13,*,,,,,,
13,2007,2007-12-23,15,23.357,HOU,@,IND,L 15-38,*,,,,,,
14,2007,2007-12-30,16,23.364,HOU,,JAX,W 42-28,*,,,,,,
15,2008,2008-09-07,1,24.251,HOU,@,PIT,L 17-38,*,0.0,4,1,0,0,0
16,2008,2008-09-21,2,24.265,HOU,@,TEN,L 12-31,*,0.0,2,1,0,0,0
17,2008,2008-09-28,3,24.272,HOU,@,JAX,L 27-30,*,0.0,2,0,0,0,0
18,2008,2008-10-05,4,24.279,HOU,,IND,L 27-31,,0.0,2,1,0,0,0
19,2008,2008-10-12,5,24.286,HOU,,MIA,W 29-28,,0.0,1,0,0,0,0
20,2008,2008-10-19,6,24.293,HOU,,DET,W 28-21,,0.0,0,1,0,0,0
21,2008,2008-10-26,7,24.300,HOU,,CIN,W 35-6,,0.0,2,2,0,0,0
22,2008,2008-11-02,8,24.307,HOU,@,MIN,L 21-28,*,0.0,2,0,0,0,0
23,2008,2008-11-09,9,24.314,HOU,,BAL,L 13-41,*,0.0,5,0,0,0,0
24,2008,2008-11-16,10,24.321,HOU,@,IND,L 27-33,*,0.0,6,1,0,0,0
25,2008,2008-11-23,11,24.328,HOU,@,CLE,W 16-6,,0.0,0,0,1,3,0
26,2008,2008-12-01,12,24.336,HOU,,JAX,W 30-17,,0.0,2,0,0,0,0
27,2008,2008-12-07,13,24.342,HOU,@,GNB,W 24-21,,0.0,2,0,0,0,0
28,2008,2008-12-14,14,24.349,HOU,,TEN,W 13-12,,0.0,0,0,1,23,0
29,2008,2008-12-21,15,24.356,HOU,@,OAK,L 16-27,,0.0,0,1,0,0,0
30,2008,2008-12-28,16,24.363,HOU,,CHI,W 31-24,,0.0,3,0,0,0,0
31,2009,2009-09-13,1,25.256,HOU,,NYJ,L 7-24,*,0.0,3,1,0,0,0
32,2009,2009-09-20,2,25.263,HOU,@,TEN,W 34-31,*,0.0,5,0,0,0,0
33,2009,2009-09-27,3,25.270,HOU,,JAX,L 24-31,*,0.0,4,2,0,0,0
34,2009,2009-10-04,4,25.277,HOU,,OAK,W 29-6,,0.0,0,0,0,0,0
35,2009,2009-10-11,5,25.284,HOU,@,ARI,L 21-28,,0.0,0,0,0,0,0
36,2009,2009-10-18,6,25.291,HOU,@,CIN,W 28-17,,,,,,,
37,2009,2009-11-29,11,25.333,HOU,,IND,L 27-35,,0.0,0,0,0,0,0
38,2009,2009-12-06,12,25.340,HOU,@,JAX,L 18-23,,,,,,,
39,2009,2009-12-13,13,25.347,HOU,,SEA,W 34-7,,,,,,,
40,2009,2010-01-03,16,26.003,HOU,,NWE,W 34-27,,,,,,,
41,2010,2010-09-13,1,26.256,SDG,@,KAN,L 14-21,,,,,,,
42,2010,2010-09-19,2,26.262,SDG,,JAX,W 38-13,,,,,,,
43,2010,2010-09-26,3,26.269,SDG,@,SEA,L 20-27,,0.0,0,0,0,0,0
44,2010,2010-10-03,4,26.276,SDG,,ARI,W 41-10,,,,,,,
45,2010,2010-11-25,11,26.329,CIN,@,NYJ,L 10-26,,,,,,,
46,2010,2010-12-12,13,26.346,CIN,@,PIT,L 7-23,,0.0,1,0,0,0,0
47,2010,2010-12-19,14,26.353,CIN,,CLE,W 19-17,,,,,,,
48,2010,2010-12-26,15,26.360,CIN,,SDG,W 34-20,,,,,,,
49,2010,2011-01-02,16,27.002,CIN,@,BAL,L 7-13,,,,,,,
