ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1985,1985-09-08,1,22.226,PIT,,IND,W 45-3,0,0,,0,0,0,,0,0,0,,,,,,2,91,45.50,0
2,1985,1985-09-16,2,22.234,PIT,@,CLE,L 7-17,0,0,,0,0,0,,0,0,0,,,,,,10,444,44.40,0
3,1985,1985-09-22,3,22.240,PIT,,HOU,W 20-0,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
4,1985,1985-09-30,4,22.248,PIT,,CIN,L 24-37,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
5,1985,1985-10-06,5,22.254,PIT,@,MIA,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,8,312,39.00,0
6,1985,1985-10-13,6,22.261,PIT,@,DAL,L 13-27,0,0,,0,0,0,,0,0,0,,,,,,8,352,44.00,0
7,1985,1985-10-20,7,22.268,PIT,,STL,W 23-10,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
8,1985,1985-10-27,8,22.275,PIT,@,CIN,L 21-26,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
9,1985,1985-11-03,9,22.282,PIT,,CLE,W 10-9,0,0,,0,0,0,,0,0,0,,,,,,6,219,36.50,0
10,1985,1985-11-10,10,22.289,PIT,@,KAN,W 36-28,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
11,1985,1985-11-17,11,22.296,PIT,@,HOU,W 30-7,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
12,1985,1985-11-24,12,22.303,PIT,,WAS,L 23-30,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,1
13,1985,1985-12-01,13,22.310,PIT,,DEN,L 23-31,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
14,1985,1985-12-08,14,22.317,PIT,@,SDG,L 44-54,0,0,,0,0,0,,0,0,0,,,,,,2,31,15.50,0
15,1985,1985-12-15,15,22.324,PIT,,BUF,W 30-24,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
16,1985,1985-12-21,16,22.330,PIT,@,NYG,L 10-28,0,0,,0,0,0,,0,0,0,,,,,,7,244,34.86,0
17,1986,1986-09-07,1,23.225,PIT,@,SEA,L 0-30,0,0,,0,0,0,,0,0,0,,0,,,,8,382,47.75,1
18,1986,1986-09-15,2,23.233,PIT,,DEN,L 10-21,0,0,,0,0,0,,0,0,0,,0,,,,7,308,44.00,0
19,1986,1986-09-21,3,23.239,PIT,@,MIN,L 7-31,0,0,,0,0,0,,0,0,0,,0,,,,6,235,39.17,0
20,1986,1986-09-28,4,23.246,PIT,@,HOU,W 22-16,0,0,,0,0,0,,0,0,0,,0,,,,4,167,41.75,0
21,1986,1986-10-05,5,23.253,PIT,,CLE,L 24-27,0,0,,0,0,0,,0,0,0,,0,,,,5,190,38.00,0
22,1986,1986-10-13,6,23.261,PIT,@,CIN,L 22-24,0,0,,0,0,0,,0,0,0,,0,,,,6,249,41.50,0
23,1986,1986-10-19,7,23.267,PIT,,NWE,L 0-34,0,0,,0,0,0,,0,0,0,,0,,,,7,297,42.43,1
24,1986,1986-10-26,8,23.274,PIT,,CIN,W 30-9,0,0,,0,0,0,,0,0,0,,0,,,,1,48,48.00,0
25,1986,1986-11-02,9,23.281,PIT,,GNB,W 27-3,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,151,37.75,0
26,1986,1986-11-09,10,23.288,PIT,@,BUF,L 12-16,0,0,,0,0,0,,0,0,0,,0,,,,10,370,37.00,0
27,1986,1986-11-16,11,23.295,PIT,,HOU,W 21-10,0,0,,0,0,0,,0,0,0,,0,,,,6,192,32.00,0
28,1986,1986-11-23,12,23.302,PIT,@,CLE,L 31-37,0,0,,0,0,0,,0,0,0,,0,,,,4,166,41.50,0
29,1986,1986-11-30,13,23.309,PIT,@,CHI,L 10-13,0,0,,0,1,1,100.00,12,1,0,156.2,0,0,12.00,32.00,6,239,39.83,0
30,1986,1986-12-07,14,23.316,PIT,,DET,W 27-17,0,0,,0,0,0,,0,0,0,,0,,,,4,162,40.50,0
31,1986,1986-12-13,15,23.322,PIT,@,NYJ,W 45-24,0,0,,0,0,0,,0,0,0,,0,,,,5,172,34.40,0
32,1986,1986-12-21,16,23.330,PIT,,KAN,L 19-24,0,0,,0,0,0,,0,0,0,,0,,,,3,119,39.67,1
33,1987,1987-09-13,1,24.231,PIT,,SFO,W 30-17,1,16,16.00,0,0,0,,0,0,0,,,,,,7,304,43.43,0
34,1987,1987-09-20,2,24.238,PIT,@,CLE,L 10-34,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
35,1987,1987-10-25,6,24.273,PIT,,CIN,W 23-20,0,0,,0,0,0,,0,0,0,,,,,,7,317,45.29,0
36,1987,1987-11-01,7,24.280,PIT,@,MIA,L 24-35,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
37,1987,1987-11-08,8,24.287,PIT,@,KAN,W 17-16,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
38,1987,1987-11-15,9,24.294,PIT,,HOU,L 3-23,1,0,0.00,0,0,0,,0,0,0,,,,,,6,234,39.00,0
39,1987,1987-11-22,10,24.301,PIT,@,CIN,W 30-16,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
40,1987,1987-11-29,11,24.308,PIT,,NOR,L 16-20,0,0,,0,0,0,,0,0,0,,,,,,6,228,38.00,0
41,1987,1987-12-06,12,24.315,PIT,,SEA,W 13-9,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
42,1987,1987-12-13,13,24.322,PIT,@,SDG,W 20-16,0,0,,0,0,0,,0,0,0,,,,,,6,260,43.33,1
43,1987,1987-12-20,14,24.329,PIT,@,HOU,L 16-24,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
44,1987,1987-12-26,15,24.335,PIT,,CLE,L 13-19,0,0,,0,0,0,,0,0,0,,,,,,4,158,39.50,0
45,1988,1988-09-04,1,25.223,PIT,,DAL,W 24-21,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
46,1988,1988-09-11,2,25.230,PIT,@,WAS,L 29-30,0,0,,0,0,0,,0,0,0,,,,,,4,178,44.50,0
47,1988,1988-09-18,3,25.237,PIT,,CIN,L 12-17,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
48,1988,1988-09-25,4,25.244,PIT,@,BUF,L 28-36,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,2
49,1988,1988-10-02,5,25.251,PIT,,CLE,L 9-23,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
50,1988,1988-10-09,6,25.258,PIT,@,PHO,L 14-31,0,0,,0,0,0,,0,0,0,,,,,,8,404,50.50,0
51,1988,1988-10-16,7,25.265,PIT,,HOU,L 14-34,0,0,,0,0,0,,0,0,0,,,,,,1,60,60.00,2
52,1988,1988-10-23,8,25.272,PIT,,DEN,W 39-21,0,0,,0,0,0,,0,0,0,,,,,,3,146,48.67,0
53,1988,1988-10-30,9,25.279,PIT,@,NYJ,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,1
54,1988,1988-11-06,10,25.286,PIT,@,CIN,L 7-42,0,0,,0,0,0,,0,0,0,,,,,,7,291,41.57,0
55,1988,1988-11-13,11,25.293,PIT,,PHI,L 26-27,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,0
56,1988,1988-11-20,12,25.300,PIT,@,CLE,L 7-27,2,0,0.00,0,0,0,,0,0,0,,,,,,3,115,38.33,1
57,1988,1988-11-27,13,25.307,PIT,,KAN,W 16-10,0,0,,0,0,0,,0,0,0,,,,,,3,151,50.33,0
58,1988,1988-12-04,14,25.314,PIT,@,HOU,W 37-34,0,0,,0,0,0,,0,0,0,,,,,,6,268,44.67,0
59,1988,1988-12-11,15,25.321,PIT,@,SDG,L 14-20,0,0,,0,0,0,,0,0,0,,,,,,5,221,44.20,0
60,1988,1988-12-18,16,25.328,PIT,,MIA,W 40-24,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
61,1989,1989-09-10,1,26.228,PIT,,CLE,L 0-51,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
62,1989,1989-09-17,2,26.235,PIT,@,CIN,L 10-41,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
63,1989,1989-09-24,3,26.242,PIT,,MIN,W 27-14,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,0
64,1989,1989-10-01,4,26.249,PIT,@,DET,W 23-3,0,0,,0,0,0,,0,0,0,,,,,,9,406,45.11,0
65,1989,1989-10-08,5,26.256,PIT,,CIN,L 16-26,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
66,1989,1989-10-15,6,26.263,PIT,@,CLE,W 17-7,0,0,,0,0,0,,0,0,0,,,,,,8,327,40.88,0
67,1989,1989-10-22,7,26.270,PIT,@,HOU,L 0-27,0,0,,0,0,0,,0,0,0,,,,,,6,230,38.33,0
68,1989,1989-10-29,8,26.277,PIT,,KAN,W 23-17,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
69,1989,1989-11-05,9,26.284,PIT,@,DEN,L 7-34,1,0,0.00,0,0,0,,0,0,0,,,,,,8,355,44.38,0
70,1989,1989-11-12,10,26.291,PIT,,CHI,L 0-20,0,0,,0,0,0,,0,0,0,,,,,,3,101,33.67,0
71,1989,1989-11-19,11,26.298,PIT,,SDG,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,6,231,38.50,0
72,1989,1989-11-26,12,26.305,PIT,@,MIA,W 34-14,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
73,1989,1989-12-03,13,26.312,PIT,,HOU,L 16-23,1,-8,-8.00,0,0,0,,0,0,0,,,,,,4,158,39.50,0
74,1989,1989-12-10,14,26.319,PIT,@,NYJ,W 13-0,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
75,1989,1989-12-17,15,26.326,PIT,,NWE,W 28-10,0,0,,0,0,0,,0,0,0,,,,,,5,172,34.40,0
76,1989,1989-12-24,16,26.333,PIT,@,TAM,W 31-22,0,0,,0,0,0,,0,0,0,,,,,,4,152,38.00,1
77,1990,1990-09-09,1,27.227,MIN,@,KAN,L 21-24,0,0,,0,0,0,,0,0,0,,,,,,3,103,34.33,0
78,1990,1990-09-16,2,27.234,MIN,,NOR,W 32-3,0,0,,0,0,0,,0,0,0,,,,,,8,334,41.75,0
79,1990,1990-09-23,3,27.241,MIN,@,CHI,L 16-19,1,0,0.00,0,0,0,,0,0,0,,,,,,4,139,34.75,0
80,1990,1990-09-30,4,27.248,MIN,,TAM,L 20-23,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
81,1990,1990-10-07,5,27.255,MIN,,DET,L 27-34,0,0,,0,0,0,,0,0,0,,,,,,3,142,47.33,0
82,1990,1990-10-15,6,27.263,MIN,@,PHI,L 24-32,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
83,1990,1990-10-28,7,27.276,MIN,@,GNB,L 10-24,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
84,1990,1990-11-04,8,27.283,MIN,,DEN,W 27-22,1,-2,-2.00,0,0,0,,0,0,0,,,,,,3,155,51.67,0
85,1990,1990-11-11,9,27.290,MIN,@,DET,W 17-7,0,0,,0,0,0,,0,0,0,,,,,,5,194,38.80,0
86,1990,1990-11-18,10,27.297,MIN,@,SEA,W 24-21,0,0,,0,0,0,,0,0,0,,,,,,8,391,48.88,0
87,1990,1990-11-25,11,27.304,MIN,,CHI,W 41-13,0,0,,0,0,0,,0,0,0,,,,,,3,115,38.33,0
88,1990,1990-12-02,12,27.311,MIN,,GNB,W 23-7,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,1
89,1990,1990-12-09,13,27.318,MIN,@,NYG,L 15-23,0,0,,0,0,0,,0,0,0,,,,,,6,267,44.50,0
90,1990,1990-12-16,14,27.325,MIN,@,TAM,L 13-26,0,0,,0,0,0,,0,0,0,,,,,,4,187,46.75,0
91,1990,1990-12-22,15,27.331,MIN,,RAI,L 24-28,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
92,1990,1990-12-30,16,27.339,MIN,,SFO,L 17-20,0,0,,0,0,0,,0,0,0,,,,,,7,286,40.86,0
93,1991,1991-09-01,1,28.219,MIN,@,CHI,L 6-10,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
94,1991,1991-09-08,2,28.226,MIN,@,ATL,W 20-19,0,0,,0,0,0,,0,0,0,,,,,,3,158,52.67,0
95,1991,1991-09-15,3,28.233,MIN,,SFO,W 17-14,0,0,,0,0,0,,0,0,0,,,,,,4,204,51.00,0
96,1991,1991-09-22,4,28.240,MIN,@,NOR,L 0-26,0,0,,0,0,0,,0,0,0,,,,,,8,346,43.25,0
97,1991,1991-09-29,5,28.247,MIN,,DEN,L 6-13,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
98,1991,1991-10-06,6,28.254,MIN,@,DET,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
99,1991,1991-10-13,7,28.261,MIN,,PHO,W 34-7,0,0,,0,0,0,,0,0,0,,,,,,5,270,54.00,0
100,1991,1991-10-20,8,28.268,MIN,@,NWE,L 23-26,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
