ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
73,1993,1993-11-25,11,25.132,DET,,CHI,L 6-10,16,63,3.94,0,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1994,1994-09-04,1,26.050,DET,,ATL,W 31-28,27,120,4.44,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1994,1994-09-11,2,26.057,DET,@,MIN,L 3-10,12,16,1.33,0,6,4,22,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1994,1994-09-19,3,26.065,DET,@,DAL,W 20-17,40,194,4.85,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1994,1994-09-25,4,26.071,DET,,NWE,L 17-23,18,131,7.28,2,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,,,,0,0,,0,2,12
78,1994,1994-10-02,5,26.078,DET,@,TAM,L 14-24,20,166,8.30,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1994,1994-10-09,6,26.085,DET,,SFO,L 21-27,22,95,4.32,1,6,3,16,5.33,0,50.0%,2.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
80,1994,1994-10-23,7,26.099,DET,,CHI,W 21-16,23,167,7.26,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1994,1994-10-30,8,26.106,DET,@,NYG,W 28-25,26,146,5.62,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1994,1994-11-06,9,26.113,DET,@,GNB,L 30-38,15,47,3.13,0,10,8,51,6.38,0,80.0%,5.10,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1994,1994-11-13,10,26.120,DET,,TAM,W 14-9,26,237,9.12,0,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1994,1994-11-20,11,26.127,DET,@,CHI,L 10-20,11,42,3.82,0,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1994,1994-11-24,12,26.131,DET,,BUF,W 35-21,19,45,2.37,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
86,1994,1994-12-04,13,26.141,DET,,GNB,W 34-31,20,188,9.40,1,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,,,,,0,0,,0,1,6
87,1994,1994-12-10,14,26.147,DET,@,NYJ,W 18-7,23,127,5.52,0,3,3,13,4.33,1,100.0%,4.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1994,1994-12-17,15,26.154,DET,,MIN,W 41-19,17,110,6.47,2,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,,,,,0,0,,0,2,12
89,1994,1994-12-25,16,26.162,DET,@,MIA,L 20-27,12,52,4.33,0,9,7,58,8.29,0,77.8%,6.44,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,1995,1995-09-03,1,27.049,DET,@,PIT,L 20-23,21,108,5.14,0,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
91,1995,1995-09-10,2,27.056,DET,@,MIN,L 10-20,13,35,2.69,0,13,9,60,6.67,0,69.2%,4.62,0,0,,0,0,0,,0,,,,0,0,,0,0,0
92,1995,1995-09-17,3,27.063,DET,,ARI,L 17-20,24,147,6.13,1,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,,,,0,0,,0,1,6
93,1995,1995-09-25,4,27.071,DET,,SFO,W 27-24,17,24,1.41,0,7,3,18,6.00,0,42.9%,2.57,0,0,,0,0,0,,0,,,,0,0,,0,0,0
94,1995,1995-10-08,5,27.084,DET,,CLE,W 38-20,18,157,8.72,3,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,0,,,,0,0,,0,3,18
95,1995,1995-10-15,6,27.091,DET,@,GNB,L 21-30,18,124,6.89,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
96,1995,1995-10-22,7,27.098,DET,@,WAS,L 30-36,20,76,3.80,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
97,1995,1995-10-29,8,27.105,DET,,GNB,W 24-16,22,167,7.59,0,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,,,,0,0,,0,0,0
98,1995,1995-11-05,9,27.112,DET,@,ATL,L 22-34,12,44,3.67,0,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0,,0,,,,0,0,,0,0,0
99,1995,1995-11-12,10,27.119,DET,,TAM,W 27-24,19,92,4.84,1,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
100,1995,1995-11-19,11,27.126,DET,@,CHI,W 24-17,24,120,5.00,2,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
101,1995,1995-11-23,12,27.130,DET,,MIN,W 44-38,24,138,5.75,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
102,1995,1995-12-04,13,27.141,DET,,CHI,W 27-7,23,90,3.91,0,8,6,93,15.50,1,75.0%,11.63,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
103,1995,1995-12-10,14,27.147,DET,@,HOU,W 24-17,19,54,2.84,1,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,,,,0,0,,0,1,6
104,1995,1995-12-17,15,27.154,DET,,JAX,W 44-0,22,76,3.45,2,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
105,1995,1995-12-23,16,27.160,DET,@,TAM,W 37-10,18,48,2.67,0,6,5,39,7.80,0,83.3%,6.50,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0
106,1996,1996-09-01,1,28.047,DET,@,MIN,L 13-17,24,163,6.79,0,4,1,28,28.00,0,25.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
107,1996,1996-09-08,2,28.054,DET,,TAM,W 21-6,20,125,6.25,1,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,0,,,,0,0,,0,1,6
108,1996,1996-09-15,3,28.061,DET,@,PHI,L 17-24,16,49,3.06,2,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
109,1996,1996-09-22,4,28.068,DET,,CHI,W 35-16,19,66,3.47,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
110,1996,1996-09-29,5,28.075,DET,@,TAM,W 27-0,15,73,4.87,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
111,1996,1996-10-06,6,28.082,DET,,ATL,W 28-24,26,86,3.31,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
112,1996,1996-10-13,7,28.089,DET,@,OAK,L 21-37,9,36,4.00,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
113,1996,1996-10-27,8,28.103,DET,,NYG,L 7-35,16,47,2.94,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
114,1996,1996-11-03,9,28.110,DET,@,GNB,L 18-28,20,152,7.60,1,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
115,1996,1996-11-11,10,28.118,DET,@,SDG,L 21-27,16,51,3.19,2,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
116,1996,1996-11-17,11,28.124,DET,,SEA,W 17-16,16,134,8.38,1,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
117,1996,1996-11-24,12,28.131,DET,@,CHI,L 14-31,21,107,5.10,1,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
118,1996,1996-11-28,13,28.135,DET,,KAN,L 24-28,20,77,3.85,1,1,0,0,,0,0.0%,0.00,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,6
119,1996,1996-12-08,14,28.145,DET,,MIN,L 22-24,20,134,6.70,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
120,1996,1996-12-15,15,28.152,DET,,GNB,L 3-31,21,78,3.71,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
121,1996,1996-12-23,16,28.160,DET,@,SFO,L 14-24,28,175,6.25,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
122,1997,1997-08-31,1,29.046,DET,,ATL,W 28-17,15,33,2.20,0,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,1997,1997-09-07,2,29.053,DET,,TAM,L 17-24,10,20,2.00,0,11,8,102,12.75,1,72.7%,9.27,0,0,,0,0,0,,,,,,0,0,,0,1,6
124,1997,1997-09-14,3,29.060,DET,@,CHI,W 32-7,19,161,8.47,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,1997,1997-09-21,4,29.067,DET,@,NOR,L 17-35,18,113,6.28,0,3,1,17,17.00,1,33.3%,5.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
126,1997,1997-09-28,5,29.074,DET,,GNB,W 26-15,28,139,4.96,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,1997,1997-10-05,6,29.081,DET,@,BUF,L 13-22,25,107,4.28,0,5,2,-1,-0.50,0,40.0%,-0.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,1997,1997-10-12,7,29.088,DET,@,TAM,W 27-9,24,215,8.96,2,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,3,18
129,1997,1997-10-19,8,29.095,DET,,NYG,L 20-26,24,105,4.38,1,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
130,1997,1997-11-02,9,29.109,DET,@,GNB,L 10-20,23,105,4.57,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,1997,1997-11-09,10,29.116,DET,@,WAS,L 7-30,15,105,7.00,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
132,1997,1997-11-16,11,29.123,DET,,MIN,W 38-15,19,108,5.68,0,1,1,34,34.00,0,100.0%,34.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,1997,1997-11-23,12,29.130,DET,,IND,W 32-10,24,216,9.00,2,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
134,1997,1997-11-27,13,29.134,DET,,CHI,W 55-20,19,167,8.79,3,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,3,18
135,1997,1997-12-07,14,29.144,DET,@,MIA,L 30-33,30,137,4.57,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
136,1997,1997-12-14,15,29.151,DET,@,MIN,W 14-13,19,138,7.26,0,6,5,37,7.40,0,83.3%,6.17,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,1997,1997-12-21,16,29.158,DET,,NYJ,W 13-10,23,184,8.00,1,4,3,10,3.33,0,75.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
138,1998,1998-09-06,1,30.052,DET,@,GNB,L 19-38,17,70,4.12,0,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
139,1998,1998-09-13,2,30.059,DET,,CIN,L 28-34,26,185,7.12,3,4,1,44,44.00,0,25.0%,11.00,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
140,1998,1998-09-20,3,30.066,DET,@,MIN,L 6-29,22,69,3.14,0,7,5,29,5.80,0,71.4%,4.14,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
141,1998,1998-09-28,4,30.074,DET,,TAM,W 27-6,27,131,4.85,0,5,4,23,5.75,0,80.0%,4.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
142,1998,1998-10-04,5,30.080,DET,@,CHI,L 27-31,14,28,2.00,0,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
143,1998,1998-10-15,6,30.091,DET,,GNB,W 27-20,25,155,6.20,1,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
144,1998,1998-10-25,7,30.101,DET,,MIN,L 13-34,24,127,5.29,0,7,6,51,8.50,0,85.7%,7.29,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
145,1998,1998-11-01,8,30.108,DET,,ARI,L 15-17,27,107,3.96,0,7,6,17,2.83,0,85.7%,2.43,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
146,1998,1998-11-08,9,30.115,DET,@,PHI,L 9-10,20,140,7.00,0,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
147,1998,1998-11-15,10,30.122,DET,,CHI,W 26-3,24,114,4.75,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
148,1998,1998-11-22,11,30.129,DET,@,TAM,W 28-25,21,66,3.14,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
149,1998,1998-11-26,12,30.133,DET,,PIT,W 19-16,20,33,1.65,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
150,1998,1998-12-06,13,30.143,DET,@,JAX,L 22-37,18,102,5.67,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
151,1998,1998-12-14,14,30.151,DET,@,SFO,L 13-35,14,28,2.00,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
152,1998,1998-12-20,15,30.157,DET,,ATL,L 17-24,25,95,3.80,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
