ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.162,NYG,,BUF,L 20-23,,,,,
2,1996,1996-09-08,2,22.169,NYG,@,DAL,L 0-27,,,,,
3,1996,1996-09-15,3,22.176,NYG,,WAS,L 10-31,,,,,
4,1996,1996-09-22,4,22.183,NYG,@,NYJ,W 13-6,,,,,
5,1996,1996-09-29,5,22.190,NYG,,MIN,W 15-10,,,,,
6,1996,1996-10-13,6,22.204,NYG,,PHI,L 10-19,,,,,
7,1996,1996-10-20,7,22.211,NYG,@,WAS,L 21-31,,,,,
8,1996,1996-10-27,8,22.218,NYG,@,DET,W 35-7,,,,,
9,1996,1996-11-03,9,22.225,NYG,,ARI,W 16-8,,,,,
10,1996,1996-11-10,10,22.232,NYG,@,CAR,L 17-27,,,,,
11,1996,1996-11-17,11,22.239,NYG,@,ARI,L 23-31,,,,,
12,1996,1996-11-24,12,22.246,NYG,,DAL,W 20-6,,,,,
13,1996,1996-12-01,13,22.253,NYG,@,PHI,L 0-24,,,,,
14,1996,1996-12-08,14,22.260,NYG,@,MIA,W 17-7,,,,,
15,1996,1996-12-15,15,22.267,NYG,,NOR,L 3-17,,,,,
16,1996,1996-12-21,16,22.273,NYG,,NWE,L 22-23,,,,,
17,1997,1997-08-31,1,23.161,NYG,,PHI,W 31-17,,,,,
18,1997,1997-09-07,2,23.168,NYG,@,JAX,L 13-40,,,,,
19,1997,1997-09-14,3,23.175,SEA,@,IND,W 31-3,,,,,
20,1997,1997-09-21,4,23.182,NYG,@,STL,L 3-13,,,,,
21,1997,1997-09-28,5,23.189,NYG,,NOR,W 14-9,,,,,
22,1997,1997-10-05,6,23.196,NYG,,DAL,W 20-17,,,,,
23,1997,1997-10-12,7,23.203,NYG,@,ARI,W 27-13,,1.0,0,0,0
24,1997,1997-10-19,8,23.210,NYG,@,DET,W 26-20,,,,,
25,1997,1997-10-26,9,23.217,NYG,,CIN,W 29-27,,,,,
26,1997,1997-11-09,10,23.231,NYG,@,TEN,L 6-10,,,,,
27,1997,1997-11-16,11,23.238,NYG,,ARI,W 19-10,,1.0,0,0,0
28,1997,1997-11-23,12,23.245,NYG,@,WAS,T 7-7,,,,,
29,1997,1997-11-30,13,23.252,NYG,,TAM,L 8-20,,,,,
30,1997,1997-12-07,14,23.259,NYG,@,PHI,W 31-21,,1.0,0,0,0
31,1997,1997-12-13,15,23.265,NYG,,WAS,W 30-10,,,,,
32,1997,1997-12-21,16,23.273,NYG,@,DAL,W 20-7,,,,,
33,1998,1998-09-06,1,24.167,NYG,,WAS,W 31-24,,,,,
34,1998,1998-09-13,2,24.174,NYG,@,OAK,L 17-20,,,,,
35,1998,1998-10-11,6,24.202,NYG,,ATL,L 20-34,,,,,
36,1998,1998-10-18,7,24.209,NYG,,ARI,W 34-7,,1.0,0,0,0
37,1998,1998-11-01,8,24.223,NYG,@,WAS,L 14-21,,,,,
38,1998,1998-11-08,9,24.230,NYG,@,DAL,L 6-16,,,,,
39,1998,1998-11-15,10,24.237,NYG,,GNB,L 3-37,,,,,
40,1998,1998-11-22,11,24.244,NYG,,PHI,W 20-0,,,,,
41,1998,1998-11-30,12,24.252,NYG,@,SFO,L 7-31,,,,,
42,1998,1998-12-06,13,24.258,NYG,@,ARI,W 23-19,,,,,
43,1999,1999-09-12,1,25.173,NYG,@,TAM,W 17-13,,,,,
44,1999,1999-09-19,2,25.180,NYG,,WAS,L 21-50,,,,,
45,1999,1999-09-26,3,25.187,NYG,@,NWE,L 14-16,,,,,
46,1999,1999-10-03,4,25.194,NYG,,PHI,W 16-15,,,,,
47,1999,1999-10-10,5,25.201,NYG,@,ARI,L 3-14,,,,,
48,1999,1999-10-18,6,25.209,NYG,,DAL,W 13-10,,,,,
49,1999,1999-10-24,7,25.215,NYG,,NOR,W 31-3,,,,,
50,1999,1999-10-31,8,25.222,NYG,@,PHI,W 23-17,,,,,
51,1999,1999-11-14,9,25.236,NYG,,IND,L 19-27,,,,,
52,1999,1999-11-21,10,25.243,NYG,@,WAS,L 13-23,,,,,
53,1999,1999-11-28,11,25.250,NYG,,ARI,L 24-34,,1.0,0,0,0
54,1999,1999-12-05,12,25.257,NYG,,NYJ,W 41-28,,,,,
55,1999,1999-12-12,13,25.264,NYG,@,BUF,W 19-17,,,,,
56,1999,1999-12-19,14,25.271,NYG,@,STL,L 10-31,,,,,
57,1999,1999-12-26,15,25.278,NYG,,MIN,L 17-34,,,,,
58,1999,2000-01-02,16,25.285,NYG,@,DAL,L 18-26,,,,,
59,2000,2000-09-03,1,26.164,MIA,,SEA,W 23-0,,,,,
60,2000,2000-09-10,2,26.171,MIA,@,MIN,L 7-13,,,,,
61,2000,2000-09-17,3,26.178,MIA,,BAL,W 19-6,,,,,
62,2000,2000-09-24,4,26.185,MIA,,NWE,W 10-3,,,,,
63,2000,2000-10-01,5,26.192,MIA,@,CIN,W 31-16,*,,,,
64,2000,2000-10-08,6,26.199,MIA,,BUF,W 22-13,,,,,
65,2001,2001-09-09,1,27.170,MIA,@,TEN,W 31-23,,,,,
66,2001,2001-09-23,2,27.184,MIA,,OAK,W 18-15,,,,,
67,2001,2001-09-30,3,27.191,MIA,@,STL,L 10-42,,,,,
68,2001,2001-10-07,4,27.198,MIA,,NWE,W 30-10,,,,,
69,2001,2001-10-14,5,27.205,MIA,@,NYJ,L 17-21,,,,,
70,2001,2001-10-28,6,27.219,MIA,@,SEA,W 24-20,,,,,
71,2001,2001-11-04,7,27.226,MIA,,CAR,W 23-6,,,,,
72,2001,2001-11-11,8,27.233,MIA,@,IND,W 27-24,,,,,
73,2001,2001-11-18,9,27.240,MIA,,NYJ,L 0-24,,,,,
74,2001,2001-11-25,10,27.247,MIA,@,BUF,W 34-27,,,,,
75,2001,2001-12-02,11,27.254,MIA,,DEN,W 21-10,,,,,
76,2001,2001-12-10,12,27.262,MIA,,IND,W 41-6,,,,,
77,2001,2001-12-16,13,27.268,MIA,@,SFO,L 0-21,,,,,
78,2001,2001-12-22,14,27.274,MIA,@,NWE,L 13-20,,,,,
79,2001,2001-12-30,15,27.282,MIA,,ATL,W 21-14,*,,,,
80,2001,2002-01-06,16,27.289,MIA,,BUF,W 34-7,*,1.0,1,0,0
81,2002,2002-09-15,2,28.176,MIA,@,IND,W 21-13,,,,,
82,2002,2002-09-22,3,28.183,MIA,,NYJ,W 30-3,,,,,
83,2002,2002-09-29,4,28.190,MIA,@,KAN,L 30-48,,,,,
84,2002,2002-10-06,5,28.197,MIA,,NWE,W 26-13,,,,,
85,2002,2002-10-13,6,28.204,MIA,@,DEN,W 24-22,,,,,
86,2002,2002-10-20,7,28.211,MIA,,BUF,L 10-23,,,,,
87,2002,2002-11-04,8,28.226,MIA,@,GNB,L 10-24,,,,,
88,2002,2002-11-10,9,28.232,MIA,@,NYJ,L 10-13,,,,,
89,2002,2002-11-17,10,28.239,MIA,,BAL,W 26-7,,,,,
90,2002,2002-11-24,11,28.246,MIA,,SDG,W 30-3,,,,,
91,2002,2002-12-01,12,28.253,MIA,@,BUF,L 21-38,,,,,
92,2002,2002-12-09,13,28.261,MIA,,CHI,W 27-9,,,,,
93,2002,2002-12-15,14,28.267,MIA,,OAK,W 23-17,,,,,
94,2002,2002-12-21,15,28.273,MIA,@,MIN,L 17-20,,,,,
95,2002,2002-12-29,16,28.281,MIA,@,NWE,L 24-27,,,,,
