ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1989,1989-09-10,1,24.210,PHI,,SEA,W 31-7
2,1989,1989-09-24,3,24.224,PHI,,SFO,L 28-38
3,1989,1989-10-02,4,24.232,PHI,@,CHI,L 13-27
4,1989,1989-10-08,5,24.238,PHI,,NYG,W 21-19
5,1989,1989-10-15,6,24.245,PHI,@,PHO,W 17-5
6,1989,1989-10-22,7,24.252,PHI,,RAI,W 10-7
7,1989,1989-10-29,8,24.259,PHI,@,DEN,W 28-24
8,1989,1989-11-05,9,24.266,PHI,@,SDG,L 17-20
9,1989,1989-11-12,10,24.273,PHI,,WAS,L 3-10
10,1989,1989-11-19,11,24.280,PHI,,MIN,W 10-9
11,1989,1989-11-23,12,24.284,PHI,@,DAL,W 27-0
12,1989,1989-12-03,13,24.294,PHI,@,NYG,W 24-17
13,1989,1989-12-10,14,24.301,PHI,,DAL,W 20-10
14,1989,1989-12-18,15,24.309,PHI,@,NOR,L 20-30
15,1989,1989-12-24,16,24.315,PHI,,PHO,W 31-14
16,1990,1990-09-09,1,25.209,PHI,@,NYG,L 20-27
17,1990,1990-09-16,2,25.216,PHI,,PHO,L 21-23
18,1990,1990-09-23,3,25.223,PHI,@,RAM,W 27-21
19,1990,1990-09-30,4,25.230,PHI,,IND,L 23-24
20,1990,1990-10-15,5,25.245,PHI,,MIN,W 32-24
21,1990,1990-10-21,6,25.251,PHI,@,WAS,L 7-13
22,1990,1990-10-28,7,25.258,PHI,@,DAL,W 21-20
23,1990,1990-11-25,11,25.286,PHI,,NYG,W 31-13
24,1990,1990-12-23,15,25.314,SDG,,KAN,L 21-24
25,1990,1990-12-30,16,25.321,SDG,@,RAI,L 12-17
26,1991,1991-09-01,1,26.201,RAM,,PHO,L 14-24
27,1991,1991-09-08,2,26.208,RAM,@,NYG,W 19-13
28,1991,1991-09-15,3,26.215,RAM,@,NOR,L 7-24
29,1991,1991-09-22,4,26.222,RAM,@,SFO,L 10-27
30,1991,1991-09-29,5,26.229,RAM,,GNB,W 23-21
31,1991,1991-10-13,6,26.243,RAM,,SDG,W 30-24
32,1991,1991-10-20,7,26.250,RAM,@,RAI,L 17-20
33,1991,1991-10-27,8,26.257,RAM,@,ATL,L 14-31
34,1991,1991-11-03,9,26.264,RAM,,NOR,L 17-24
35,1991,1991-11-10,10,26.271,RAM,,KAN,L 20-27
36,1991,1991-11-17,11,26.278,RAM,@,DET,L 10-21
37,1991,1991-11-25,12,26.286,RAM,,SFO,L 10-33
38,1991,1991-12-01,13,26.292,RAM,,WAS,L 6-27
39,1991,1991-12-08,14,26.299,RAM,,ATL,L 14-31
40,1991,1991-12-15,15,26.306,RAM,@,MIN,L 14-20
41,1991,1991-12-22,16,26.313,RAM,@,SEA,L 9-23
42,1992,1992-09-27,4,27.228,RAM,,NYJ,W 18-10
43,1992,1992-10-04,5,27.235,RAM,@,SFO,L 24-27
44,1992,1992-10-11,6,27.242,RAM,@,NOR,L 10-13
45,1992,1992-10-18,7,27.249,RAM,,NYG,W 38-17
46,1992,1992-11-01,8,27.263,RAM,@,ATL,L 28-30
47,1992,1992-11-08,9,27.270,RAM,,PHO,L 14-20
48,1992,1992-11-15,10,27.277,RAM,@,DAL,W 27-23
49,1992,1992-11-22,11,27.284,RAM,,SFO,L 10-27
50,1992,1992-11-29,12,27.291,RAM,,MIN,L 17-31
