ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,23.231,ARI,@,SFO,W 23-13,,,,
2,2008,2008-09-28,4,23.252,ARI,@,NYJ,L 35-56,,,,
3,2008,2008-10-05,5,23.259,ARI,,BUF,W 41-17,,0.0,0,0
4,2008,2008-10-12,6,23.266,ARI,,DAL,W 30-24,,,,
5,2008,2008-10-26,7,23.280,ARI,@,CAR,L 23-27,,,,
6,2008,2008-11-02,8,23.287,ARI,@,STL,W 34-13,,0.0,0,0
7,2009,2009-09-13,1,24.236,ARI,,SFO,L 16-20,,,,
8,2009,2009-09-20,2,24.243,ARI,@,JAX,W 31-17,,,,
9,2009,2009-09-27,3,24.250,ARI,,IND,L 10-31,,0.0,1,0
10,2009,2009-10-11,4,24.264,ARI,,HOU,W 28-21,,0.0,1,0
11,2009,2009-10-18,5,24.271,ARI,@,SEA,W 27-3,,0.0,0,1
12,2009,2009-10-25,6,24.278,ARI,@,NYG,W 24-17,,0.0,0,1
13,2009,2009-11-01,7,24.285,ARI,,CAR,L 21-34,,,,
14,2009,2009-11-08,8,24.292,ARI,@,CHI,W 41-21,*,0.0,2,0
15,2009,2009-11-15,9,24.299,ARI,,SEA,W 31-20,*,0.0,2,1
16,2009,2009-11-22,10,24.306,ARI,@,STL,W 21-13,,,,
17,2009,2009-11-29,11,24.313,ARI,@,TEN,L 17-20,,,,
18,2009,2009-12-06,12,24.320,ARI,,MIN,W 30-17,,,,
19,2009,2009-12-14,13,24.328,ARI,@,SFO,L 9-24,,0.0,0,0
20,2009,2009-12-20,14,24.334,ARI,@,DET,W 31-24,,0.0,0,1
