ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,23.167,BUF,,TEN,W 16-13,,
2,2000,2000-09-10,2,23.174,BUF,,GNB,W 27-18,,
3,2000,2000-09-17,3,23.181,BUF,@,NYJ,L 14-27,,
4,2000,2000-11-19,11,23.244,BUF,@,KAN,W 21-17,,
5,2000,2000-11-26,12,23.251,BUF,@,TAM,L 17-31,,1.0
6,2000,2000-12-03,13,23.258,BUF,,MIA,L 6-33,,
7,2000,2000-12-11,14,23.266,BUF,@,IND,L 20-44,*,
8,2000,2000-12-17,15,23.272,BUF,,NWE,L 10-13,*,
9,2000,2000-12-23,16,23.278,BUF,@,SEA,W 42-23,,
10,2001,2002-01-06,16,24.292,MIA,,BUF,W 34-7,,
