ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-09,1,21.330,HOU,,KAN,L 21-26,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1968,1968-09-29,4,21.350,HOU,,OAK,L 15-24,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1968,1968-10-13,6,21.364,HOU,@,BOS,W 16-0,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1968,1968-10-20,7,22.005,HOU,,NYJ,L 14-20,4,48,12.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
5,1968,1968-10-27,8,22.012,HOU,@,BUF,W 30-7,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
6,1968,1968-11-03,9,22.019,HOU,@,CIN,W 27-17,4,89,22.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1968,1968-11-10,10,22.026,HOU,@,NYJ,L 7-26,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1968,1968-11-17,11,22.033,HOU,,DEN,W 38-17,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1968,1968-11-28,12,22.044,HOU,@,KAN,L 10-24,4,103,25.75,1,0,0,,0,0,0,,0,0,0,,0,1,6
10,1968,1968-12-07,13,22.053,HOU,,BUF,W 35-6,1,35,35.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1968,1968-12-15,14,22.061,HOU,,BOS,W 45-17,4,36,9.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
12,1969,1969-09-14,1,22.334,HOU,@,OAK,L 17-21,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1969,1969-09-21,2,22.341,HOU,@,BUF,W 17-3,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1969,1969-09-28,3,22.348,HOU,,MIA,W 22-10,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1969,1969-10-12,5,22.362,HOU,@,KAN,L 0-24,4,47,11.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1969,1969-10-20,6,23.005,HOU,@,NYJ,L 17-26,5,67,13.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1969,1969-10-26,7,23.011,HOU,,DEN,W 24-21,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1969,1969-11-02,8,23.018,HOU,@,BOS,L 0-24,5,52,10.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1969,1969-11-09,9,23.025,HOU,,CIN,T 31-31,6,114,19.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
20,1969,1969-11-16,10,23.032,HOU,@,DEN,T 20-20,6,76,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1969,1969-11-23,11,23.039,HOU,@,MIA,W 32-7,1,6,6.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
22,1969,1969-11-27,12,23.043,HOU,,SDG,L 17-21,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1969,1969-12-14,14,23.060,HOU,,BOS,W 27-23,4,49,12.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
